GEN_TP_FUELS_1,GEN_TP_FUELS_2,GEN_TP_FUELS_3,GenFuelUseRate
Anhui-Coal-2022,2025.01.22.00,Coal,332191.2891244693
Anhui-Coal-2022,2025.01.22.04,Coal,285094.3216149497
Anhui-Coal-2022,2025.01.22.08,Coal,299455.45119966223
Anhui-Coal-2022,2025.01.22.12,Coal,283931.9778749367
Anhui-Coal-2022,2025.01.22.16,Coal,359020.2698952873
Anhui-Coal-2022,2025.01.22.20,Coal,367935.0138188897
Anhui-Coal-2022,2025.02.08.00,Coal,223663.6613885973
Anhui-Coal-2022,2025.02.08.04,Coal,151514.09319872718
Anhui-Coal-2022,2025.02.08.08,Coal,192092.87790669562
Anhui-Coal-2022,2025.02.08.12,Coal,159174.87279588604
Anhui-Coal-2022,2025.02.08.16,Coal,240205.19879588607
Anhui-Coal-2022,2025.02.08.20,Coal,304693.9873885973
Anhui-Coal-2022,2025.03.21.00,Coal,241394.84614057065
Anhui-Coal-2022,2025.03.21.04,Coal,166663.043272087
Anhui-Coal-2022,2025.03.21.08,Coal,167154.90622377425
Anhui-Coal-2022,2025.03.21.12,Coal,228689.70983825318
Anhui-Coal-2022,2025.03.21.16,Coal,309720.0358382532
Anhui-Coal-2022,2025.03.21.20,Coal,314909.07006634545
Anhui-Coal-2022,2025.04.11.00,Coal,224232.44003626736
Anhui-Coal-2022,2025.04.11.04,Coal,190220.40606571786
Anhui-Coal-2022,2025.04.11.08,Coal,208854.83264414564
Anhui-Coal-2022,2025.04.11.12,Coal,249631.36398341093
Anhui-Coal-2022,2025.04.11.16,Coal,282690.53268360364
Anhui-Coal-2022,2025.04.11.20,Coal,301718.58919793344
Anhui-Coal-2022,2025.05.22.00,Coal,161650.33864164812
Anhui-Coal-2022,2025.05.22.04,Coal,109505.0681120842
Anhui-Coal-2022,2025.05.22.08,Coal,74180.85259205704
Anhui-Coal-2022,2025.05.22.12,Coal,82550.47657778232
Anhui-Coal-2022,2025.05.22.16,Coal,157596.36437576625
Anhui-Coal-2022,2025.05.22.20,Coal,238626.69037576625
Anhui-Coal-2022,2025.06.16.00,Coal,218856.6784166556
Anhui-Coal-2022,2025.06.16.04,Coal,148257.7498951538
Anhui-Coal-2022,2025.06.16.08,Coal,100432.66928381387
Anhui-Coal-2022,2025.06.16.12,Coal,105768.38246811583
Anhui-Coal-2022,2025.06.16.16,Coal,186798.70846811583
Anhui-Coal-2022,2025.06.16.20,Coal,267829.0344681159
Anhui-Coal-2022,2025.07.22.00,Coal,284366.39633939054
Anhui-Coal-2022,2025.07.22.04,Coal,251855.95217973206
Anhui-Coal-2022,2025.07.22.08,Coal,174861.0032388827
Anhui-Coal-2022,2025.07.22.12,Coal,168204.14089522208
Anhui-Coal-2022,2025.07.22.16,Coal,249234.46689522208
Anhui-Coal-2022,2025.07.22.20,Coal,330264.7928952221
Anhui-Coal-2022,2025.08.19.00,Coal,327284.47606555297
Anhui-Coal-2022,2025.08.19.04,Coal,297642.84808636503
Anhui-Coal-2022,2025.08.19.08,Coal,248035.70673863753
Anhui-Coal-2022,2025.08.19.12,Coal,254964.750136147
Anhui-Coal-2022,2025.08.19.16,Coal,323968.7119906149
Anhui-Coal-2022,2025.08.19.20,Coal,392741.3712786636
Anhui-Coal-2022,2025.09.20.00,Coal,251194.01059999998
Anhui-Coal-2022,2025.09.20.04,Coal,170163.68459999998
Anhui-Coal-2022,2025.09.20.08,Coal,115272.17343870965
Anhui-Coal-2022,2025.09.20.12,Coal,117291.35676504867
Anhui-Coal-2022,2025.09.20.16,Coal,198321.68276504867
Anhui-Coal-2022,2025.09.20.20,Coal,279352.0087650487
Anhui-Coal-2022,2025.10.26.00,Coal,213810.91318233105
Anhui-Coal-2022,2025.10.26.04,Coal,144839.6508654501
Anhui-Coal-2022,2025.10.26.08,Coal,98117.18284433715
Anhui-Coal-2022,2025.10.26.12,Coal,125640.21466420472
Anhui-Coal-2022,2025.10.26.16,Coal,206670.54066420472
Anhui-Coal-2022,2025.10.26.20,Coal,287700.86666420475
Anhui-Coal-2022,2025.11.19.00,Coal,290822.5690339312
Anhui-Coal-2022,2025.11.19.04,Coal,260161.19510629104
Anhui-Coal-2022,2025.11.19.08,Coal,248419.11474096446
Anhui-Coal-2022,2025.11.19.12,Coal,232467.88301144444
Anhui-Coal-2022,2025.11.19.16,Coal,295074.43793652195
Anhui-Coal-2022,2025.11.19.20,Coal,315905.0405732388
Anhui-Coal-2022,2025.12.16.00,Coal,327325.20426620485
Anhui-Coal-2022,2025.12.16.04,Coal,246294.87826620488
Anhui-Coal-2022,2025.12.16.08,Coal,183590.82157565412
Anhui-Coal-2022,2025.12.16.12,Coal,171233.38274802855
Anhui-Coal-2022,2025.12.16.16,Coal,252263.70874802856
Anhui-Coal-2022,2025.12.16.20,Coal,333294.03474802856
Anhui-Gas-2022,2025.01.22.00,Gas,0.0
Anhui-Gas-2022,2025.01.22.04,Gas,0.0
Anhui-Gas-2022,2025.01.22.08,Gas,0.0
Anhui-Gas-2022,2025.01.22.12,Gas,0.0
Anhui-Gas-2022,2025.01.22.16,Gas,0.0
Anhui-Gas-2022,2025.01.22.20,Gas,0.0
Anhui-Gas-2022,2025.02.08.00,Gas,0.0
Anhui-Gas-2022,2025.02.08.04,Gas,0.0
Anhui-Gas-2022,2025.02.08.08,Gas,0.0
Anhui-Gas-2022,2025.02.08.12,Gas,0.0
Anhui-Gas-2022,2025.02.08.16,Gas,0.0
Anhui-Gas-2022,2025.02.08.20,Gas,0.0
Anhui-Gas-2022,2025.03.21.00,Gas,0.0
Anhui-Gas-2022,2025.03.21.04,Gas,0.0
Anhui-Gas-2022,2025.03.21.08,Gas,0.0
Anhui-Gas-2022,2025.03.21.12,Gas,0.0
Anhui-Gas-2022,2025.03.21.16,Gas,0.0
Anhui-Gas-2022,2025.03.21.20,Gas,0.0
Anhui-Gas-2022,2025.04.11.00,Gas,0.0
Anhui-Gas-2022,2025.04.11.04,Gas,0.0
Anhui-Gas-2022,2025.04.11.08,Gas,0.0
Anhui-Gas-2022,2025.04.11.12,Gas,0.0
Anhui-Gas-2022,2025.04.11.16,Gas,0.0
Anhui-Gas-2022,2025.04.11.20,Gas,0.0
Anhui-Gas-2022,2025.05.22.00,Gas,0.0
Anhui-Gas-2022,2025.05.22.04,Gas,0.0
Anhui-Gas-2022,2025.05.22.08,Gas,0.0
Anhui-Gas-2022,2025.05.22.12,Gas,0.0
Anhui-Gas-2022,2025.05.22.16,Gas,0.0
Anhui-Gas-2022,2025.05.22.20,Gas,0.0
Anhui-Gas-2022,2025.06.16.00,Gas,0.0
Anhui-Gas-2022,2025.06.16.04,Gas,0.0
Anhui-Gas-2022,2025.06.16.08,Gas,0.0
Anhui-Gas-2022,2025.06.16.12,Gas,0.0
Anhui-Gas-2022,2025.06.16.16,Gas,0.0
Anhui-Gas-2022,2025.06.16.20,Gas,0.0
Anhui-Gas-2022,2025.07.22.00,Gas,0.0
Anhui-Gas-2022,2025.07.22.04,Gas,0.0
Anhui-Gas-2022,2025.07.22.08,Gas,0.0
Anhui-Gas-2022,2025.07.22.12,Gas,0.0
Anhui-Gas-2022,2025.07.22.16,Gas,0.0
Anhui-Gas-2022,2025.07.22.20,Gas,0.0
Anhui-Gas-2022,2025.08.19.00,Gas,0.0
Anhui-Gas-2022,2025.08.19.04,Gas,0.0
Anhui-Gas-2022,2025.08.19.08,Gas,0.0
Anhui-Gas-2022,2025.08.19.12,Gas,0.0
Anhui-Gas-2022,2025.08.19.16,Gas,0.0
Anhui-Gas-2022,2025.08.19.20,Gas,0.0
Anhui-Gas-2022,2025.09.20.00,Gas,0.0
Anhui-Gas-2022,2025.09.20.04,Gas,0.0
Anhui-Gas-2022,2025.09.20.08,Gas,0.0
Anhui-Gas-2022,2025.09.20.12,Gas,0.0
Anhui-Gas-2022,2025.09.20.16,Gas,0.0
Anhui-Gas-2022,2025.09.20.20,Gas,0.0
Anhui-Gas-2022,2025.10.26.00,Gas,0.0
Anhui-Gas-2022,2025.10.26.04,Gas,0.0
Anhui-Gas-2022,2025.10.26.08,Gas,0.0
Anhui-Gas-2022,2025.10.26.12,Gas,0.0
Anhui-Gas-2022,2025.10.26.16,Gas,0.0
Anhui-Gas-2022,2025.10.26.20,Gas,0.0
Anhui-Gas-2022,2025.11.19.00,Gas,0.0
Anhui-Gas-2022,2025.11.19.04,Gas,0.0
Anhui-Gas-2022,2025.11.19.08,Gas,0.0
Anhui-Gas-2022,2025.11.19.12,Gas,0.0
Anhui-Gas-2022,2025.11.19.16,Gas,0.0
Anhui-Gas-2022,2025.11.19.20,Gas,0.0
Anhui-Gas-2022,2025.12.16.00,Gas,0.0
Anhui-Gas-2022,2025.12.16.04,Gas,0.0
Anhui-Gas-2022,2025.12.16.08,Gas,0.0
Anhui-Gas-2022,2025.12.16.12,Gas,0.0
Anhui-Gas-2022,2025.12.16.16,Gas,0.0
Anhui-Gas-2022,2025.12.16.20,Gas,0.0
Beijing-Coal-2022,2025.01.22.00,Coal,5800.795
Beijing-Coal-2022,2025.01.22.04,Coal,4640.636
Beijing-Coal-2022,2025.01.22.08,Coal,5800.795
Beijing-Coal-2022,2025.01.22.12,Coal,5800.795
Beijing-Coal-2022,2025.01.22.16,Coal,5800.795
Beijing-Coal-2022,2025.01.22.20,Coal,5800.795
Beijing-Coal-2022,2025.02.08.00,Coal,5800.795
Beijing-Coal-2022,2025.02.08.04,Coal,4640.636
Beijing-Coal-2022,2025.02.08.08,Coal,5800.795
Beijing-Coal-2022,2025.02.08.12,Coal,5800.795
Beijing-Coal-2022,2025.02.08.16,Coal,5800.795
Beijing-Coal-2022,2025.02.08.20,Coal,5800.795
Beijing-Coal-2022,2025.03.21.00,Coal,5800.795
Beijing-Coal-2022,2025.03.21.04,Coal,5800.795
Beijing-Coal-2022,2025.03.21.08,Coal,5800.795
Beijing-Coal-2022,2025.03.21.12,Coal,5800.795
Beijing-Coal-2022,2025.03.21.16,Coal,5800.795
Beijing-Coal-2022,2025.03.21.20,Coal,5800.795
Beijing-Coal-2022,2025.04.11.00,Coal,5800.795
Beijing-Coal-2022,2025.04.11.04,Coal,4640.636
Beijing-Coal-2022,2025.04.11.08,Coal,3480.4770000000003
Beijing-Coal-2022,2025.04.11.12,Coal,3480.4770000000003
Beijing-Coal-2022,2025.04.11.16,Coal,4640.636
Beijing-Coal-2022,2025.04.11.20,Coal,5800.795
Beijing-Coal-2022,2025.05.22.00,Coal,4756.651899999999
Beijing-Coal-2022,2025.05.22.04,Coal,3596.4928999999997
Beijing-Coal-2022,2025.05.22.08,Coal,2436.3338999999996
Beijing-Coal-2022,2025.05.22.12,Coal,3596.4928999999997
Beijing-Coal-2022,2025.05.22.16,Coal,4756.651899999999
Beijing-Coal-2022,2025.05.22.20,Coal,5800.795
Beijing-Coal-2022,2025.06.16.00,Coal,5800.795
Beijing-Coal-2022,2025.06.16.04,Coal,5800.795
Beijing-Coal-2022,2025.06.16.08,Coal,5800.795
Beijing-Coal-2022,2025.06.16.12,Coal,5800.795
Beijing-Coal-2022,2025.06.16.16,Coal,5800.795
Beijing-Coal-2022,2025.06.16.20,Coal,5800.795
Beijing-Coal-2022,2025.07.22.00,Coal,5800.795
Beijing-Coal-2022,2025.07.22.04,Coal,4640.636
Beijing-Coal-2022,2025.07.22.08,Coal,5800.795
Beijing-Coal-2022,2025.07.22.12,Coal,5800.795
Beijing-Coal-2022,2025.07.22.16,Coal,5800.795
Beijing-Coal-2022,2025.07.22.20,Coal,5800.795
Beijing-Coal-2022,2025.08.19.00,Coal,5800.795000000001
Beijing-Coal-2022,2025.08.19.04,Coal,5800.795
Beijing-Coal-2022,2025.08.19.08,Coal,4813.0266555781
Beijing-Coal-2022,2025.08.19.12,Coal,3800.724871915337
Beijing-Coal-2022,2025.08.19.16,Coal,4960.883871915337
Beijing-Coal-2022,2025.08.19.20,Coal,5800.795
Beijing-Coal-2022,2025.09.20.00,Coal,5800.795
Beijing-Coal-2022,2025.09.20.04,Coal,5800.795
Beijing-Coal-2022,2025.09.20.08,Coal,5800.795
Beijing-Coal-2022,2025.09.20.12,Coal,5800.795
Beijing-Coal-2022,2025.09.20.16,Coal,5800.795
Beijing-Coal-2022,2025.09.20.20,Coal,5800.795
Beijing-Coal-2022,2025.10.26.00,Coal,5800.795
Beijing-Coal-2022,2025.10.26.04,Coal,5800.795
Beijing-Coal-2022,2025.10.26.08,Coal,5800.795
Beijing-Coal-2022,2025.10.26.12,Coal,5800.795
Beijing-Coal-2022,2025.10.26.16,Coal,5800.795
Beijing-Coal-2022,2025.10.26.20,Coal,5800.795
Beijing-Coal-2022,2025.11.19.00,Coal,5800.795
Beijing-Coal-2022,2025.11.19.04,Coal,4640.636
Beijing-Coal-2022,2025.11.19.08,Coal,5800.794999999883
Beijing-Coal-2022,2025.11.19.12,Coal,5800.795
Beijing-Coal-2022,2025.11.19.16,Coal,5800.795
Beijing-Coal-2022,2025.11.19.20,Coal,5800.795
Beijing-Coal-2022,2025.12.16.00,Coal,5800.795
Beijing-Coal-2022,2025.12.16.04,Coal,4640.636
Beijing-Coal-2022,2025.12.16.08,Coal,5347.547951594492
Beijing-Coal-2022,2025.12.16.12,Coal,5800.795
Beijing-Coal-2022,2025.12.16.16,Coal,5800.795
Beijing-Coal-2022,2025.12.16.20,Coal,5800.795
Beijing-Gas-2022,2025.01.22.00,Gas,0.0
Beijing-Gas-2022,2025.01.22.04,Gas,0.0
Beijing-Gas-2022,2025.01.22.08,Gas,0.0
Beijing-Gas-2022,2025.01.22.12,Gas,0.0
Beijing-Gas-2022,2025.01.22.16,Gas,2398.7780323926577
Beijing-Gas-2022,2025.01.22.20,Gas,18694.63575261537
Beijing-Gas-2022,2025.02.08.00,Gas,0.0
Beijing-Gas-2022,2025.02.08.04,Gas,0.0
Beijing-Gas-2022,2025.02.08.08,Gas,0.0
Beijing-Gas-2022,2025.02.08.12,Gas,0.0
Beijing-Gas-2022,2025.02.08.16,Gas,0.0
Beijing-Gas-2022,2025.02.08.20,Gas,0.0
Beijing-Gas-2022,2025.03.21.00,Gas,0.0
Beijing-Gas-2022,2025.03.21.04,Gas,0.0
Beijing-Gas-2022,2025.03.21.08,Gas,0.0
Beijing-Gas-2022,2025.03.21.12,Gas,0.0
Beijing-Gas-2022,2025.03.21.16,Gas,0.0
Beijing-Gas-2022,2025.03.21.20,Gas,0.0
Beijing-Gas-2022,2025.04.11.00,Gas,0.0
Beijing-Gas-2022,2025.04.11.04,Gas,0.0
Beijing-Gas-2022,2025.04.11.08,Gas,0.0
Beijing-Gas-2022,2025.04.11.12,Gas,0.0
Beijing-Gas-2022,2025.04.11.16,Gas,0.0
Beijing-Gas-2022,2025.04.11.20,Gas,0.0
Beijing-Gas-2022,2025.05.22.00,Gas,0.0
Beijing-Gas-2022,2025.05.22.04,Gas,0.0
Beijing-Gas-2022,2025.05.22.08,Gas,0.0
Beijing-Gas-2022,2025.05.22.12,Gas,0.0
Beijing-Gas-2022,2025.05.22.16,Gas,0.0
Beijing-Gas-2022,2025.05.22.20,Gas,0.0
Beijing-Gas-2022,2025.06.16.00,Gas,0.0
Beijing-Gas-2022,2025.06.16.04,Gas,0.0
Beijing-Gas-2022,2025.06.16.08,Gas,0.0
Beijing-Gas-2022,2025.06.16.12,Gas,0.0
Beijing-Gas-2022,2025.06.16.16,Gas,0.0
Beijing-Gas-2022,2025.06.16.20,Gas,0.0
Beijing-Gas-2022,2025.07.22.00,Gas,0.0
Beijing-Gas-2022,2025.07.22.04,Gas,0.0
Beijing-Gas-2022,2025.07.22.08,Gas,0.0
Beijing-Gas-2022,2025.07.22.12,Gas,7368.555257209454
Beijing-Gas-2022,2025.07.22.16,Gas,4205.332463740881
Beijing-Gas-2022,2025.07.22.20,Gas,10329.72765708277
Beijing-Gas-2022,2025.08.19.00,Gas,0.0
Beijing-Gas-2022,2025.08.19.04,Gas,0.0
Beijing-Gas-2022,2025.08.19.08,Gas,0.0
Beijing-Gas-2022,2025.08.19.12,Gas,0.0
Beijing-Gas-2022,2025.08.19.16,Gas,0.0
Beijing-Gas-2022,2025.08.19.20,Gas,0.0
Beijing-Gas-2022,2025.09.20.00,Gas,0.0
Beijing-Gas-2022,2025.09.20.04,Gas,0.0
Beijing-Gas-2022,2025.09.20.08,Gas,0.0
Beijing-Gas-2022,2025.09.20.12,Gas,0.0
Beijing-Gas-2022,2025.09.20.16,Gas,0.0
Beijing-Gas-2022,2025.09.20.20,Gas,0.0
Beijing-Gas-2022,2025.10.26.00,Gas,0.0
Beijing-Gas-2022,2025.10.26.04,Gas,0.0
Beijing-Gas-2022,2025.10.26.08,Gas,0.0
Beijing-Gas-2022,2025.10.26.12,Gas,0.0
Beijing-Gas-2022,2025.10.26.16,Gas,0.0
Beijing-Gas-2022,2025.10.26.20,Gas,0.0
Beijing-Gas-2022,2025.11.19.00,Gas,0.0
Beijing-Gas-2022,2025.11.19.04,Gas,0.0
Beijing-Gas-2022,2025.11.19.08,Gas,0.0
Beijing-Gas-2022,2025.11.19.12,Gas,0.0
Beijing-Gas-2022,2025.11.19.16,Gas,0.0
Beijing-Gas-2022,2025.11.19.20,Gas,0.0
Beijing-Gas-2022,2025.12.16.00,Gas,0.0
Beijing-Gas-2022,2025.12.16.04,Gas,0.0
Beijing-Gas-2022,2025.12.16.08,Gas,0.0
Beijing-Gas-2022,2025.12.16.12,Gas,0.0
Beijing-Gas-2022,2025.12.16.16,Gas,16280.83657498229
Beijing-Gas-2022,2025.12.16.20,Gas,21172.361808627204
Chongqing-Coal-2022,2025.01.22.00,Coal,104941.655
Chongqing-Coal-2022,2025.01.22.04,Coal,104941.655
Chongqing-Coal-2022,2025.01.22.08,Coal,104941.655
Chongqing-Coal-2022,2025.01.22.12,Coal,104941.655
Chongqing-Coal-2022,2025.01.22.16,Coal,104941.655
Chongqing-Coal-2022,2025.01.22.20,Coal,104941.655
Chongqing-Coal-2022,2025.02.08.00,Coal,104941.655
Chongqing-Coal-2022,2025.02.08.04,Coal,104941.655
Chongqing-Coal-2022,2025.02.08.08,Coal,103951.26514789443
Chongqing-Coal-2022,2025.02.08.12,Coal,82962.93414789443
Chongqing-Coal-2022,2025.02.08.16,Coal,87027.24191697946
Chongqing-Coal-2022,2025.02.08.20,Coal,104941.655
Chongqing-Coal-2022,2025.03.21.00,Coal,104941.655
Chongqing-Coal-2022,2025.03.21.04,Coal,104941.655
Chongqing-Coal-2022,2025.03.21.08,Coal,104941.655
Chongqing-Coal-2022,2025.03.21.12,Coal,104941.655
Chongqing-Coal-2022,2025.03.21.16,Coal,104941.655
Chongqing-Coal-2022,2025.03.21.20,Coal,92142.9958069346
Chongqing-Coal-2022,2025.04.11.00,Coal,104941.655
Chongqing-Coal-2022,2025.04.11.04,Coal,104941.655
Chongqing-Coal-2022,2025.04.11.08,Coal,104941.655
Chongqing-Coal-2022,2025.04.11.12,Coal,104941.655
Chongqing-Coal-2022,2025.04.11.16,Coal,104941.655
Chongqing-Coal-2022,2025.04.11.20,Coal,104941.655
Chongqing-Coal-2022,2025.05.22.00,Coal,97447.20016530404
Chongqing-Coal-2022,2025.05.22.04,Coal,76458.86916530403
Chongqing-Coal-2022,2025.05.22.08,Coal,55701.690351042285
Chongqing-Coal-2022,2025.05.22.12,Coal,44075.49509999999
Chongqing-Coal-2022,2025.05.22.16,Coal,55470.538165304024
Chongqing-Coal-2022,2025.05.22.20,Coal,76458.86916530403
Chongqing-Coal-2022,2025.06.16.00,Coal,38358.431938610454
Chongqing-Coal-2022,2025.06.16.04,Coal,25984.744216478048
Chongqing-Coal-2022,2025.06.16.08,Coal,46973.07521647805
Chongqing-Coal-2022,2025.06.16.12,Coal,39144.22934706505
Chongqing-Coal-2022,2025.06.16.16,Coal,51061.8326004149
Chongqing-Coal-2022,2025.06.16.20,Coal,56624.35190937734
Chongqing-Coal-2022,2025.07.22.00,Coal,20762.288619123992
Chongqing-Coal-2022,2025.07.22.04,Coal,14064.776161342059
Chongqing-Coal-2022,2025.07.22.08,Coal,12610.541987745692
Chongqing-Coal-2022,2025.07.22.12,Coal,24074.671067514508
Chongqing-Coal-2022,2025.07.22.16,Coal,45063.002067514506
Chongqing-Coal-2022,2025.07.22.20,Coal,30649.092723468748
Chongqing-Coal-2022,2025.08.19.00,Coal,51100.31264237073
Chongqing-Coal-2022,2025.08.19.04,Coal,34616.340822251135
Chongqing-Coal-2022,2025.08.19.08,Coal,26349.740505267517
Chongqing-Coal-2022,2025.08.19.12,Coal,44299.90141300322
Chongqing-Coal-2022,2025.08.19.16,Coal,54825.211803073194
Chongqing-Coal-2022,2025.08.19.20,Coal,59413.390578876206
Chongqing-Coal-2022,2025.09.20.00,Coal,18391.315800124543
Chongqing-Coal-2022,2025.09.20.04,Coal,12458.633283955334
Chongqing-Coal-2022,2025.09.20.08,Coal,10794.455300845171
Chongqing-Coal-2022,2025.09.20.12,Coal,20607.596483431695
Chongqing-Coal-2022,2025.09.20.16,Coal,39341.77510473324
Chongqing-Coal-2022,2025.09.20.20,Coal,27149.085228755277
Chongqing-Coal-2022,2025.10.26.00,Coal,36224.94620660313
Chongqing-Coal-2022,2025.10.26.04,Coal,30187.455172169273
Chongqing-Coal-2022,2025.10.26.08,Coal,37734.31896521159
Chongqing-Coal-2022,2025.10.26.12,Coal,37250.37360391191
Chongqing-Coal-2022,2025.10.26.16,Coal,52163.9225375085
Chongqing-Coal-2022,2025.10.26.20,Coal,43469.93544792375
Chongqing-Coal-2022,2025.11.19.00,Coal,66302.63343556512
Chongqing-Coal-2022,2025.11.19.04,Coal,59891.87974550432
Chongqing-Coal-2022,2025.11.19.08,Coal,63491.35951350314
Chongqing-Coal-2022,2025.11.19.12,Coal,84479.69051350314
Chongqing-Coal-2022,2025.11.19.16,Coal,104749.15732267815
Chongqing-Coal-2022,2025.11.19.20,Coal,87290.96443556513
Chongqing-Coal-2022,2025.12.16.00,Coal,104941.655
Chongqing-Coal-2022,2025.12.16.04,Coal,83953.324
Chongqing-Coal-2022,2025.12.16.08,Coal,81603.19599171396
Chongqing-Coal-2022,2025.12.16.12,Coal,84465.13040629703
Chongqing-Coal-2022,2025.12.16.16,Coal,104941.655
Chongqing-Coal-2022,2025.12.16.20,Coal,104941.655
Chongqing-Gas-2022,2025.01.22.00,Gas,0.0
Chongqing-Gas-2022,2025.01.22.04,Gas,0.0
Chongqing-Gas-2022,2025.01.22.08,Gas,0.0
Chongqing-Gas-2022,2025.01.22.12,Gas,0.0
Chongqing-Gas-2022,2025.01.22.16,Gas,0.0
Chongqing-Gas-2022,2025.01.22.20,Gas,0.0
Chongqing-Gas-2022,2025.02.08.00,Gas,0.0
Chongqing-Gas-2022,2025.02.08.04,Gas,0.0
Chongqing-Gas-2022,2025.02.08.08,Gas,0.0
Chongqing-Gas-2022,2025.02.08.12,Gas,0.0
Chongqing-Gas-2022,2025.02.08.16,Gas,0.0
Chongqing-Gas-2022,2025.02.08.20,Gas,0.0
Chongqing-Gas-2022,2025.03.21.00,Gas,0.0
Chongqing-Gas-2022,2025.03.21.04,Gas,0.0
Chongqing-Gas-2022,2025.03.21.08,Gas,0.0
Chongqing-Gas-2022,2025.03.21.12,Gas,0.0
Chongqing-Gas-2022,2025.03.21.16,Gas,0.0
Chongqing-Gas-2022,2025.03.21.20,Gas,0.0
Chongqing-Gas-2022,2025.04.11.00,Gas,0.0
Chongqing-Gas-2022,2025.04.11.04,Gas,0.0
Chongqing-Gas-2022,2025.04.11.08,Gas,0.0
Chongqing-Gas-2022,2025.04.11.12,Gas,0.0
Chongqing-Gas-2022,2025.04.11.16,Gas,0.0
Chongqing-Gas-2022,2025.04.11.20,Gas,0.0
Chongqing-Gas-2022,2025.05.22.00,Gas,0.0
Chongqing-Gas-2022,2025.05.22.04,Gas,0.0
Chongqing-Gas-2022,2025.05.22.08,Gas,0.0
Chongqing-Gas-2022,2025.05.22.12,Gas,0.0
Chongqing-Gas-2022,2025.05.22.16,Gas,0.0
Chongqing-Gas-2022,2025.05.22.20,Gas,0.0
Chongqing-Gas-2022,2025.06.16.00,Gas,0.0
Chongqing-Gas-2022,2025.06.16.04,Gas,0.0
Chongqing-Gas-2022,2025.06.16.08,Gas,0.0
Chongqing-Gas-2022,2025.06.16.12,Gas,0.0
Chongqing-Gas-2022,2025.06.16.16,Gas,0.0
Chongqing-Gas-2022,2025.06.16.20,Gas,0.0
Chongqing-Gas-2022,2025.07.22.00,Gas,0.0
Chongqing-Gas-2022,2025.07.22.04,Gas,0.0
Chongqing-Gas-2022,2025.07.22.08,Gas,0.0
Chongqing-Gas-2022,2025.07.22.12,Gas,0.0
Chongqing-Gas-2022,2025.07.22.16,Gas,0.0
Chongqing-Gas-2022,2025.07.22.20,Gas,0.0
Chongqing-Gas-2022,2025.08.19.00,Gas,0.0
Chongqing-Gas-2022,2025.08.19.04,Gas,0.0
Chongqing-Gas-2022,2025.08.19.08,Gas,0.0
Chongqing-Gas-2022,2025.08.19.12,Gas,0.0
Chongqing-Gas-2022,2025.08.19.16,Gas,0.0
Chongqing-Gas-2022,2025.08.19.20,Gas,0.0
Chongqing-Gas-2022,2025.09.20.00,Gas,0.0
Chongqing-Gas-2022,2025.09.20.04,Gas,0.0
Chongqing-Gas-2022,2025.09.20.08,Gas,0.0
Chongqing-Gas-2022,2025.09.20.12,Gas,0.0
Chongqing-Gas-2022,2025.09.20.16,Gas,0.0
Chongqing-Gas-2022,2025.09.20.20,Gas,0.0
Chongqing-Gas-2022,2025.10.26.00,Gas,0.0
Chongqing-Gas-2022,2025.10.26.04,Gas,0.0
Chongqing-Gas-2022,2025.10.26.08,Gas,0.0
Chongqing-Gas-2022,2025.10.26.12,Gas,0.0
Chongqing-Gas-2022,2025.10.26.16,Gas,0.0
Chongqing-Gas-2022,2025.10.26.20,Gas,0.0
Chongqing-Gas-2022,2025.11.19.00,Gas,0.0
Chongqing-Gas-2022,2025.11.19.04,Gas,0.0
Chongqing-Gas-2022,2025.11.19.08,Gas,0.0
Chongqing-Gas-2022,2025.11.19.12,Gas,0.0
Chongqing-Gas-2022,2025.11.19.16,Gas,0.0
Chongqing-Gas-2022,2025.11.19.20,Gas,0.0
Chongqing-Gas-2022,2025.12.16.00,Gas,0.0
Chongqing-Gas-2022,2025.12.16.04,Gas,0.0
Chongqing-Gas-2022,2025.12.16.08,Gas,0.0
Chongqing-Gas-2022,2025.12.16.12,Gas,0.0
Chongqing-Gas-2022,2025.12.16.16,Gas,0.0
Chongqing-Gas-2022,2025.12.16.20,Gas,0.0
East_Inner_Mongolia-Coal-2022,2025.01.22.00,Coal,384396.83749999997
East_Inner_Mongolia-Coal-2022,2025.01.22.04,Coal,384396.83749999997
East_Inner_Mongolia-Coal-2022,2025.01.22.08,Coal,384396.83749999997
East_Inner_Mongolia-Coal-2022,2025.01.22.12,Coal,384396.83749999997
East_Inner_Mongolia-Coal-2022,2025.01.22.16,Coal,344324.99412900244
East_Inner_Mongolia-Coal-2022,2025.01.22.20,Coal,339451.6194448286
East_Inner_Mongolia-Coal-2022,2025.02.08.00,Coal,384396.83749999997
East_Inner_Mongolia-Coal-2022,2025.02.08.04,Coal,384396.83749999997
East_Inner_Mongolia-Coal-2022,2025.02.08.08,Coal,384396.83749999997
East_Inner_Mongolia-Coal-2022,2025.02.08.12,Coal,366595.9638325998
East_Inner_Mongolia-Coal-2022,2025.02.08.16,Coal,384396.83749999997
East_Inner_Mongolia-Coal-2022,2025.02.08.20,Coal,384396.83749999997
East_Inner_Mongolia-Coal-2022,2025.03.21.00,Coal,330142.82100245525
East_Inner_Mongolia-Coal-2022,2025.03.21.04,Coal,360308.41548226686
East_Inner_Mongolia-Coal-2022,2025.03.21.08,Coal,323066.29355403566
