ELECRRIC_VEHICLE_TIMEPOINTS_1,ELECRRIC_VEHICLE_TIMEPOINTS_2,DischargingPower
Jiangsu-Ev,2025.06.16.16,2379.322912944008
Jiangsu-Ev,2025.06.16.20,0.0
Jiangsu-Ev,2025.07.22.00,0.0
Jiangsu-Ev,2025.07.22.04,0.0
Jiangsu-Ev,2025.07.22.08,0.0
Jiangsu-Ev,2025.07.22.12,0.0
Jiangsu-Ev,2025.07.22.16,0.0
Jiangsu-Ev,2025.07.22.20,37.99866872045095
Jiangsu-Ev,2025.08.19.00,0.0
Jiangsu-Ev,2025.08.19.04,0.0
Jiangsu-Ev,2025.08.19.08,0.0
Jiangsu-Ev,2025.08.19.12,0.0
Jiangsu-Ev,2025.08.19.16,4257.961085052535
Jiangsu-Ev,2025.08.19.20,0.0
Jiangsu-Ev,2025.09.20.00,0.0
Jiangsu-Ev,2025.09.20.04,0.0
Jiangsu-Ev,2025.09.20.08,0.0
Jiangsu-Ev,2025.09.20.12,0.0
Jiangsu-Ev,2025.09.20.16,0.0
Jiangsu-Ev,2025.09.20.20,0.0
Jiangsu-Ev,2025.10.26.00,0.0
Jiangsu-Ev,2025.10.26.04,0.0
Jiangsu-Ev,2025.10.26.08,0.0
Jiangsu-Ev,2025.10.26.12,0.0
Jiangsu-Ev,2025.10.26.16,4257.968715
Jiangsu-Ev,2025.10.26.20,0.0
Jiangsu-Ev,2025.11.19.00,0.0
Jiangsu-Ev,2025.11.19.04,0.0
Jiangsu-Ev,2025.11.19.08,0.0
Jiangsu-Ev,2025.11.19.12,0.0
Jiangsu-Ev,2025.11.19.16,0.0
Jiangsu-Ev,2025.11.19.20,0.0
Jiangsu-Ev,2025.12.16.00,0.0
Jiangsu-Ev,2025.12.16.04,0.0
Jiangsu-Ev,2025.12.16.08,0.0
Jiangsu-Ev,2025.12.16.12,0.0
Jiangsu-Ev,2025.12.16.16,4257.968715
Jiangsu-Ev,2025.12.16.20,0.0
Shanghai-Ev,2025.01.22.00,0.0
Shanghai-Ev,2025.01.22.04,0.0
Shanghai-Ev,2025.01.22.08,0.0
Shanghai-Ev,2025.01.22.12,381.36687127742425
Shanghai-Ev,2025.01.22.16,0.0
Shanghai-Ev,2025.01.22.20,0.0
Shanghai-Ev,2025.02.08.00,0.0
Shanghai-Ev,2025.02.08.04,0.0
Shanghai-Ev,2025.02.08.08,0.0
Shanghai-Ev,2025.02.08.12,839.7569675113573
Shanghai-Ev,2025.02.08.16,0.0
Shanghai-Ev,2025.02.08.20,0.0
Shanghai-Ev,2025.03.21.00,0.0
Shanghai-Ev,2025.03.21.04,0.0
Shanghai-Ev,2025.03.21.08,0.0
Shanghai-Ev,2025.03.21.12,0.0
Shanghai-Ev,2025.03.21.16,0.0
Shanghai-Ev,2025.03.21.20,0.0
Shanghai-Ev,2025.04.11.00,0.0
Shanghai-Ev,2025.04.11.04,0.0
Shanghai-Ev,2025.04.11.08,0.0
Shanghai-Ev,2025.04.11.12,631.8577953788208
Shanghai-Ev,2025.04.11.16,0.0
Shanghai-Ev,2025.04.11.20,0.0
Shanghai-Ev,2025.05.22.00,0.0
Shanghai-Ev,2025.05.22.04,0.0
Shanghai-Ev,2025.05.22.08,0.0
Shanghai-Ev,2025.05.22.12,0.0
Shanghai-Ev,2025.05.22.16,610.1087793422739
Shanghai-Ev,2025.05.22.20,0.0
Shanghai-Ev,2025.06.16.00,0.0
Shanghai-Ev,2025.06.16.04,0.0
Shanghai-Ev,2025.06.16.08,0.0
Shanghai-Ev,2025.06.16.12,0.0
Shanghai-Ev,2025.06.16.16,2440.256565583076
Shanghai-Ev,2025.06.16.20,0.0
Shanghai-Ev,2025.07.22.00,0.0
Shanghai-Ev,2025.07.22.04,0.0
Shanghai-Ev,2025.07.22.08,0.0
Shanghai-Ev,2025.07.22.12,0.0
Shanghai-Ev,2025.07.22.16,0.0
Shanghai-Ev,2025.07.22.20,965.0080392827658
Shanghai-Ev,2025.08.19.00,0.0
Shanghai-Ev,2025.08.19.04,0.0
Shanghai-Ev,2025.08.19.08,0.0
Shanghai-Ev,2025.08.19.12,940.9382775
Shanghai-Ev,2025.08.19.16,399.5591417250007
Shanghai-Ev,2025.08.19.20,0.0
Shanghai-Ev,2025.09.20.00,0.0
Shanghai-Ev,2025.09.20.04,0.0
Shanghai-Ev,2025.09.20.08,0.0
Shanghai-Ev,2025.09.20.12,0.0
Shanghai-Ev,2025.09.20.16,613.2456435020863
Shanghai-Ev,2025.09.20.20,0.0
Shanghai-Ev,2025.10.26.00,0.0
Shanghai-Ev,2025.10.26.04,0.0
Shanghai-Ev,2025.10.26.08,0.0
Shanghai-Ev,2025.10.26.12,0.0
Shanghai-Ev,2025.10.26.16,1209.2176513954564
Shanghai-Ev,2025.10.26.20,0.0
Shanghai-Ev,2025.11.19.00,0.0
Shanghai-Ev,2025.11.19.04,0.0
Shanghai-Ev,2025.11.19.08,0.0
Shanghai-Ev,2025.11.19.12,0.0
Shanghai-Ev,2025.11.19.16,0.0
Shanghai-Ev,2025.11.19.20,0.0
Shanghai-Ev,2025.12.16.00,0.0
Shanghai-Ev,2025.12.16.04,0.0
Shanghai-Ev,2025.12.16.08,0.0
Shanghai-Ev,2025.12.16.12,0.0
Shanghai-Ev,2025.12.16.16,4418.5377466619175
Shanghai-Ev,2025.12.16.20,0.0
Zhejiang-Ev,2025.01.22.00,0.0
Zhejiang-Ev,2025.01.22.04,0.0
Zhejiang-Ev,2025.01.22.08,0.0
Zhejiang-Ev,2025.01.22.12,0.0
Zhejiang-Ev,2025.01.22.16,0.0
Zhejiang-Ev,2025.01.22.20,0.0
Zhejiang-Ev,2025.02.08.00,0.0
Zhejiang-Ev,2025.02.08.04,0.0
Zhejiang-Ev,2025.02.08.08,0.0
Zhejiang-Ev,2025.02.08.12,0.0
Zhejiang-Ev,2025.02.08.16,0.0
Zhejiang-Ev,2025.02.08.20,0.0
Zhejiang-Ev,2025.03.21.00,0.0
Zhejiang-Ev,2025.03.21.04,0.0
Zhejiang-Ev,2025.03.21.08,0.0
Zhejiang-Ev,2025.03.21.12,0.0
Zhejiang-Ev,2025.03.21.16,0.0
Zhejiang-Ev,2025.03.21.20,0.0
Zhejiang-Ev,2025.04.11.00,0.0
Zhejiang-Ev,2025.04.11.04,0.0
Zhejiang-Ev,2025.04.11.08,0.0
Zhejiang-Ev,2025.04.11.12,0.0
Zhejiang-Ev,2025.04.11.16,0.0
Zhejiang-Ev,2025.04.11.20,0.0
Zhejiang-Ev,2025.05.22.00,0.0
Zhejiang-Ev,2025.05.22.04,0.0
Zhejiang-Ev,2025.05.22.08,0.0
Zhejiang-Ev,2025.05.22.12,0.0
Zhejiang-Ev,2025.05.22.16,0.0
Zhejiang-Ev,2025.05.22.20,0.0
Zhejiang-Ev,2025.06.16.00,0.0
Zhejiang-Ev,2025.06.16.04,0.0
Zhejiang-Ev,2025.06.16.08,0.0
Zhejiang-Ev,2025.06.16.12,0.0
Zhejiang-Ev,2025.06.16.16,0.0
Zhejiang-Ev,2025.06.16.20,0.0
Zhejiang-Ev,2025.07.22.00,0.0
Zhejiang-Ev,2025.07.22.04,0.0
Zhejiang-Ev,2025.07.22.08,0.0
Zhejiang-Ev,2025.07.22.12,0.0
Zhejiang-Ev,2025.07.22.16,494.98906524276117
Zhejiang-Ev,2025.07.22.20,93.40501097119295
Zhejiang-Ev,2025.08.19.00,0.0
Zhejiang-Ev,2025.08.19.04,0.0
Zhejiang-Ev,2025.08.19.08,0.0
Zhejiang-Ev,2025.08.19.12,0.0
Zhejiang-Ev,2025.08.19.16,4924.076849545806
Zhejiang-Ev,2025.08.19.20,0.0
Zhejiang-Ev,2025.09.20.00,0.0
Zhejiang-Ev,2025.09.20.04,198.95303999999962
Zhejiang-Ev,2025.09.20.08,0.0
Zhejiang-Ev,2025.09.20.12,0.0
Zhejiang-Ev,2025.09.20.16,1518.6808348692866
Zhejiang-Ev,2025.09.20.20,0.0
Zhejiang-Ev,2025.10.26.00,0.0
Zhejiang-Ev,2025.10.26.04,0.0
Zhejiang-Ev,2025.10.26.08,0.0
Zhejiang-Ev,2025.10.26.12,0.0
Zhejiang-Ev,2025.10.26.16,3617.0465267370237
Zhejiang-Ev,2025.10.26.20,0.0
Zhejiang-Ev,2025.11.19.00,0.0
Zhejiang-Ev,2025.11.19.04,0.0
Zhejiang-Ev,2025.11.19.08,0.0
Zhejiang-Ev,2025.11.19.12,0.0
Zhejiang-Ev,2025.11.19.16,0.0
Zhejiang-Ev,2025.11.19.20,0.0
Zhejiang-Ev,2025.12.16.00,0.0
Zhejiang-Ev,2025.12.16.04,0.0
Zhejiang-Ev,2025.12.16.08,0.0
Zhejiang-Ev,2025.12.16.12,0.0
Zhejiang-Ev,2025.12.16.16,2695.0527778165124
Zhejiang-Ev,2025.12.16.20,0.0
Beijing-Ev,2025.01.22.00,0.0
Beijing-Ev,2025.01.22.04,0.0
Beijing-Ev,2025.01.22.08,0.0
Beijing-Ev,2025.01.22.12,0.0
Beijing-Ev,2025.01.22.16,674.1692100000027
Beijing-Ev,2025.01.22.20,502.5625020000019
Beijing-Ev,2025.02.08.00,0.0
Beijing-Ev,2025.02.08.04,0.0
Beijing-Ev,2025.02.08.08,0.0
Beijing-Ev,2025.02.08.12,0.0
Beijing-Ev,2025.02.08.16,418.1974962333279
Beijing-Ev,2025.02.08.20,349.3537588249055
Beijing-Ev,2025.03.21.00,0.0
Beijing-Ev,2025.03.21.04,0.0
Beijing-Ev,2025.03.21.08,0.0
Beijing-Ev,2025.03.21.12,0.0
Beijing-Ev,2025.03.21.16,0.0
Beijing-Ev,2025.03.21.20,0.0
Beijing-Ev,2025.04.11.00,0.0
Beijing-Ev,2025.04.11.04,0.0
Beijing-Ev,2025.04.11.08,0.0
Beijing-Ev,2025.04.11.12,0.0
Beijing-Ev,2025.04.11.16,592.7381264418655
Beijing-Ev,2025.04.11.20,0.0
Beijing-Ev,2025.05.22.00,0.0
Beijing-Ev,2025.05.22.04,27.23916000000011
Beijing-Ev,2025.05.22.08,0.0
Beijing-Ev,2025.05.22.12,0.0
Beijing-Ev,2025.05.22.16,0.0
Beijing-Ev,2025.05.22.20,167.51696832869402
Beijing-Ev,2025.06.16.00,0.0
Beijing-Ev,2025.06.16.04,0.0
Beijing-Ev,2025.06.16.08,0.0
Beijing-Ev,2025.06.16.12,0.0
Beijing-Ev,2025.06.16.16,0.0
Beijing-Ev,2025.06.16.20,0.0
Beijing-Ev,2025.07.22.00,0.0
Beijing-Ev,2025.07.22.04,0.0
Beijing-Ev,2025.07.22.08,0.0
Beijing-Ev,2025.07.22.12,0.0
Beijing-Ev,2025.07.22.16,164.75929056854602
Beijing-Ev,2025.07.22.20,0.0
Beijing-Ev,2025.08.19.00,0.0
Beijing-Ev,2025.08.19.04,0.0
Beijing-Ev,2025.08.19.08,0.0
Beijing-Ev,2025.08.19.12,0.0
Beijing-Ev,2025.08.19.16,0.0
Beijing-Ev,2025.08.19.20,502.5625020000019
Beijing-Ev,2025.09.20.00,0.0
Beijing-Ev,2025.09.20.04,0.0
Beijing-Ev,2025.09.20.08,0.0
Beijing-Ev,2025.09.20.12,0.0
Beijing-Ev,2025.09.20.16,0.0
Beijing-Ev,2025.09.20.20,0.0
Beijing-Ev,2025.10.26.00,0.0
Beijing-Ev,2025.10.26.04,0.0
Beijing-Ev,2025.10.26.08,0.0
Beijing-Ev,2025.10.26.12,0.0
Beijing-Ev,2025.10.26.16,0.0
Beijing-Ev,2025.10.26.20,0.0
Beijing-Ev,2025.11.19.00,0.0
Beijing-Ev,2025.11.19.04,0.0
Beijing-Ev,2025.11.19.08,0.0
Beijing-Ev,2025.11.19.12,0.0
Beijing-Ev,2025.11.19.16,595.8797861428757
Beijing-Ev,2025.11.19.20,79.29047650245775
Beijing-Ev,2025.12.16.00,0.0
Beijing-Ev,2025.12.16.04,0.0
Beijing-Ev,2025.12.16.08,0.0
Beijing-Ev,2025.12.16.12,0.0
Beijing-Ev,2025.12.16.16,674.1692100000026
Beijing-Ev,2025.12.16.20,22.757331354884627
Hebei-Ev,2025.01.22.00,0.0
Hebei-Ev,2025.01.22.04,0.0
Hebei-Ev,2025.01.22.08,0.0
Hebei-Ev,2025.01.22.12,0.0
Hebei-Ev,2025.01.22.16,2531.0772223488093
Hebei-Ev,2025.01.22.20,0.0
Hebei-Ev,2025.02.08.00,0.0
Hebei-Ev,2025.02.08.04,0.0
Hebei-Ev,2025.02.08.08,0.0
Hebei-Ev,2025.02.08.12,0.0
Hebei-Ev,2025.02.08.16,2562.2898167500007
Hebei-Ev,2025.02.08.20,0.0
Hebei-Ev,2025.03.21.00,0.0
Hebei-Ev,2025.03.21.04,0.0
Hebei-Ev,2025.03.21.08,0.0
Hebei-Ev,2025.03.21.12,0.0
Hebei-Ev,2025.03.21.16,0.0
Hebei-Ev,2025.03.21.20,0.0
Hebei-Ev,2025.04.11.00,0.0
Hebei-Ev,2025.04.11.04,0.0
Hebei-Ev,2025.04.11.08,0.0
Hebei-Ev,2025.04.11.12,0.0
Hebei-Ev,2025.04.11.16,1686.5721721000002
Hebei-Ev,2025.04.11.20,0.0
Hebei-Ev,2025.05.22.00,0.0
Hebei-Ev,2025.05.22.04,113.64210000000004
Hebei-Ev,2025.05.22.08,0.0
Hebei-Ev,2025.05.22.12,0.0
Hebei-Ev,2025.05.22.16,0.0
Hebei-Ev,2025.05.22.20,1096.028295555443
Hebei-Ev,2025.06.16.00,0.0
Hebei-Ev,2025.06.16.04,113.64210000000004
Hebei-Ev,2025.06.16.08,0.0
Hebei-Ev,2025.06.16.12,0.0
Hebei-Ev,2025.06.16.16,1850.0829830544499
Hebei-Ev,2025.06.16.20,0.0
Hebei-Ev,2025.07.22.00,0.0
Hebei-Ev,2025.07.22.04,0.0
Hebei-Ev,2025.07.22.08,0.0
Hebei-Ev,2025.07.22.12,0.0
Hebei-Ev,2025.07.22.16,0.0
Hebei-Ev,2025.07.22.20,0.0
Hebei-Ev,2025.08.19.00,467.5667172787769
Hebei-Ev,2025.08.19.04,113.64210000000004
Hebei-Ev,2025.08.19.08,0.0
Hebei-Ev,2025.08.19.12,0.0
Hebei-Ev,2025.08.19.16,0.0
Hebei-Ev,2025.08.19.20,1310.8360731212233
Hebei-Ev,2025.09.20.00,114.82155647992113
Hebei-Ev,2025.09.20.04,0.0
Hebei-Ev,2025.09.20.08,0.0
Hebei-Ev,2025.09.20.12,0.0
Hebei-Ev,2025.09.20.16,0.0
Hebei-Ev,2025.09.20.20,0.0
Hebei-Ev,2025.10.26.00,0.0
Hebei-Ev,2025.10.26.04,113.64210000000004
Hebei-Ev,2025.10.26.08,0.0
Hebei-Ev,2025.10.26.12,0.0
Hebei-Ev,2025.10.26.16,2812.641975
Hebei-Ev,2025.10.26.20,0.0
Hebei-Ev,2025.11.19.00,0.0
Hebei-Ev,2025.11.19.04,0.0
Hebei-Ev,2025.11.19.08,0.0
Hebei-Ev,2025.11.19.12,0.0
Hebei-Ev,2025.11.19.16,2812.641975
Hebei-Ev,2025.11.19.20,0.0
Hebei-Ev,2025.12.16.00,0.0
Hebei-Ev,2025.12.16.04,0.0
Hebei-Ev,2025.12.16.08,0.0
Hebei-Ev,2025.12.16.12,411.95261250000004
Hebei-Ev,2025.12.16.16,1781.2752461249997
Hebei-Ev,2025.12.16.20,0.0
Shandong-Ev,2025.01.22.00,0.0
Shandong-Ev,2025.01.22.04,0.0
Shandong-Ev,2025.01.22.08,0.0
Shandong-Ev,2025.01.22.12,0.0
Shandong-Ev,2025.01.22.16,16.042455
Shandong-Ev,2025.01.22.20,0.0
Shandong-Ev,2025.02.08.00,8.847657
Shandong-Ev,2025.02.08.04,0.6481800000000001
Shandong-Ev,2025.02.08.08,0.0162045
Shandong-Ev,2025.02.08.12,0.0
Shandong-Ev,2025.02.08.16,16.042455
Shandong-Ev,2025.02.08.20,11.950451499999785
Shandong-Ev,2025.03.21.00,0.0
Shandong-Ev,2025.03.21.04,0.0
Shandong-Ev,2025.03.21.08,0.0
Shandong-Ev,2025.03.21.12,0.0
Shandong-Ev,2025.03.21.16,0.0
Shandong-Ev,2025.03.21.20,0.0
Shandong-Ev,2025.04.11.00,0.0
Shandong-Ev,2025.04.11.04,0.6481800000000001
Shandong-Ev,2025.04.11.08,0.0
Shandong-Ev,2025.04.11.12,0.0
Shandong-Ev,2025.04.11.16,16.042455
Shandong-Ev,2025.04.11.20,0.0
Shandong-Ev,2025.05.22.00,0.0
Shandong-Ev,2025.05.22.04,0.6481800000000001
Shandong-Ev,2025.05.22.08,0.0
Shandong-Ev,2025.05.22.12,0.0
Shandong-Ev,2025.05.22.16,0.0
Shandong-Ev,2025.05.22.20,11.958920999999998
Shandong-Ev,2025.06.16.00,0.0
Shandong-Ev,2025.06.16.04,0.6481800000000001
Shandong-Ev,2025.06.16.08,0.0
Shandong-Ev,2025.06.16.12,0.0
Shandong-Ev,2025.06.16.16,16.042455
Shandong-Ev,2025.06.16.20,0.0
Shandong-Ev,2025.07.22.00,0.0
Shandong-Ev,2025.07.22.04,0.0
Shandong-Ev,2025.07.22.08,0.0
Shandong-Ev,2025.07.22.12,0.0
Shandong-Ev,2025.07.22.16,0.0
Shandong-Ev,2025.07.22.20,0.0
Shandong-Ev,2025.08.19.00,0.0
Shandong-Ev,2025.08.19.04,0.6481799999965006
Shandong-Ev,2025.08.19.08,0.0
Shandong-Ev,2025.08.19.12,0.0
Shandong-Ev,2025.08.19.16,0.0
Shandong-Ev,2025.08.19.20,0.0
Shandong-Ev,2025.09.20.00,0.0
Shandong-Ev,2025.09.20.04,0.0
Shandong-Ev,2025.09.20.08,0.0
Shandong-Ev,2025.09.20.12,0.0
Shandong-Ev,2025.09.20.16,0.0
Shandong-Ev,2025.09.20.20,0.0
Shandong-Ev,2025.10.26.00,0.0
Shandong-Ev,2025.10.26.04,0.6481800000000001
Shandong-Ev,2025.10.26.08,0.0
Shandong-Ev,2025.10.26.12,0.0
Shandong-Ev,2025.10.26.16,16.042455
Shandong-Ev,2025.10.26.20,0.0
Shandong-Ev,2025.11.19.00,0.0
Shandong-Ev,2025.11.19.04,0.0
Shandong-Ev,2025.11.19.08,0.0
Shandong-Ev,2025.11.19.12,0.0
Shandong-Ev,2025.11.19.16,16.042455
Shandong-Ev,2025.11.19.20,0.0
Shandong-Ev,2025.12.16.00,0.0
Shandong-Ev,2025.12.16.04,0.0
Shandong-Ev,2025.12.16.08,0.0
Shandong-Ev,2025.12.16.12,0.0
Shandong-Ev,2025.12.16.16,16.042455
Shandong-Ev,2025.12.16.20,0.0
Shanxi-Ev,2025.01.22.00,0.0
Shanxi-Ev,2025.01.22.04,0.0
Shanxi-Ev,2025.01.22.08,0.0
Shanxi-Ev,2025.01.22.12,0.0
Shanxi-Ev,2025.01.22.16,0.0
Shanxi-Ev,2025.01.22.20,0.0
Shanxi-Ev,2025.02.08.00,0.0
Shanxi-Ev,2025.02.08.04,0.0
Shanxi-Ev,2025.02.08.08,0.0
Shanxi-Ev,2025.02.08.12,0.0
Shanxi-Ev,2025.02.08.16,0.0
Shanxi-Ev,2025.02.08.20,0.0
Shanxi-Ev,2025.03.21.00,0.0
Shanxi-Ev,2025.03.21.04,0.0
Shanxi-Ev,2025.03.21.08,1.95e-05
Shanxi-Ev,2025.03.21.12,0.0028275
Shanxi-Ev,2025.03.21.16,0.019305
Shanxi-Ev,2025.03.21.20,0.014390999999999998
Shanxi-Ev,2025.04.11.00,0.0
Shanxi-Ev,2025.04.11.04,0.0
Shanxi-Ev,2025.04.11.08,1.95e-05
Shanxi-Ev,2025.04.11.12,0.0
Shanxi-Ev,2025.04.11.16,0.0
Shanxi-Ev,2025.04.11.20,0.0
Shanxi-Ev,2025.05.22.00,0.010647
Shanxi-Ev,2025.05.22.04,0.0007800000000000001
Shanxi-Ev,2025.05.22.08,0.0
Shanxi-Ev,2025.05.22.12,0.0
Shanxi-Ev,2025.05.22.16,0.0
Shanxi-Ev,2025.05.22.20,0.014390999999999998
Shanxi-Ev,2025.06.16.00,0.0
Shanxi-Ev,2025.06.16.04,0.0007800000000000001
Shanxi-Ev,2025.06.16.08,0.0
Shanxi-Ev,2025.06.16.12,0.0
Shanxi-Ev,2025.06.16.16,0.0
Shanxi-Ev,2025.06.16.20,0.0
Shanxi-Ev,2025.07.22.00,0.0
Shanxi-Ev,2025.07.22.04,0.0
Shanxi-Ev,2025.07.22.08,0.0
Shanxi-Ev,2025.07.22.12,0.0
Shanxi-Ev,2025.07.22.16,0.0
Shanxi-Ev,2025.07.22.20,0.0
Shanxi-Ev,2025.08.19.00,0.010647
Shanxi-Ev,2025.08.19.04,0.0007800000000000001
Shanxi-Ev,2025.08.19.08,0.0
Shanxi-Ev,2025.08.19.12,0.0
Shanxi-Ev,2025.08.19.16,0.0
Shanxi-Ev,2025.08.19.20,0.014390999999999998
Shanxi-Ev,2025.09.20.00,0.0
Shanxi-Ev,2025.09.20.04,0.0007800000000000001
Shanxi-Ev,2025.09.20.08,0.0
Shanxi-Ev,2025.09.20.12,0.0
Shanxi-Ev,2025.09.20.16,0.0
Shanxi-Ev,2025.09.20.20,0.0
Shanxi-Ev,2025.10.26.00,0.0
Shanxi-Ev,2025.10.26.04,0.0007800000000000001
Shanxi-Ev,2025.10.26.08,0.0
Shanxi-Ev,2025.10.26.12,0.0
Shanxi-Ev,2025.10.26.16,0.019305
Shanxi-Ev,2025.10.26.20,0.0
Shanxi-Ev,2025.11.19.00,0.0
Shanxi-Ev,2025.11.19.04,0.0
Shanxi-Ev,2025.11.19.08,0.0
Shanxi-Ev,2025.11.19.12,0.0
Shanxi-Ev,2025.11.19.16,0.0
Shanxi-Ev,2025.11.19.20,0.0
Shanxi-Ev,2025.12.16.00,0.010647
Shanxi-Ev,2025.12.16.04,0.0007800000000000001
Shanxi-Ev,2025.12.16.08,0.0
Shanxi-Ev,2025.12.16.12,0.0
Shanxi-Ev,2025.12.16.16,0.0
Shanxi-Ev,2025.12.16.20,7.275957614183426e-12
Tianjin-Ev,2025.01.22.00,0.0
Tianjin-Ev,2025.01.22.04,0.0
Tianjin-Ev,2025.01.22.08,0.0
Tianjin-Ev,2025.01.22.12,0.0
Tianjin-Ev,2025.01.22.16,0.0
Tianjin-Ev,2025.01.22.20,0.0
Tianjin-Ev,2025.02.08.00,0.0
Tianjin-Ev,2025.02.08.04,0.0
Tianjin-Ev,2025.02.08.08,0.5111535000000005
Tianjin-Ev,2025.02.08.12,0.0
Tianjin-Ev,2025.02.08.16,0.0
Tianjin-Ev,2025.02.08.20,0.0
Tianjin-Ev,2025.03.21.00,0.0
Tianjin-Ev,2025.03.21.04,0.0
Tianjin-Ev,2025.03.21.08,0.0
Tianjin-Ev,2025.03.21.12,0.0
Tianjin-Ev,2025.03.21.16,0.0
Tianjin-Ev,2025.03.21.20,0.0
Tianjin-Ev,2025.04.11.00,0.0
Tianjin-Ev,2025.04.11.04,0.0
Tianjin-Ev,2025.04.11.08,0.0
Tianjin-Ev,2025.04.11.12,0.0
Tianjin-Ev,2025.04.11.16,0.0
Tianjin-Ev,2025.04.11.20,0.0
Tianjin-Ev,2025.05.22.00,0.0
Tianjin-Ev,2025.05.22.04,0.0
Tianjin-Ev,2025.05.22.08,0.0
Tianjin-Ev,2025.05.22.12,0.0
Tianjin-Ev,2025.05.22.16,0.0
Tianjin-Ev,2025.05.22.20,0.0
Tianjin-Ev,2025.06.16.00,0.0
Tianjin-Ev,2025.06.16.04,0.0
Tianjin-Ev,2025.06.16.08,0.0
Tianjin-Ev,2025.06.16.12,0.0
Tianjin-Ev,2025.06.16.16,0.0
Tianjin-Ev,2025.06.16.20,0.0
Tianjin-Ev,2025.07.22.00,0.0
Tianjin-Ev,2025.07.22.04,0.0
Tianjin-Ev,2025.07.22.08,0.5111535000000005
Tianjin-Ev,2025.07.22.12,0.0
Tianjin-Ev,2025.07.22.16,0.0
Tianjin-Ev,2025.07.22.20,114.41394583101646
Tianjin-Ev,2025.08.19.00,0.0
Tianjin-Ev,2025.08.19.04,0.0
Tianjin-Ev,2025.08.19.08,0.0
Tianjin-Ev,2025.08.19.12,0.0
Tianjin-Ev,2025.08.19.16,0.0
Tianjin-Ev,2025.08.19.20,0.0
Tianjin-Ev,2025.09.20.00,0.0
Tianjin-Ev,2025.09.20.04,0.0
Tianjin-Ev,2025.09.20.08,0.0
Tianjin-Ev,2025.09.20.12,0.0
Tianjin-Ev,2025.09.20.16,0.0
Tianjin-Ev,2025.09.20.20,0.0
Tianjin-Ev,2025.10.26.00,0.0
Tianjin-Ev,2025.10.26.04,0.0
Tianjin-Ev,2025.10.26.08,0.0
Tianjin-Ev,2025.10.26.12,0.0
Tianjin-Ev,2025.10.26.16,0.0
Tianjin-Ev,2025.10.26.20,0.0
Tianjin-Ev,2025.11.19.00,0.0
Tianjin-Ev,2025.11.19.04,0.0
Tianjin-Ev,2025.11.19.08,0.0
Tianjin-Ev,2025.11.19.12,0.0
Tianjin-Ev,2025.11.19.16,0.0
Tianjin-Ev,2025.11.19.20,0.0
Tianjin-Ev,2025.12.16.00,0.0
Tianjin-Ev,2025.12.16.04,0.0
Tianjin-Ev,2025.12.16.08,0.0
Tianjin-Ev,2025.12.16.12,0.0
Tianjin-Ev,2025.12.16.16,506.04196500000046
Tianjin-Ev,2025.12.16.20,83.15600064134924
West_Inner_Mongolia-Ev,2025.01.22.00,0.0
West_Inner_Mongolia-Ev,2025.01.22.04,0.0
West_Inner_Mongolia-Ev,2025.01.22.08,0.0
West_Inner_Mongolia-Ev,2025.01.22.12,0.0
West_Inner_Mongolia-Ev,2025.01.22.16,0.0
West_Inner_Mongolia-Ev,2025.01.22.20,0.0
West_Inner_Mongolia-Ev,2025.02.08.00,0.0
West_Inner_Mongolia-Ev,2025.02.08.04,0.0
West_Inner_Mongolia-Ev,2025.02.08.08,0.0
West_Inner_Mongolia-Ev,2025.02.08.12,0.0
West_Inner_Mongolia-Ev,2025.02.08.16,0.0
West_Inner_Mongolia-Ev,2025.02.08.20,0.014390999999999998
West_Inner_Mongolia-Ev,2025.03.21.00,0.0
West_Inner_Mongolia-Ev,2025.03.21.04,0.0
West_Inner_Mongolia-Ev,2025.03.21.08,0.0
West_Inner_Mongolia-Ev,2025.03.21.12,0.0
West_Inner_Mongolia-Ev,2025.03.21.16,0.0
West_Inner_Mongolia-Ev,2025.03.21.20,0.0
West_Inner_Mongolia-Ev,2025.04.11.00,0.0
West_Inner_Mongolia-Ev,2025.04.11.04,0.0
West_Inner_Mongolia-Ev,2025.04.11.08,0.0
West_Inner_Mongolia-Ev,2025.04.11.12,0.0
West_Inner_Mongolia-Ev,2025.04.11.16,0.0
West_Inner_Mongolia-Ev,2025.04.11.20,0.0
West_Inner_Mongolia-Ev,2025.05.22.00,0.0
West_Inner_Mongolia-Ev,2025.05.22.04,0.0007800000000000001
West_Inner_Mongolia-Ev,2025.05.22.08,0.0
West_Inner_Mongolia-Ev,2025.05.22.12,0.0
West_Inner_Mongolia-Ev,2025.05.22.16,0.019305
West_Inner_Mongolia-Ev,2025.05.22.20,0.014390999999999998
West_Inner_Mongolia-Ev,2025.06.16.00,0.0
West_Inner_Mongolia-Ev,2025.06.16.04,0.0
West_Inner_Mongolia-Ev,2025.06.16.08,0.0
West_Inner_Mongolia-Ev,2025.06.16.12,0.0
West_Inner_Mongolia-Ev,2025.06.16.16,0.0
West_Inner_Mongolia-Ev,2025.06.16.20,0.0
West_Inner_Mongolia-Ev,2025.07.22.00,0.0
West_Inner_Mongolia-Ev,2025.07.22.04,0.0
West_Inner_Mongolia-Ev,2025.07.22.08,0.0
West_Inner_Mongolia-Ev,2025.07.22.12,0.0
West_Inner_Mongolia-Ev,2025.07.22.16,0.0
