STR_TPS_1,STR_TPS_2,DischargeStorage
Zhejiang-Battery_Storage-11181-3,2025.07.22.20,0.0
Zhejiang-Battery_Storage-11181-3,2025.08.19.00,0.0
Zhejiang-Battery_Storage-11181-3,2025.08.19.04,0.0
Zhejiang-Battery_Storage-11181-3,2025.08.19.08,0.0
Zhejiang-Battery_Storage-11181-3,2025.08.19.12,0.0
Zhejiang-Battery_Storage-11181-3,2025.08.19.16,0.0
Zhejiang-Battery_Storage-11181-3,2025.08.19.20,0.0
Zhejiang-Battery_Storage-11181-3,2025.09.20.00,0.0
Zhejiang-Battery_Storage-11181-3,2025.09.20.04,0.0
Zhejiang-Battery_Storage-11181-3,2025.09.20.08,0.0
Zhejiang-Battery_Storage-11181-3,2025.09.20.12,0.0
Zhejiang-Battery_Storage-11181-3,2025.09.20.16,0.0
Zhejiang-Battery_Storage-11181-3,2025.09.20.20,0.0
Zhejiang-Battery_Storage-11181-3,2025.10.26.00,0.0
Zhejiang-Battery_Storage-11181-3,2025.10.26.04,0.0
Zhejiang-Battery_Storage-11181-3,2025.10.26.08,0.0
Zhejiang-Battery_Storage-11181-3,2025.10.26.12,0.0
Zhejiang-Battery_Storage-11181-3,2025.10.26.16,0.0
Zhejiang-Battery_Storage-11181-3,2025.10.26.20,0.0
Zhejiang-Battery_Storage-11181-3,2025.11.19.00,0.0
Zhejiang-Battery_Storage-11181-3,2025.11.19.04,0.0
Zhejiang-Battery_Storage-11181-3,2025.11.19.08,0.0
Zhejiang-Battery_Storage-11181-3,2025.11.19.12,0.0
Zhejiang-Battery_Storage-11181-3,2025.11.19.16,0.0
Zhejiang-Battery_Storage-11181-3,2025.11.19.20,0.0
Zhejiang-Battery_Storage-11181-3,2025.12.16.00,0.0
Zhejiang-Battery_Storage-11181-3,2025.12.16.04,0.0
Zhejiang-Battery_Storage-11181-3,2025.12.16.08,0.0
Zhejiang-Battery_Storage-11181-3,2025.12.16.12,0.0
Zhejiang-Battery_Storage-11181-3,2025.12.16.16,0.0
Zhejiang-Battery_Storage-11181-3,2025.12.16.20,0.0
AnhuiBattery_Storage-11177-1-1,2025.01.22.00,0.0
AnhuiBattery_Storage-11177-1-1,2025.01.22.04,0.0
AnhuiBattery_Storage-11177-1-1,2025.01.22.08,0.0
AnhuiBattery_Storage-11177-1-1,2025.01.22.12,0.0
AnhuiBattery_Storage-11177-1-1,2025.01.22.16,0.0
AnhuiBattery_Storage-11177-1-1,2025.01.22.20,0.0
AnhuiBattery_Storage-11177-1-1,2025.02.08.00,0.0
AnhuiBattery_Storage-11177-1-1,2025.02.08.04,0.0
AnhuiBattery_Storage-11177-1-1,2025.02.08.08,0.0
AnhuiBattery_Storage-11177-1-1,2025.02.08.12,0.0
AnhuiBattery_Storage-11177-1-1,2025.02.08.16,0.0
AnhuiBattery_Storage-11177-1-1,2025.02.08.20,0.0
AnhuiBattery_Storage-11177-1-1,2025.03.21.00,0.0
AnhuiBattery_Storage-11177-1-1,2025.03.21.04,0.0
AnhuiBattery_Storage-11177-1-1,2025.03.21.08,0.0
AnhuiBattery_Storage-11177-1-1,2025.03.21.12,0.0
AnhuiBattery_Storage-11177-1-1,2025.03.21.16,0.0
AnhuiBattery_Storage-11177-1-1,2025.03.21.20,0.0
AnhuiBattery_Storage-11177-1-1,2025.04.11.00,0.0
AnhuiBattery_Storage-11177-1-1,2025.04.11.04,0.0
AnhuiBattery_Storage-11177-1-1,2025.04.11.08,0.0
AnhuiBattery_Storage-11177-1-1,2025.04.11.12,0.0
AnhuiBattery_Storage-11177-1-1,2025.04.11.16,0.0
AnhuiBattery_Storage-11177-1-1,2025.04.11.20,0.0
AnhuiBattery_Storage-11177-1-1,2025.05.22.00,0.0
AnhuiBattery_Storage-11177-1-1,2025.05.22.04,87.3499484
AnhuiBattery_Storage-11177-1-1,2025.05.22.08,0.0
AnhuiBattery_Storage-11177-1-1,2025.05.22.12,0.0
AnhuiBattery_Storage-11177-1-1,2025.05.22.16,0.0
AnhuiBattery_Storage-11177-1-1,2025.05.22.20,0.0
AnhuiBattery_Storage-11177-1-1,2025.06.16.00,0.0
AnhuiBattery_Storage-11177-1-1,2025.06.16.04,87.3499484
AnhuiBattery_Storage-11177-1-1,2025.06.16.08,0.0
AnhuiBattery_Storage-11177-1-1,2025.06.16.12,0.0
AnhuiBattery_Storage-11177-1-1,2025.06.16.16,0.0
AnhuiBattery_Storage-11177-1-1,2025.06.16.20,0.0
AnhuiBattery_Storage-11177-1-1,2025.07.22.00,0.0
AnhuiBattery_Storage-11177-1-1,2025.07.22.04,0.0
AnhuiBattery_Storage-11177-1-1,2025.07.22.08,0.0
AnhuiBattery_Storage-11177-1-1,2025.07.22.12,0.0
AnhuiBattery_Storage-11177-1-1,2025.07.22.16,0.0
AnhuiBattery_Storage-11177-1-1,2025.07.22.20,0.0
AnhuiBattery_Storage-11177-1-1,2025.08.19.00,0.0
AnhuiBattery_Storage-11177-1-1,2025.08.19.04,43.96497602868802
AnhuiBattery_Storage-11177-1-1,2025.08.19.08,0.0
AnhuiBattery_Storage-11177-1-1,2025.08.19.12,87.3499484
AnhuiBattery_Storage-11177-1-1,2025.08.19.16,0.0
AnhuiBattery_Storage-11177-1-1,2025.08.19.20,0.0
AnhuiBattery_Storage-11177-1-1,2025.09.20.00,0.0
AnhuiBattery_Storage-11177-1-1,2025.09.20.04,0.0
AnhuiBattery_Storage-11177-1-1,2025.09.20.08,0.0
AnhuiBattery_Storage-11177-1-1,2025.09.20.12,0.0
AnhuiBattery_Storage-11177-1-1,2025.09.20.16,0.0
AnhuiBattery_Storage-11177-1-1,2025.09.20.20,0.0
AnhuiBattery_Storage-11177-1-1,2025.10.26.00,0.0
AnhuiBattery_Storage-11177-1-1,2025.10.26.04,0.0
AnhuiBattery_Storage-11177-1-1,2025.10.26.08,0.0
AnhuiBattery_Storage-11177-1-1,2025.10.26.12,0.0
AnhuiBattery_Storage-11177-1-1,2025.10.26.16,87.3499484
AnhuiBattery_Storage-11177-1-1,2025.10.26.20,0.0
AnhuiBattery_Storage-11177-1-1,2025.11.19.00,0.0
AnhuiBattery_Storage-11177-1-1,2025.11.19.04,0.0
AnhuiBattery_Storage-11177-1-1,2025.11.19.08,0.0
AnhuiBattery_Storage-11177-1-1,2025.11.19.12,0.0
AnhuiBattery_Storage-11177-1-1,2025.11.19.16,87.34994840000002
AnhuiBattery_Storage-11177-1-1,2025.11.19.20,0.0
AnhuiBattery_Storage-11177-1-1,2025.12.16.00,0.0
AnhuiBattery_Storage-11177-1-1,2025.12.16.04,0.0
AnhuiBattery_Storage-11177-1-1,2025.12.16.08,0.0
AnhuiBattery_Storage-11177-1-1,2025.12.16.12,0.0
AnhuiBattery_Storage-11177-1-1,2025.12.16.16,87.3499484
AnhuiBattery_Storage-11177-1-1,2025.12.16.20,0.0
AnhuiBattery_Storage-11177-2-1,2025.01.22.00,0.0
AnhuiBattery_Storage-11177-2-1,2025.01.22.04,0.0
AnhuiBattery_Storage-11177-2-1,2025.01.22.08,0.0
AnhuiBattery_Storage-11177-2-1,2025.01.22.12,0.0
AnhuiBattery_Storage-11177-2-1,2025.01.22.16,0.0
AnhuiBattery_Storage-11177-2-1,2025.01.22.20,0.0
AnhuiBattery_Storage-11177-2-1,2025.02.08.00,0.0
AnhuiBattery_Storage-11177-2-1,2025.02.08.04,0.0
AnhuiBattery_Storage-11177-2-1,2025.02.08.08,0.0
AnhuiBattery_Storage-11177-2-1,2025.02.08.12,0.0
AnhuiBattery_Storage-11177-2-1,2025.02.08.16,0.0
AnhuiBattery_Storage-11177-2-1,2025.02.08.20,0.0
AnhuiBattery_Storage-11177-2-1,2025.03.21.00,0.0
AnhuiBattery_Storage-11177-2-1,2025.03.21.04,0.0
AnhuiBattery_Storage-11177-2-1,2025.03.21.08,0.0
AnhuiBattery_Storage-11177-2-1,2025.03.21.12,0.0
AnhuiBattery_Storage-11177-2-1,2025.03.21.16,0.0
AnhuiBattery_Storage-11177-2-1,2025.03.21.20,0.0
AnhuiBattery_Storage-11177-2-1,2025.04.11.00,0.0
AnhuiBattery_Storage-11177-2-1,2025.04.11.04,0.0
AnhuiBattery_Storage-11177-2-1,2025.04.11.08,0.0
AnhuiBattery_Storage-11177-2-1,2025.04.11.12,0.0
AnhuiBattery_Storage-11177-2-1,2025.04.11.16,0.0
AnhuiBattery_Storage-11177-2-1,2025.04.11.20,0.0
AnhuiBattery_Storage-11177-2-1,2025.05.22.00,0.0
AnhuiBattery_Storage-11177-2-1,2025.05.22.04,69.87995872
AnhuiBattery_Storage-11177-2-1,2025.05.22.08,0.0
AnhuiBattery_Storage-11177-2-1,2025.05.22.12,0.0
AnhuiBattery_Storage-11177-2-1,2025.05.22.16,0.0
AnhuiBattery_Storage-11177-2-1,2025.05.22.20,0.0
AnhuiBattery_Storage-11177-2-1,2025.06.16.00,0.0
AnhuiBattery_Storage-11177-2-1,2025.06.16.04,69.87995872
AnhuiBattery_Storage-11177-2-1,2025.06.16.08,0.0
AnhuiBattery_Storage-11177-2-1,2025.06.16.12,0.0
AnhuiBattery_Storage-11177-2-1,2025.06.16.16,0.0
AnhuiBattery_Storage-11177-2-1,2025.06.16.20,0.0
AnhuiBattery_Storage-11177-2-1,2025.07.22.00,0.0
AnhuiBattery_Storage-11177-2-1,2025.07.22.04,0.0
AnhuiBattery_Storage-11177-2-1,2025.07.22.08,0.0
AnhuiBattery_Storage-11177-2-1,2025.07.22.12,0.0
AnhuiBattery_Storage-11177-2-1,2025.07.22.16,0.0
AnhuiBattery_Storage-11177-2-1,2025.07.22.20,0.0
AnhuiBattery_Storage-11177-2-1,2025.08.19.00,0.0
AnhuiBattery_Storage-11177-2-1,2025.08.19.04,35.171980822950395
AnhuiBattery_Storage-11177-2-1,2025.08.19.08,0.0
AnhuiBattery_Storage-11177-2-1,2025.08.19.12,69.87995872
AnhuiBattery_Storage-11177-2-1,2025.08.19.16,0.0
AnhuiBattery_Storage-11177-2-1,2025.08.19.20,0.0
AnhuiBattery_Storage-11177-2-1,2025.09.20.00,0.0
AnhuiBattery_Storage-11177-2-1,2025.09.20.04,0.0
AnhuiBattery_Storage-11177-2-1,2025.09.20.08,0.0
AnhuiBattery_Storage-11177-2-1,2025.09.20.12,0.0
AnhuiBattery_Storage-11177-2-1,2025.09.20.16,0.0
AnhuiBattery_Storage-11177-2-1,2025.09.20.20,0.0
AnhuiBattery_Storage-11177-2-1,2025.10.26.00,0.0
AnhuiBattery_Storage-11177-2-1,2025.10.26.04,0.0
AnhuiBattery_Storage-11177-2-1,2025.10.26.08,0.0
AnhuiBattery_Storage-11177-2-1,2025.10.26.12,0.0
AnhuiBattery_Storage-11177-2-1,2025.10.26.16,69.87995872
AnhuiBattery_Storage-11177-2-1,2025.10.26.20,0.0
AnhuiBattery_Storage-11177-2-1,2025.11.19.00,0.0
AnhuiBattery_Storage-11177-2-1,2025.11.19.04,0.0
AnhuiBattery_Storage-11177-2-1,2025.11.19.08,0.0
AnhuiBattery_Storage-11177-2-1,2025.11.19.12,0.0
AnhuiBattery_Storage-11177-2-1,2025.11.19.16,69.87995872
AnhuiBattery_Storage-11177-2-1,2025.11.19.20,0.0
AnhuiBattery_Storage-11177-2-1,2025.12.16.00,0.0
AnhuiBattery_Storage-11177-2-1,2025.12.16.04,0.0
AnhuiBattery_Storage-11177-2-1,2025.12.16.08,0.0
AnhuiBattery_Storage-11177-2-1,2025.12.16.12,0.0
AnhuiBattery_Storage-11177-2-1,2025.12.16.16,69.87995872
AnhuiBattery_Storage-11177-2-1,2025.12.16.20,0.0
AnhuiBattery_Storage-11177-3-1,2025.01.22.00,0.0
AnhuiBattery_Storage-11177-3-1,2025.01.22.04,0.0
AnhuiBattery_Storage-11177-3-1,2025.01.22.08,0.0
AnhuiBattery_Storage-11177-3-1,2025.01.22.12,0.0
AnhuiBattery_Storage-11177-3-1,2025.01.22.16,0.0
AnhuiBattery_Storage-11177-3-1,2025.01.22.20,0.0
AnhuiBattery_Storage-11177-3-1,2025.02.08.00,0.0
AnhuiBattery_Storage-11177-3-1,2025.02.08.04,0.0
AnhuiBattery_Storage-11177-3-1,2025.02.08.08,0.0
AnhuiBattery_Storage-11177-3-1,2025.02.08.12,0.0
AnhuiBattery_Storage-11177-3-1,2025.02.08.16,0.0
AnhuiBattery_Storage-11177-3-1,2025.02.08.20,0.0
AnhuiBattery_Storage-11177-3-1,2025.03.21.00,0.0
AnhuiBattery_Storage-11177-3-1,2025.03.21.04,0.0
AnhuiBattery_Storage-11177-3-1,2025.03.21.08,0.0
AnhuiBattery_Storage-11177-3-1,2025.03.21.12,0.0
AnhuiBattery_Storage-11177-3-1,2025.03.21.16,0.0
AnhuiBattery_Storage-11177-3-1,2025.03.21.20,0.0
AnhuiBattery_Storage-11177-3-1,2025.04.11.00,0.0
AnhuiBattery_Storage-11177-3-1,2025.04.11.04,0.0
AnhuiBattery_Storage-11177-3-1,2025.04.11.08,0.0
AnhuiBattery_Storage-11177-3-1,2025.04.11.12,0.0
AnhuiBattery_Storage-11177-3-1,2025.04.11.16,0.0
AnhuiBattery_Storage-11177-3-1,2025.04.11.20,0.0
AnhuiBattery_Storage-11177-3-1,2025.05.22.00,0.0
AnhuiBattery_Storage-11177-3-1,2025.05.22.04,23.24519288000001
AnhuiBattery_Storage-11177-3-1,2025.05.22.08,0.0
AnhuiBattery_Storage-11177-3-1,2025.05.22.12,0.0
AnhuiBattery_Storage-11177-3-1,2025.05.22.16,0.0
AnhuiBattery_Storage-11177-3-1,2025.05.22.20,0.0
AnhuiBattery_Storage-11177-3-1,2025.06.16.00,0.0
AnhuiBattery_Storage-11177-3-1,2025.06.16.04,23.24519288
AnhuiBattery_Storage-11177-3-1,2025.06.16.08,0.0
AnhuiBattery_Storage-11177-3-1,2025.06.16.12,0.0
AnhuiBattery_Storage-11177-3-1,2025.06.16.16,0.0
AnhuiBattery_Storage-11177-3-1,2025.06.16.20,0.0
AnhuiBattery_Storage-11177-3-1,2025.07.22.00,0.0
AnhuiBattery_Storage-11177-3-1,2025.07.22.04,0.0
AnhuiBattery_Storage-11177-3-1,2025.07.22.08,0.0
AnhuiBattery_Storage-11177-3-1,2025.07.22.12,0.0
AnhuiBattery_Storage-11177-3-1,2025.07.22.16,0.0
AnhuiBattery_Storage-11177-3-1,2025.07.22.20,0.0
AnhuiBattery_Storage-11177-3-1,2025.08.19.00,0.0
AnhuiBattery_Storage-11177-3-1,2025.08.19.04,11.699770480361602
AnhuiBattery_Storage-11177-3-1,2025.08.19.08,0.0
AnhuiBattery_Storage-11177-3-1,2025.08.19.12,23.24519288000001
AnhuiBattery_Storage-11177-3-1,2025.08.19.16,0.0
AnhuiBattery_Storage-11177-3-1,2025.08.19.20,0.0
AnhuiBattery_Storage-11177-3-1,2025.09.20.00,0.0
AnhuiBattery_Storage-11177-3-1,2025.09.20.04,0.0
AnhuiBattery_Storage-11177-3-1,2025.09.20.08,0.0
AnhuiBattery_Storage-11177-3-1,2025.09.20.12,0.0
AnhuiBattery_Storage-11177-3-1,2025.09.20.16,0.0
AnhuiBattery_Storage-11177-3-1,2025.09.20.20,0.0
AnhuiBattery_Storage-11177-3-1,2025.10.26.00,0.0
AnhuiBattery_Storage-11177-3-1,2025.10.26.04,0.0
AnhuiBattery_Storage-11177-3-1,2025.10.26.08,0.0
AnhuiBattery_Storage-11177-3-1,2025.10.26.12,0.0
AnhuiBattery_Storage-11177-3-1,2025.10.26.16,23.24519288
AnhuiBattery_Storage-11177-3-1,2025.10.26.20,0.0
AnhuiBattery_Storage-11177-3-1,2025.11.19.00,0.0
AnhuiBattery_Storage-11177-3-1,2025.11.19.04,0.0
AnhuiBattery_Storage-11177-3-1,2025.11.19.08,0.0
AnhuiBattery_Storage-11177-3-1,2025.11.19.12,0.0
AnhuiBattery_Storage-11177-3-1,2025.11.19.16,23.24519288000001
AnhuiBattery_Storage-11177-3-1,2025.11.19.20,0.0
AnhuiBattery_Storage-11177-3-1,2025.12.16.00,0.0
AnhuiBattery_Storage-11177-3-1,2025.12.16.04,0.0
AnhuiBattery_Storage-11177-3-1,2025.12.16.08,0.0
AnhuiBattery_Storage-11177-3-1,2025.12.16.12,0.0
AnhuiBattery_Storage-11177-3-1,2025.12.16.16,23.24519288
AnhuiBattery_Storage-11177-3-1,2025.12.16.20,0.0
ChongqingBattery_Storage-11177-1-3,2025.01.22.00,0.0
ChongqingBattery_Storage-11177-1-3,2025.01.22.04,0.0
ChongqingBattery_Storage-11177-1-3,2025.01.22.08,0.0
ChongqingBattery_Storage-11177-1-3,2025.01.22.12,0.0
ChongqingBattery_Storage-11177-1-3,2025.01.22.16,0.0
ChongqingBattery_Storage-11177-1-3,2025.01.22.20,0.0
ChongqingBattery_Storage-11177-1-3,2025.02.08.00,0.0
ChongqingBattery_Storage-11177-1-3,2025.02.08.04,0.0
ChongqingBattery_Storage-11177-1-3,2025.02.08.08,0.0
ChongqingBattery_Storage-11177-1-3,2025.02.08.12,0.0
ChongqingBattery_Storage-11177-1-3,2025.02.08.16,0.0
ChongqingBattery_Storage-11177-1-3,2025.02.08.20,0.0
ChongqingBattery_Storage-11177-1-3,2025.03.21.00,0.0
ChongqingBattery_Storage-11177-1-3,2025.03.21.04,0.0
ChongqingBattery_Storage-11177-1-3,2025.03.21.08,0.0
ChongqingBattery_Storage-11177-1-3,2025.03.21.12,0.0
ChongqingBattery_Storage-11177-1-3,2025.03.21.16,0.0
ChongqingBattery_Storage-11177-1-3,2025.03.21.20,56.71726445742501
ChongqingBattery_Storage-11177-1-3,2025.04.11.00,0.0
ChongqingBattery_Storage-11177-1-3,2025.04.11.04,0.0
ChongqingBattery_Storage-11177-1-3,2025.04.11.08,0.0
ChongqingBattery_Storage-11177-1-3,2025.04.11.12,0.0
ChongqingBattery_Storage-11177-1-3,2025.04.11.16,0.0
ChongqingBattery_Storage-11177-1-3,2025.04.11.20,0.0
ChongqingBattery_Storage-11177-1-3,2025.05.22.00,0.0
ChongqingBattery_Storage-11177-1-3,2025.05.22.04,56.717264457425046
ChongqingBattery_Storage-11177-1-3,2025.05.22.08,0.0
ChongqingBattery_Storage-11177-1-3,2025.05.22.12,0.0
ChongqingBattery_Storage-11177-1-3,2025.05.22.16,0.0
ChongqingBattery_Storage-11177-1-3,2025.05.22.20,0.0
ChongqingBattery_Storage-11177-1-3,2025.06.16.00,0.0
ChongqingBattery_Storage-11177-1-3,2025.06.16.04,0.0
ChongqingBattery_Storage-11177-1-3,2025.06.16.08,0.0
ChongqingBattery_Storage-11177-1-3,2025.06.16.12,0.0
ChongqingBattery_Storage-11177-1-3,2025.06.16.16,0.0
ChongqingBattery_Storage-11177-1-3,2025.06.16.20,0.0
ChongqingBattery_Storage-11177-1-3,2025.07.22.00,56.71726445742501
ChongqingBattery_Storage-11177-1-3,2025.07.22.04,0.0
ChongqingBattery_Storage-11177-1-3,2025.07.22.08,0.0
ChongqingBattery_Storage-11177-1-3,2025.07.22.12,0.0
ChongqingBattery_Storage-11177-1-3,2025.07.22.16,0.0
ChongqingBattery_Storage-11177-1-3,2025.07.22.20,0.0
ChongqingBattery_Storage-11177-1-3,2025.08.19.00,0.0
ChongqingBattery_Storage-11177-1-3,2025.08.19.04,0.0
ChongqingBattery_Storage-11177-1-3,2025.08.19.08,0.0
ChongqingBattery_Storage-11177-1-3,2025.08.19.12,56.717264457425
ChongqingBattery_Storage-11177-1-3,2025.08.19.16,0.0
ChongqingBattery_Storage-11177-1-3,2025.08.19.20,0.0
ChongqingBattery_Storage-11177-1-3,2025.09.20.00,0.0
ChongqingBattery_Storage-11177-1-3,2025.09.20.04,0.0
ChongqingBattery_Storage-11177-1-3,2025.09.20.08,0.0
ChongqingBattery_Storage-11177-1-3,2025.09.20.12,0.0
ChongqingBattery_Storage-11177-1-3,2025.09.20.16,0.0
ChongqingBattery_Storage-11177-1-3,2025.09.20.20,0.0
ChongqingBattery_Storage-11177-1-3,2025.10.26.00,0.0
ChongqingBattery_Storage-11177-1-3,2025.10.26.04,0.0
ChongqingBattery_Storage-11177-1-3,2025.10.26.08,0.0
ChongqingBattery_Storage-11177-1-3,2025.10.26.12,0.0
ChongqingBattery_Storage-11177-1-3,2025.10.26.16,0.0
ChongqingBattery_Storage-11177-1-3,2025.10.26.20,0.0
ChongqingBattery_Storage-11177-1-3,2025.11.19.00,0.0
ChongqingBattery_Storage-11177-1-3,2025.11.19.04,0.0
ChongqingBattery_Storage-11177-1-3,2025.11.19.08,0.0
ChongqingBattery_Storage-11177-1-3,2025.11.19.12,0.0
ChongqingBattery_Storage-11177-1-3,2025.11.19.16,56.71726445742501
ChongqingBattery_Storage-11177-1-3,2025.11.19.20,0.0
ChongqingBattery_Storage-11177-1-3,2025.12.16.00,0.0
ChongqingBattery_Storage-11177-1-3,2025.12.16.04,0.0
ChongqingBattery_Storage-11177-1-3,2025.12.16.08,0.0
ChongqingBattery_Storage-11177-1-3,2025.12.16.12,0.0
ChongqingBattery_Storage-11177-1-3,2025.12.16.16,56.717264457425
ChongqingBattery_Storage-11177-1-3,2025.12.16.20,0.0
ChongqingBattery_Storage-11177-2-3,2025.01.22.00,0.0
ChongqingBattery_Storage-11177-2-3,2025.01.22.04,0.0
ChongqingBattery_Storage-11177-2-3,2025.01.22.08,0.0
ChongqingBattery_Storage-11177-2-3,2025.01.22.12,0.0
ChongqingBattery_Storage-11177-2-3,2025.01.22.16,0.0
ChongqingBattery_Storage-11177-2-3,2025.01.22.20,0.0
ChongqingBattery_Storage-11177-2-3,2025.02.08.00,0.0
ChongqingBattery_Storage-11177-2-3,2025.02.08.04,0.0
ChongqingBattery_Storage-11177-2-3,2025.02.08.08,0.0
ChongqingBattery_Storage-11177-2-3,2025.02.08.12,0.0
ChongqingBattery_Storage-11177-2-3,2025.02.08.16,0.0
ChongqingBattery_Storage-11177-2-3,2025.02.08.20,0.0
ChongqingBattery_Storage-11177-2-3,2025.03.21.00,0.0
ChongqingBattery_Storage-11177-2-3,2025.03.21.04,0.0
ChongqingBattery_Storage-11177-2-3,2025.03.21.08,0.0
ChongqingBattery_Storage-11177-2-3,2025.03.21.12,0.0
ChongqingBattery_Storage-11177-2-3,2025.03.21.16,0.0
ChongqingBattery_Storage-11177-2-3,2025.03.21.20,45.373811569777146
ChongqingBattery_Storage-11177-2-3,2025.04.11.00,0.0
ChongqingBattery_Storage-11177-2-3,2025.04.11.04,0.0
ChongqingBattery_Storage-11177-2-3,2025.04.11.08,0.0
ChongqingBattery_Storage-11177-2-3,2025.04.11.12,0.0
ChongqingBattery_Storage-11177-2-3,2025.04.11.16,0.0
ChongqingBattery_Storage-11177-2-3,2025.04.11.20,0.0
ChongqingBattery_Storage-11177-2-3,2025.05.22.00,0.0
ChongqingBattery_Storage-11177-2-3,2025.05.22.04,45.373811569775015
ChongqingBattery_Storage-11177-2-3,2025.05.22.08,0.0
ChongqingBattery_Storage-11177-2-3,2025.05.22.12,0.0
ChongqingBattery_Storage-11177-2-3,2025.05.22.16,0.0
ChongqingBattery_Storage-11177-2-3,2025.05.22.20,0.0
ChongqingBattery_Storage-11177-2-3,2025.06.16.00,0.0
ChongqingBattery_Storage-11177-2-3,2025.06.16.04,0.0
ChongqingBattery_Storage-11177-2-3,2025.06.16.08,0.0
ChongqingBattery_Storage-11177-2-3,2025.06.16.12,0.0
ChongqingBattery_Storage-11177-2-3,2025.06.16.16,0.0
ChongqingBattery_Storage-11177-2-3,2025.06.16.20,0.0
ChongqingBattery_Storage-11177-2-3,2025.07.22.00,45.373811569775
ChongqingBattery_Storage-11177-2-3,2025.07.22.04,0.0
ChongqingBattery_Storage-11177-2-3,2025.07.22.08,0.0
ChongqingBattery_Storage-11177-2-3,2025.07.22.12,0.0
ChongqingBattery_Storage-11177-2-3,2025.07.22.16,0.0
ChongqingBattery_Storage-11177-2-3,2025.07.22.20,0.0
ChongqingBattery_Storage-11177-2-3,2025.08.19.00,0.0
ChongqingBattery_Storage-11177-2-3,2025.08.19.04,0.0
ChongqingBattery_Storage-11177-2-3,2025.08.19.08,0.0
ChongqingBattery_Storage-11177-2-3,2025.08.19.12,8.828739852607725
ChongqingBattery_Storage-11177-2-3,2025.08.19.16,36.545071717167275
ChongqingBattery_Storage-11177-2-3,2025.08.19.20,0.0
ChongqingBattery_Storage-11177-2-3,2025.09.20.00,0.0
ChongqingBattery_Storage-11177-2-3,2025.09.20.04,0.0
ChongqingBattery_Storage-11177-2-3,2025.09.20.08,0.0
ChongqingBattery_Storage-11177-2-3,2025.09.20.12,0.0
ChongqingBattery_Storage-11177-2-3,2025.09.20.16,0.0
ChongqingBattery_Storage-11177-2-3,2025.09.20.20,0.0
ChongqingBattery_Storage-11177-2-3,2025.10.26.00,0.0
ChongqingBattery_Storage-11177-2-3,2025.10.26.04,0.0
ChongqingBattery_Storage-11177-2-3,2025.10.26.08,0.0
ChongqingBattery_Storage-11177-2-3,2025.10.26.12,0.0
ChongqingBattery_Storage-11177-2-3,2025.10.26.16,0.0
ChongqingBattery_Storage-11177-2-3,2025.10.26.20,0.0
ChongqingBattery_Storage-11177-2-3,2025.11.19.00,0.0
ChongqingBattery_Storage-11177-2-3,2025.11.19.04,0.0
ChongqingBattery_Storage-11177-2-3,2025.11.19.08,0.0
ChongqingBattery_Storage-11177-2-3,2025.11.19.12,0.0
ChongqingBattery_Storage-11177-2-3,2025.11.19.16,45.373811569775
ChongqingBattery_Storage-11177-2-3,2025.11.19.20,0.0
ChongqingBattery_Storage-11177-2-3,2025.12.16.00,0.0
ChongqingBattery_Storage-11177-2-3,2025.12.16.04,0.0
ChongqingBattery_Storage-11177-2-3,2025.12.16.08,0.0
ChongqingBattery_Storage-11177-2-3,2025.12.16.12,0.0
ChongqingBattery_Storage-11177-2-3,2025.12.16.16,45.373811569775015
ChongqingBattery_Storage-11177-2-3,2025.12.16.20,0.0
ChongqingBattery_Storage-11177-3-3,2025.01.22.00,0.0
ChongqingBattery_Storage-11177-3-3,2025.01.22.04,0.0
ChongqingBattery_Storage-11177-3-3,2025.01.22.08,0.0
ChongqingBattery_Storage-11177-3-3,2025.01.22.12,0.0
ChongqingBattery_Storage-11177-3-3,2025.01.22.16,0.0
ChongqingBattery_Storage-11177-3-3,2025.01.22.20,0.0
ChongqingBattery_Storage-11177-3-3,2025.02.08.00,0.0
ChongqingBattery_Storage-11177-3-3,2025.02.08.04,0.0
ChongqingBattery_Storage-11177-3-3,2025.02.08.08,0.0
ChongqingBattery_Storage-11177-3-3,2025.02.08.12,0.0
ChongqingBattery_Storage-11177-3-3,2025.02.08.16,0.0
ChongqingBattery_Storage-11177-3-3,2025.02.08.20,0.0
ChongqingBattery_Storage-11177-3-3,2025.03.21.00,0.0
ChongqingBattery_Storage-11177-3-3,2025.03.21.04,0.0
ChongqingBattery_Storage-11177-3-3,2025.03.21.08,0.0
ChongqingBattery_Storage-11177-3-3,2025.03.21.12,0.0
ChongqingBattery_Storage-11177-3-3,2025.03.21.16,0.0
ChongqingBattery_Storage-11177-3-3,2025.03.21.20,15.093354674840004
ChongqingBattery_Storage-11177-3-3,2025.04.11.00,0.0
ChongqingBattery_Storage-11177-3-3,2025.04.11.04,0.0
ChongqingBattery_Storage-11177-3-3,2025.04.11.08,0.0
ChongqingBattery_Storage-11177-3-3,2025.04.11.12,0.0
ChongqingBattery_Storage-11177-3-3,2025.04.11.16,0.0
ChongqingBattery_Storage-11177-3-3,2025.04.11.20,0.0
ChongqingBattery_Storage-11177-3-3,2025.05.22.00,0.0
ChongqingBattery_Storage-11177-3-3,2025.05.22.04,15.093354674840006
ChongqingBattery_Storage-11177-3-3,2025.05.22.08,0.0
ChongqingBattery_Storage-11177-3-3,2025.05.22.12,0.0
ChongqingBattery_Storage-11177-3-3,2025.05.22.16,0.0
