GEN_TPS_1,GEN_TPS_2,CommitGen
Anhui-Central_PV-2022,2025.12.16.08,10427.2
Anhui-Central_PV-2022,2025.12.16.12,10427.200000000003
Anhui-Central_PV-2022,2025.12.16.16,10427.2
Anhui-Central_PV-2022,2025.12.16.20,0.0
Anhui-Coal-2022,2025.01.22.00,51091.0
Anhui-Coal-2022,2025.01.22.04,43644.61642280263
Anhui-Coal-2022,2025.01.22.08,41600.864443648985
Anhui-Coal-2022,2025.01.22.12,39315.088126616305
Anhui-Coal-2022,2025.01.22.16,47930.38551562448
Anhui-Coal-2022,2025.01.22.20,51091.0
Anhui-Coal-2022,2025.02.08.00,51091.0
Anhui-Coal-2022,2025.02.08.04,48924.40309114415
Anhui-Coal-2022,2025.02.08.08,19830.49190185801
Anhui-Coal-2022,2025.02.08.12,50882.546100558444
Anhui-Coal-2022,2025.02.08.16,51091.0
Anhui-Coal-2022,2025.02.08.20,40551.32991650937
Anhui-Coal-2022,2025.03.21.00,34823.84941764901
Anhui-Coal-2022,2025.03.21.04,29019.87451470751
Anhui-Coal-2022,2025.03.21.08,31075.864510636187
Anhui-Coal-2022,2025.03.21.12,33052.367576113575
Anhui-Coal-2022,2025.03.21.16,46208.46460288049
Anhui-Coal-2022,2025.03.21.20,48271.36099111155
Anhui-Coal-2022,2025.04.11.00,33460.38151112043
Anhui-Coal-2022,2025.04.11.04,29859.2540667422
Anhui-Coal-2022,2025.04.11.08,37896.6643442998
Anhui-Coal-2022,2025.04.11.12,30856.906358028882
Anhui-Coal-2022,2025.04.11.16,51091.0
Anhui-Coal-2022,2025.04.11.20,48855.72508371333
Anhui-Coal-2022,2025.05.22.00,47846.79525541029
Anhui-Coal-2022,2025.05.22.04,32412.345173019872
Anhui-Coal-2022,2025.05.22.08,21956.74995591669
Anhui-Coal-2022,2025.05.22.12,41917.43173402278
Anhui-Coal-2022,2025.05.22.16,51091.0
Anhui-Coal-2022,2025.05.22.20,29665.01305835438
Anhui-Coal-2022,2025.06.16.00,51091.0
Anhui-Coal-2022,2025.06.16.04,46420.96825551474
Anhui-Coal-2022,2025.06.16.08,31446.462366639014
Anhui-Coal-2022,2025.06.16.12,51091.0
Anhui-Coal-2022,2025.06.16.16,51091.0
Anhui-Coal-2022,2025.06.16.20,38999.20031841914
Anhui-Coal-2022,2025.07.22.00,51091.0
Anhui-Coal-2022,2025.07.22.04,51091.0
Anhui-Coal-2022,2025.07.22.08,49281.204140170434
Anhui-Coal-2022,2025.07.22.12,32741.311633060297
Anhui-Coal-2022,2025.07.22.16,37693.10508452452
Anhui-Coal-2022,2025.07.22.20,42676.841157128
Anhui-Coal-2022,2025.08.19.00,37828.46895310895
Anhui-Coal-2022,2025.08.19.04,42087.01680222186
Anhui-Coal-2022,2025.08.19.08,51091.0
Anhui-Coal-2022,2025.08.19.12,51091.0
Anhui-Coal-2022,2025.08.19.16,51091.0
Anhui-Coal-2022,2025.08.19.20,51091.0
Anhui-Coal-2022,2025.09.20.00,51091.0
Anhui-Coal-2022,2025.09.20.04,45956.33869812237
Anhui-Coal-2022,2025.09.20.08,16084.71854434283
Anhui-Coal-2022,2025.09.20.12,51091.0
Anhui-Coal-2022,2025.09.20.16,46986.64836935021
Anhui-Coal-2022,2025.09.20.20,38166.03996292835
Anhui-Coal-2022,2025.10.26.00,40603.69956822322
Anhui-Coal-2022,2025.10.26.04,44921.79150027815
Anhui-Coal-2022,2025.10.26.08,30430.891016317462
Anhui-Coal-2022,2025.10.26.12,51091.0
Anhui-Coal-2022,2025.10.26.16,51091.0
Anhui-Coal-2022,2025.10.26.20,51091.0
Anhui-Coal-2022,2025.11.19.00,37627.63974106054
Anhui-Coal-2022,2025.11.19.04,31622.680422849066
Anhui-Coal-2022,2025.11.19.08,33482.15861241757
Anhui-Coal-2022,2025.11.19.12,45432.59473839939
Anhui-Coal-2022,2025.11.19.16,51091.0
Anhui-Coal-2022,2025.11.19.20,51091.0
Anhui-Coal-2022,2025.12.16.00,51091.0
Anhui-Coal-2022,2025.12.16.04,37217.52374553538
Anhui-Coal-2022,2025.12.16.08,31542.148760520795
Anhui-Coal-2022,2025.12.16.12,32054.97812377271
Anhui-Coal-2022,2025.12.16.16,51091.0
Anhui-Coal-2022,2025.12.16.20,51091.0
Anhui-Gas-2022,2025.01.22.00,0.0
Anhui-Gas-2022,2025.01.22.04,0.0
Anhui-Gas-2022,2025.01.22.08,0.0
Anhui-Gas-2022,2025.01.22.12,0.0
Anhui-Gas-2022,2025.01.22.16,0.0
Anhui-Gas-2022,2025.01.22.20,0.0
Anhui-Gas-2022,2025.02.08.00,0.0
Anhui-Gas-2022,2025.02.08.04,0.0
Anhui-Gas-2022,2025.02.08.08,0.0
Anhui-Gas-2022,2025.02.08.12,0.0
Anhui-Gas-2022,2025.02.08.16,0.0
Anhui-Gas-2022,2025.02.08.20,0.0
Anhui-Gas-2022,2025.03.21.00,0.0
Anhui-Gas-2022,2025.03.21.04,0.0
Anhui-Gas-2022,2025.03.21.08,0.0
Anhui-Gas-2022,2025.03.21.12,0.0
Anhui-Gas-2022,2025.03.21.16,0.0
Anhui-Gas-2022,2025.03.21.20,0.0
Anhui-Gas-2022,2025.04.11.00,0.0
Anhui-Gas-2022,2025.04.11.04,0.0
Anhui-Gas-2022,2025.04.11.08,0.0
Anhui-Gas-2022,2025.04.11.12,0.0
Anhui-Gas-2022,2025.04.11.16,0.0
Anhui-Gas-2022,2025.04.11.20,0.0
Anhui-Gas-2022,2025.05.22.00,0.0
Anhui-Gas-2022,2025.05.22.04,0.0
Anhui-Gas-2022,2025.05.22.08,0.0
Anhui-Gas-2022,2025.05.22.12,0.0
Anhui-Gas-2022,2025.05.22.16,0.0
Anhui-Gas-2022,2025.05.22.20,0.0
Anhui-Gas-2022,2025.06.16.00,0.0
Anhui-Gas-2022,2025.06.16.04,0.0
Anhui-Gas-2022,2025.06.16.08,0.0
Anhui-Gas-2022,2025.06.16.12,0.0
Anhui-Gas-2022,2025.06.16.16,0.0
Anhui-Gas-2022,2025.06.16.20,0.0
Anhui-Gas-2022,2025.07.22.00,0.0
Anhui-Gas-2022,2025.07.22.04,0.0
Anhui-Gas-2022,2025.07.22.08,0.0
Anhui-Gas-2022,2025.07.22.12,0.0
Anhui-Gas-2022,2025.07.22.16,0.0
Anhui-Gas-2022,2025.07.22.20,0.0
Anhui-Gas-2022,2025.08.19.00,0.0
Anhui-Gas-2022,2025.08.19.04,0.0
Anhui-Gas-2022,2025.08.19.08,0.0
Anhui-Gas-2022,2025.08.19.12,0.0
Anhui-Gas-2022,2025.08.19.16,0.0
Anhui-Gas-2022,2025.08.19.20,0.0
Anhui-Gas-2022,2025.09.20.00,0.0
Anhui-Gas-2022,2025.09.20.04,0.0
Anhui-Gas-2022,2025.09.20.08,0.0
Anhui-Gas-2022,2025.09.20.12,0.0
Anhui-Gas-2022,2025.09.20.16,0.0
Anhui-Gas-2022,2025.09.20.20,0.0
Anhui-Gas-2022,2025.10.26.00,0.0
Anhui-Gas-2022,2025.10.26.04,0.0
Anhui-Gas-2022,2025.10.26.08,0.0
Anhui-Gas-2022,2025.10.26.12,0.0
Anhui-Gas-2022,2025.10.26.16,0.0
Anhui-Gas-2022,2025.10.26.20,0.0
Anhui-Gas-2022,2025.11.19.00,0.0
Anhui-Gas-2022,2025.11.19.04,0.0
Anhui-Gas-2022,2025.11.19.08,0.0
Anhui-Gas-2022,2025.11.19.12,0.0
Anhui-Gas-2022,2025.11.19.16,0.0
Anhui-Gas-2022,2025.11.19.20,0.0
Anhui-Gas-2022,2025.12.16.00,0.0
Anhui-Gas-2022,2025.12.16.04,0.0
Anhui-Gas-2022,2025.12.16.08,0.0
Anhui-Gas-2022,2025.12.16.12,0.0
Anhui-Gas-2022,2025.12.16.16,0.0
Anhui-Gas-2022,2025.12.16.20,0.0
Anhui-Hydro_Nonpumped-2022,2025.01.22.00,5909.0
Anhui-Hydro_Nonpumped-2022,2025.01.22.04,5909.0
Anhui-Hydro_Nonpumped-2022,2025.01.22.08,5909.0
Anhui-Hydro_Nonpumped-2022,2025.01.22.12,5909.0
Anhui-Hydro_Nonpumped-2022,2025.01.22.16,5909.0
Anhui-Hydro_Nonpumped-2022,2025.01.22.20,5909.0
Anhui-Hydro_Nonpumped-2022,2025.02.08.00,5909.0
Anhui-Hydro_Nonpumped-2022,2025.02.08.04,5909.0
Anhui-Hydro_Nonpumped-2022,2025.02.08.08,5909.0
Anhui-Hydro_Nonpumped-2022,2025.02.08.12,5909.0
Anhui-Hydro_Nonpumped-2022,2025.02.08.16,5909.0
Anhui-Hydro_Nonpumped-2022,2025.02.08.20,5909.0
Anhui-Hydro_Nonpumped-2022,2025.03.21.00,5909.0
Anhui-Hydro_Nonpumped-2022,2025.03.21.04,5909.0
Anhui-Hydro_Nonpumped-2022,2025.03.21.08,5909.0
Anhui-Hydro_Nonpumped-2022,2025.03.21.12,5909.0
Anhui-Hydro_Nonpumped-2022,2025.03.21.16,5909.0
Anhui-Hydro_Nonpumped-2022,2025.03.21.20,5909.0
Anhui-Hydro_Nonpumped-2022,2025.04.11.00,5909.0
Anhui-Hydro_Nonpumped-2022,2025.04.11.04,5909.0
Anhui-Hydro_Nonpumped-2022,2025.04.11.08,5909.0
Anhui-Hydro_Nonpumped-2022,2025.04.11.12,5909.0
Anhui-Hydro_Nonpumped-2022,2025.04.11.16,5909.0
Anhui-Hydro_Nonpumped-2022,2025.04.11.20,5909.0
Anhui-Hydro_Nonpumped-2022,2025.05.22.00,5909.0
Anhui-Hydro_Nonpumped-2022,2025.05.22.04,5909.0
Anhui-Hydro_Nonpumped-2022,2025.05.22.08,5909.0
Anhui-Hydro_Nonpumped-2022,2025.05.22.12,5909.0
Anhui-Hydro_Nonpumped-2022,2025.05.22.16,5909.0
Anhui-Hydro_Nonpumped-2022,2025.05.22.20,5909.0
Anhui-Hydro_Nonpumped-2022,2025.06.16.00,5909.0
Anhui-Hydro_Nonpumped-2022,2025.06.16.04,5909.0
Anhui-Hydro_Nonpumped-2022,2025.06.16.08,5909.0
Anhui-Hydro_Nonpumped-2022,2025.06.16.12,5909.0
Anhui-Hydro_Nonpumped-2022,2025.06.16.16,5909.0
Anhui-Hydro_Nonpumped-2022,2025.06.16.20,5909.0
Anhui-Hydro_Nonpumped-2022,2025.07.22.00,5909.0
Anhui-Hydro_Nonpumped-2022,2025.07.22.04,5909.0
Anhui-Hydro_Nonpumped-2022,2025.07.22.08,5909.0
Anhui-Hydro_Nonpumped-2022,2025.07.22.12,5909.0
Anhui-Hydro_Nonpumped-2022,2025.07.22.16,5909.0
Anhui-Hydro_Nonpumped-2022,2025.07.22.20,5909.0
Anhui-Hydro_Nonpumped-2022,2025.08.19.00,5909.0
Anhui-Hydro_Nonpumped-2022,2025.08.19.04,5909.0
Anhui-Hydro_Nonpumped-2022,2025.08.19.08,5909.0
Anhui-Hydro_Nonpumped-2022,2025.08.19.12,5909.0
Anhui-Hydro_Nonpumped-2022,2025.08.19.16,5909.0
Anhui-Hydro_Nonpumped-2022,2025.08.19.20,5909.0
Anhui-Hydro_Nonpumped-2022,2025.09.20.00,5909.0
Anhui-Hydro_Nonpumped-2022,2025.09.20.04,5909.0
Anhui-Hydro_Nonpumped-2022,2025.09.20.08,5909.0
Anhui-Hydro_Nonpumped-2022,2025.09.20.12,5909.0
Anhui-Hydro_Nonpumped-2022,2025.09.20.16,5909.0
Anhui-Hydro_Nonpumped-2022,2025.09.20.20,5909.0
Anhui-Hydro_Nonpumped-2022,2025.10.26.00,5909.0
Anhui-Hydro_Nonpumped-2022,2025.10.26.04,5909.0
Anhui-Hydro_Nonpumped-2022,2025.10.26.08,5909.0
Anhui-Hydro_Nonpumped-2022,2025.10.26.12,5909.0
Anhui-Hydro_Nonpumped-2022,2025.10.26.16,5909.0
Anhui-Hydro_Nonpumped-2022,2025.10.26.20,5909.0
Anhui-Hydro_Nonpumped-2022,2025.11.19.00,5909.0
Anhui-Hydro_Nonpumped-2022,2025.11.19.04,5909.0
Anhui-Hydro_Nonpumped-2022,2025.11.19.08,5909.0
Anhui-Hydro_Nonpumped-2022,2025.11.19.12,5909.0
Anhui-Hydro_Nonpumped-2022,2025.11.19.16,5909.0
Anhui-Hydro_Nonpumped-2022,2025.11.19.20,5909.0
Anhui-Hydro_Nonpumped-2022,2025.12.16.00,5909.0
Anhui-Hydro_Nonpumped-2022,2025.12.16.04,5909.0
Anhui-Hydro_Nonpumped-2022,2025.12.16.08,5909.0
Anhui-Hydro_Nonpumped-2022,2025.12.16.12,5909.0
Anhui-Hydro_Nonpumped-2022,2025.12.16.16,5909.0
Anhui-Hydro_Nonpumped-2022,2025.12.16.20,5909.0
Anhui-PV-2022,2025.01.22.00,0.0
Anhui-PV-2022,2025.01.22.04,0.0
Anhui-PV-2022,2025.01.22.08,10682.000000000004
Anhui-PV-2022,2025.01.22.12,10682.000000000004
Anhui-PV-2022,2025.01.22.16,10682.000000000004
Anhui-PV-2022,2025.01.22.20,0.0
Anhui-PV-2022,2025.02.08.00,0.0
Anhui-PV-2022,2025.02.08.04,0.0
Anhui-PV-2022,2025.02.08.08,10682.000000000002
Anhui-PV-2022,2025.02.08.12,10682.000000000002
Anhui-PV-2022,2025.02.08.16,10682.000000000002
Anhui-PV-2022,2025.02.08.20,0.0
Anhui-PV-2022,2025.03.21.00,0.0
Anhui-PV-2022,2025.03.21.04,0.0
Anhui-PV-2022,2025.03.21.08,10682.000000000002
Anhui-PV-2022,2025.03.21.12,10682.000000000004
Anhui-PV-2022,2025.03.21.16,10682.000000000002
Anhui-PV-2022,2025.03.21.20,0.0
Anhui-PV-2022,2025.04.11.00,0.0
Anhui-PV-2022,2025.04.11.04,0.0
Anhui-PV-2022,2025.04.11.08,10682.000000000002
Anhui-PV-2022,2025.04.11.12,10682.0
Anhui-PV-2022,2025.04.11.16,10682.000000000002
Anhui-PV-2022,2025.04.11.20,0.0
Anhui-PV-2022,2025.05.22.00,0.0
Anhui-PV-2022,2025.05.22.04,0.0
Anhui-PV-2022,2025.05.22.08,10682.000000000002
Anhui-PV-2022,2025.05.22.12,10682.000000000002
Anhui-PV-2022,2025.05.22.16,10682.000000000002
Anhui-PV-2022,2025.05.22.20,0.0
Anhui-PV-2022,2025.06.16.00,0.0
Anhui-PV-2022,2025.06.16.04,0.0
Anhui-PV-2022,2025.06.16.08,10682.0
Anhui-PV-2022,2025.06.16.12,10682.000000000002
Anhui-PV-2022,2025.06.16.16,10682.000000000002
Anhui-PV-2022,2025.06.16.20,0.0
Anhui-PV-2022,2025.07.22.00,0.0
Anhui-PV-2022,2025.07.22.04,0.0
Anhui-PV-2022,2025.07.22.08,10682.000000000002
Anhui-PV-2022,2025.07.22.12,10682.000000000002
Anhui-PV-2022,2025.07.22.16,10682.000000000002
Anhui-PV-2022,2025.07.22.20,0.0
Anhui-PV-2022,2025.08.19.00,0.0
Anhui-PV-2022,2025.08.19.04,0.0
Anhui-PV-2022,2025.08.19.08,10682.000000000002
Anhui-PV-2022,2025.08.19.12,10682.000000000002
Anhui-PV-2022,2025.08.19.16,10682.000000000002
Anhui-PV-2022,2025.08.19.20,0.0
Anhui-PV-2022,2025.09.20.00,0.0
Anhui-PV-2022,2025.09.20.04,0.0
Anhui-PV-2022,2025.09.20.08,10682.000000000002
Anhui-PV-2022,2025.09.20.12,10682.000000000002
Anhui-PV-2022,2025.09.20.16,10682.000000000004
Anhui-PV-2022,2025.09.20.20,0.0
Anhui-PV-2022,2025.10.26.00,0.0
Anhui-PV-2022,2025.10.26.04,0.0
Anhui-PV-2022,2025.10.26.08,10682.000000000002
Anhui-PV-2022,2025.10.26.12,10682.000000000002
Anhui-PV-2022,2025.10.26.16,10682.000000000004
Anhui-PV-2022,2025.10.26.20,0.0
Anhui-PV-2022,2025.11.19.00,0.0
Anhui-PV-2022,2025.11.19.04,0.0
Anhui-PV-2022,2025.11.19.08,10682.0
Anhui-PV-2022,2025.11.19.12,10682.000000000002
Anhui-PV-2022,2025.11.19.16,10682.000000000002
Anhui-PV-2022,2025.11.19.20,0.0
Anhui-PV-2022,2025.12.16.00,0.0
Anhui-PV-2022,2025.12.16.04,0.0
Anhui-PV-2022,2025.12.16.08,10682.000000000002
Anhui-PV-2022,2025.12.16.12,10682.000000000002
Anhui-PV-2022,2025.12.16.16,10682.000000000002
Anhui-PV-2022,2025.12.16.20,0.0
Anhui-Wind-2022,2025.01.22.00,5782.000000000001
Anhui-Wind-2022,2025.01.22.04,5782.000000000002
Anhui-Wind-2022,2025.01.22.08,5782.000000000001
Anhui-Wind-2022,2025.01.22.12,5782.000000000002
Anhui-Wind-2022,2025.01.22.16,5782.0
Anhui-Wind-2022,2025.01.22.20,5782.000000000001
Anhui-Wind-2022,2025.02.08.00,5782.000000000001
Anhui-Wind-2022,2025.02.08.04,5782.000000000001
Anhui-Wind-2022,2025.02.08.08,5782.000000000001
Anhui-Wind-2022,2025.02.08.12,5782.000000000001
Anhui-Wind-2022,2025.02.08.16,5782.000000000001
Anhui-Wind-2022,2025.02.08.20,5782.000000000002
Anhui-Wind-2022,2025.03.21.00,5782.000000000001
Anhui-Wind-2022,2025.03.21.04,5782.000000000001
Anhui-Wind-2022,2025.03.21.08,5782.000000000001
Anhui-Wind-2022,2025.03.21.12,5782.000000000001
Anhui-Wind-2022,2025.03.21.16,5782.000000000001
Anhui-Wind-2022,2025.03.21.20,5782.000000000002
Anhui-Wind-2022,2025.04.11.00,5782.000000000001
Anhui-Wind-2022,2025.04.11.04,5782.0
Anhui-Wind-2022,2025.04.11.08,5782.000000000001
Anhui-Wind-2022,2025.04.11.12,5782.0
Anhui-Wind-2022,2025.04.11.16,5782.000000000001
Anhui-Wind-2022,2025.04.11.20,5782.000000000001
Anhui-Wind-2022,2025.05.22.00,5782.000000000001
Anhui-Wind-2022,2025.05.22.04,5782.000000000001
Anhui-Wind-2022,2025.05.22.08,5782.0
Anhui-Wind-2022,2025.05.22.12,5782.000000000001
Anhui-Wind-2022,2025.05.22.16,5782.000000000001
Anhui-Wind-2022,2025.05.22.20,5782.000000000001
Anhui-Wind-2022,2025.06.16.00,5782.000000000001
Anhui-Wind-2022,2025.06.16.04,5782.000000000001
Anhui-Wind-2022,2025.06.16.08,5782.000000000001
Anhui-Wind-2022,2025.06.16.12,5782.000000000001
Anhui-Wind-2022,2025.06.16.16,5782.000000000001
Anhui-Wind-2022,2025.06.16.20,5782.0
Anhui-Wind-2022,2025.07.22.00,5782.000000000001
Anhui-Wind-2022,2025.07.22.04,5782.000000000001
Anhui-Wind-2022,2025.07.22.08,5782.000000000001
Anhui-Wind-2022,2025.07.22.12,5782.000000000001
Anhui-Wind-2022,2025.07.22.16,5782.000000000001
Anhui-Wind-2022,2025.07.22.20,5782.000000000001
Anhui-Wind-2022,2025.08.19.00,5782.000000000001
Anhui-Wind-2022,2025.08.19.04,5782.000000000001
Anhui-Wind-2022,2025.08.19.08,5782.000000000001
Anhui-Wind-2022,2025.08.19.12,5782.000000000001
Anhui-Wind-2022,2025.08.19.16,5782.000000000001
Anhui-Wind-2022,2025.08.19.20,5782.000000000001
Anhui-Wind-2022,2025.09.20.00,5782.000000000001
Anhui-Wind-2022,2025.09.20.04,5782.000000000002
Anhui-Wind-2022,2025.09.20.08,5782.000000000001
Anhui-Wind-2022,2025.09.20.12,5782.000000000001
Anhui-Wind-2022,2025.09.20.16,5782.000000000001
Anhui-Wind-2022,2025.09.20.20,5782.000000000001
Anhui-Wind-2022,2025.10.26.00,5782.000000000002
Anhui-Wind-2022,2025.10.26.04,5782.000000000001
Anhui-Wind-2022,2025.10.26.08,5782.000000000001
Anhui-Wind-2022,2025.10.26.12,5782.000000000001
Anhui-Wind-2022,2025.10.26.16,5782.000000000001
Anhui-Wind-2022,2025.10.26.20,5782.000000000001
Anhui-Wind-2022,2025.11.19.00,5782.000000000001
Anhui-Wind-2022,2025.11.19.04,5782.000000000001
Anhui-Wind-2022,2025.11.19.08,5782.000000000001
Anhui-Wind-2022,2025.11.19.12,5782.000000000001
Anhui-Wind-2022,2025.11.19.16,5782.000000000001
Anhui-Wind-2022,2025.11.19.20,5782.000000000002
Anhui-Wind-2022,2025.12.16.00,5782.000000000001
Anhui-Wind-2022,2025.12.16.04,5782.000000000001
Anhui-Wind-2022,2025.12.16.08,5782.000000000001
Anhui-Wind-2022,2025.12.16.12,5782.000000000001
Anhui-Wind-2022,2025.12.16.16,5782.000000000001
Anhui-Wind-2022,2025.12.16.20,5782.000000000001
Beijing-Central_PV-2022,2025.01.22.00,0.0
Beijing-Central_PV-2022,2025.01.22.04,0.0
Beijing-Central_PV-2022,2025.01.22.08,49.00000000000002
Beijing-Central_PV-2022,2025.01.22.12,49.000000000000014
Beijing-Central_PV-2022,2025.01.22.16,49.000000000000014
Beijing-Central_PV-2022,2025.01.22.20,0.0
Beijing-Central_PV-2022,2025.02.08.00,0.0
Beijing-Central_PV-2022,2025.02.08.04,0.0
Beijing-Central_PV-2022,2025.02.08.08,49.000000000000014
Beijing-Central_PV-2022,2025.02.08.12,49.000000000000014
Beijing-Central_PV-2022,2025.02.08.16,49.00000000000001
Beijing-Central_PV-2022,2025.02.08.20,0.0
Beijing-Central_PV-2022,2025.03.21.00,0.0
Beijing-Central_PV-2022,2025.03.21.04,0.0
Beijing-Central_PV-2022,2025.03.21.08,49.00000000000002
Beijing-Central_PV-2022,2025.03.21.12,49.000000000000014
Beijing-Central_PV-2022,2025.03.21.16,49.000000000000014
Beijing-Central_PV-2022,2025.03.21.20,0.0
Beijing-Central_PV-2022,2025.04.11.00,0.0
Beijing-Central_PV-2022,2025.04.11.04,0.0
Beijing-Central_PV-2022,2025.04.11.08,49.000000000000014
Beijing-Central_PV-2022,2025.04.11.12,49.00000000000002
Beijing-Central_PV-2022,2025.04.11.16,49.000000000000014
Beijing-Central_PV-2022,2025.04.11.20,0.0
Beijing-Central_PV-2022,2025.05.22.00,0.0
Beijing-Central_PV-2022,2025.05.22.04,0.0
Beijing-Central_PV-2022,2025.05.22.08,49.000000000000014
Beijing-Central_PV-2022,2025.05.22.12,49.000000000000014
Beijing-Central_PV-2022,2025.05.22.16,49.000000000000014
Beijing-Central_PV-2022,2025.05.22.20,0.0
Beijing-Central_PV-2022,2025.06.16.00,0.0
Beijing-Central_PV-2022,2025.06.16.04,0.0
Beijing-Central_PV-2022,2025.06.16.08,49.00000000000002
Beijing-Central_PV-2022,2025.06.16.12,49.00000000000002
Beijing-Central_PV-2022,2025.06.16.16,49.00000000000002
Beijing-Central_PV-2022,2025.06.16.20,0.0
Beijing-Central_PV-2022,2025.07.22.00,0.0
Beijing-Central_PV-2022,2025.07.22.04,0.0
Beijing-Central_PV-2022,2025.07.22.08,49.000000000000014
Beijing-Central_PV-2022,2025.07.22.12,49.000000000000014
Beijing-Central_PV-2022,2025.07.22.16,49.000000000000014
Beijing-Central_PV-2022,2025.07.22.20,0.0
Beijing-Central_PV-2022,2025.08.19.00,0.0
Beijing-Central_PV-2022,2025.08.19.04,0.0
Beijing-Central_PV-2022,2025.08.19.08,49.000000000000014
Beijing-Central_PV-2022,2025.08.19.12,49.000000000000014
Beijing-Central_PV-2022,2025.08.19.16,49.000000000000014
Beijing-Central_PV-2022,2025.08.19.20,0.0
Beijing-Central_PV-2022,2025.09.20.00,0.0
Beijing-Central_PV-2022,2025.09.20.04,0.0
Beijing-Central_PV-2022,2025.09.20.08,49.000000000000014
Beijing-Central_PV-2022,2025.09.20.12,49.000000000000014
Beijing-Central_PV-2022,2025.09.20.16,49.000000000000014
Beijing-Central_PV-2022,2025.09.20.20,0.0
Beijing-Central_PV-2022,2025.10.26.00,0.0
Beijing-Central_PV-2022,2025.10.26.04,0.0
Beijing-Central_PV-2022,2025.10.26.08,49.000000000000014
Beijing-Central_PV-2022,2025.10.26.12,49.000000000000014
Beijing-Central_PV-2022,2025.10.26.16,49.000000000000014
Beijing-Central_PV-2022,2025.10.26.20,0.0
