GEN_TPS_1,GEN_TPS_2,ShutdownGenCapacity
Anhui-Central_PV-2022,2025.12.16.12,0.0
Anhui-Central_PV-2022,2025.12.16.16,1.8189894035458565e-12
Anhui-Central_PV-2022,2025.12.16.20,10427.2
Anhui-Coal-2022,2025.01.22.00,0.0
Anhui-Coal-2022,2025.01.22.04,7446.383577197368
Anhui-Coal-2022,2025.01.22.08,2043.751979153647
Anhui-Coal-2022,2025.01.22.12,2285.77631703268
Anhui-Coal-2022,2025.01.22.16,0.0
Anhui-Coal-2022,2025.01.22.20,0.0
Anhui-Coal-2022,2025.02.08.00,0.0
Anhui-Coal-2022,2025.02.08.04,2166.5969088558486
Anhui-Coal-2022,2025.02.08.08,29093.91118928614
Anhui-Coal-2022,2025.02.08.12,0.0
Anhui-Coal-2022,2025.02.08.16,0.0
Anhui-Coal-2022,2025.02.08.20,10539.67008349063
Anhui-Coal-2022,2025.03.21.00,13447.511573462536
Anhui-Coal-2022,2025.03.21.04,5803.974902941503
Anhui-Coal-2022,2025.03.21.08,0.0
Anhui-Coal-2022,2025.03.21.12,0.0
Anhui-Coal-2022,2025.03.21.16,0.0
Anhui-Coal-2022,2025.03.21.20,0.0
Anhui-Coal-2022,2025.04.11.00,15395.343572592901
Anhui-Coal-2022,2025.04.11.04,3601.1274443782313
Anhui-Coal-2022,2025.04.11.08,0.0
Anhui-Coal-2022,2025.04.11.12,7039.757986270921
Anhui-Coal-2022,2025.04.11.16,0.0
Anhui-Coal-2022,2025.04.11.20,2235.2749162866676
Anhui-Coal-2022,2025.05.22.00,0.0
Anhui-Coal-2022,2025.05.22.04,15434.450082390416
Anhui-Coal-2022,2025.05.22.08,10455.595217103182
Anhui-Coal-2022,2025.05.22.12,0.0
Anhui-Coal-2022,2025.05.22.16,0.0
Anhui-Coal-2022,2025.05.22.20,21425.98694164562
Anhui-Coal-2022,2025.06.16.00,0.0
Anhui-Coal-2022,2025.06.16.04,4670.031744485263
Anhui-Coal-2022,2025.06.16.08,14974.505888875723
Anhui-Coal-2022,2025.06.16.12,0.0
Anhui-Coal-2022,2025.06.16.16,0.0
Anhui-Coal-2022,2025.06.16.20,12091.799681580858
Anhui-Coal-2022,2025.07.22.00,0.0
Anhui-Coal-2022,2025.07.22.04,0.0
Anhui-Coal-2022,2025.07.22.08,1809.7958598295663
Anhui-Coal-2022,2025.07.22.12,16539.892507110137
Anhui-Coal-2022,2025.07.22.16,0.0
Anhui-Coal-2022,2025.07.22.20,0.0
Anhui-Coal-2022,2025.08.19.00,13262.531046891047
Anhui-Coal-2022,2025.08.19.04,0.0
Anhui-Coal-2022,2025.08.19.08,0.0
Anhui-Coal-2022,2025.08.19.12,0.0
Anhui-Coal-2022,2025.08.19.16,0.0
Anhui-Coal-2022,2025.08.19.20,0.0
Anhui-Coal-2022,2025.09.20.00,0.0
Anhui-Coal-2022,2025.09.20.04,5134.661301877633
Anhui-Coal-2022,2025.09.20.08,29871.620153779535
Anhui-Coal-2022,2025.09.20.12,0.0
Anhui-Coal-2022,2025.09.20.16,4104.351630649791
Anhui-Coal-2022,2025.09.20.20,8820.60840642186
Anhui-Coal-2022,2025.10.26.00,10487.300431776777
Anhui-Coal-2022,2025.10.26.04,0.0
Anhui-Coal-2022,2025.10.26.08,14490.90048396069
Anhui-Coal-2022,2025.10.26.12,0.0
Anhui-Coal-2022,2025.10.26.16,0.0
Anhui-Coal-2022,2025.10.26.20,0.0
Anhui-Coal-2022,2025.11.19.00,13463.360258939458
Anhui-Coal-2022,2025.11.19.04,6004.959318211477
Anhui-Coal-2022,2025.11.19.08,0.0
Anhui-Coal-2022,2025.11.19.12,0.0
Anhui-Coal-2022,2025.11.19.16,0.0
Anhui-Coal-2022,2025.11.19.20,0.0
Anhui-Coal-2022,2025.12.16.00,0.0
Anhui-Coal-2022,2025.12.16.04,13873.476254464622
Anhui-Coal-2022,2025.12.16.08,5675.374985014583
Anhui-Coal-2022,2025.12.16.12,0.0
Anhui-Coal-2022,2025.12.16.16,0.0
Anhui-Coal-2022,2025.12.16.20,0.0
Anhui-Gas-2022,2025.01.22.00,0.0
Anhui-Gas-2022,2025.01.22.04,0.0
Anhui-Gas-2022,2025.01.22.08,0.0
Anhui-Gas-2022,2025.01.22.12,0.0
Anhui-Gas-2022,2025.01.22.16,0.0
Anhui-Gas-2022,2025.01.22.20,0.0
Anhui-Gas-2022,2025.02.08.00,0.0
Anhui-Gas-2022,2025.02.08.04,0.0
Anhui-Gas-2022,2025.02.08.08,0.0
Anhui-Gas-2022,2025.02.08.12,0.0
Anhui-Gas-2022,2025.02.08.16,0.0
Anhui-Gas-2022,2025.02.08.20,0.0
Anhui-Gas-2022,2025.03.21.00,0.0
Anhui-Gas-2022,2025.03.21.04,0.0
Anhui-Gas-2022,2025.03.21.08,0.0
Anhui-Gas-2022,2025.03.21.12,0.0
Anhui-Gas-2022,2025.03.21.16,0.0
Anhui-Gas-2022,2025.03.21.20,0.0
Anhui-Gas-2022,2025.04.11.00,0.0
Anhui-Gas-2022,2025.04.11.04,0.0
Anhui-Gas-2022,2025.04.11.08,0.0
Anhui-Gas-2022,2025.04.11.12,0.0
Anhui-Gas-2022,2025.04.11.16,0.0
Anhui-Gas-2022,2025.04.11.20,0.0
Anhui-Gas-2022,2025.05.22.00,0.0
Anhui-Gas-2022,2025.05.22.04,0.0
Anhui-Gas-2022,2025.05.22.08,0.0
Anhui-Gas-2022,2025.05.22.12,0.0
Anhui-Gas-2022,2025.05.22.16,0.0
Anhui-Gas-2022,2025.05.22.20,0.0
Anhui-Gas-2022,2025.06.16.00,0.0
Anhui-Gas-2022,2025.06.16.04,0.0
Anhui-Gas-2022,2025.06.16.08,0.0
Anhui-Gas-2022,2025.06.16.12,0.0
Anhui-Gas-2022,2025.06.16.16,0.0
Anhui-Gas-2022,2025.06.16.20,0.0
Anhui-Gas-2022,2025.07.22.00,0.0
Anhui-Gas-2022,2025.07.22.04,0.0
Anhui-Gas-2022,2025.07.22.08,0.0
Anhui-Gas-2022,2025.07.22.12,0.0
Anhui-Gas-2022,2025.07.22.16,0.0
Anhui-Gas-2022,2025.07.22.20,0.0
Anhui-Gas-2022,2025.08.19.00,0.0
Anhui-Gas-2022,2025.08.19.04,0.0
Anhui-Gas-2022,2025.08.19.08,0.0
Anhui-Gas-2022,2025.08.19.12,0.0
Anhui-Gas-2022,2025.08.19.16,0.0
Anhui-Gas-2022,2025.08.19.20,0.0
Anhui-Gas-2022,2025.09.20.00,0.0
Anhui-Gas-2022,2025.09.20.04,0.0
Anhui-Gas-2022,2025.09.20.08,0.0
Anhui-Gas-2022,2025.09.20.12,0.0
Anhui-Gas-2022,2025.09.20.16,0.0
Anhui-Gas-2022,2025.09.20.20,0.0
Anhui-Gas-2022,2025.10.26.00,0.0
Anhui-Gas-2022,2025.10.26.04,0.0
Anhui-Gas-2022,2025.10.26.08,0.0
Anhui-Gas-2022,2025.10.26.12,0.0
Anhui-Gas-2022,2025.10.26.16,0.0
Anhui-Gas-2022,2025.10.26.20,0.0
Anhui-Gas-2022,2025.11.19.00,0.0
Anhui-Gas-2022,2025.11.19.04,0.0
Anhui-Gas-2022,2025.11.19.08,0.0
Anhui-Gas-2022,2025.11.19.12,0.0
Anhui-Gas-2022,2025.11.19.16,0.0
Anhui-Gas-2022,2025.11.19.20,0.0
Anhui-Gas-2022,2025.12.16.00,0.0
Anhui-Gas-2022,2025.12.16.04,0.0
Anhui-Gas-2022,2025.12.16.08,0.0
Anhui-Gas-2022,2025.12.16.12,0.0
Anhui-Gas-2022,2025.12.16.16,0.0
Anhui-Gas-2022,2025.12.16.20,0.0
Anhui-Hydro_Nonpumped-2022,2025.01.22.00,0.0
Anhui-Hydro_Nonpumped-2022,2025.01.22.04,0.0
Anhui-Hydro_Nonpumped-2022,2025.01.22.08,0.0
Anhui-Hydro_Nonpumped-2022,2025.01.22.12,0.0
Anhui-Hydro_Nonpumped-2022,2025.01.22.16,0.0
Anhui-Hydro_Nonpumped-2022,2025.01.22.20,0.0
Anhui-Hydro_Nonpumped-2022,2025.02.08.00,0.0
Anhui-Hydro_Nonpumped-2022,2025.02.08.04,0.0
Anhui-Hydro_Nonpumped-2022,2025.02.08.08,0.0
Anhui-Hydro_Nonpumped-2022,2025.02.08.12,0.0
Anhui-Hydro_Nonpumped-2022,2025.02.08.16,0.0
Anhui-Hydro_Nonpumped-2022,2025.02.08.20,0.0
Anhui-Hydro_Nonpumped-2022,2025.03.21.00,0.0
Anhui-Hydro_Nonpumped-2022,2025.03.21.04,0.0
Anhui-Hydro_Nonpumped-2022,2025.03.21.08,0.0
Anhui-Hydro_Nonpumped-2022,2025.03.21.12,0.0
Anhui-Hydro_Nonpumped-2022,2025.03.21.16,0.0
Anhui-Hydro_Nonpumped-2022,2025.03.21.20,0.0
Anhui-Hydro_Nonpumped-2022,2025.04.11.00,0.0
Anhui-Hydro_Nonpumped-2022,2025.04.11.04,0.0
Anhui-Hydro_Nonpumped-2022,2025.04.11.08,0.0
Anhui-Hydro_Nonpumped-2022,2025.04.11.12,0.0
Anhui-Hydro_Nonpumped-2022,2025.04.11.16,0.0
Anhui-Hydro_Nonpumped-2022,2025.04.11.20,0.0
Anhui-Hydro_Nonpumped-2022,2025.05.22.00,0.0
Anhui-Hydro_Nonpumped-2022,2025.05.22.04,0.0
Anhui-Hydro_Nonpumped-2022,2025.05.22.08,0.0
Anhui-Hydro_Nonpumped-2022,2025.05.22.12,0.0
Anhui-Hydro_Nonpumped-2022,2025.05.22.16,0.0
Anhui-Hydro_Nonpumped-2022,2025.05.22.20,0.0
Anhui-Hydro_Nonpumped-2022,2025.06.16.00,0.0
Anhui-Hydro_Nonpumped-2022,2025.06.16.04,0.0
Anhui-Hydro_Nonpumped-2022,2025.06.16.08,0.0
Anhui-Hydro_Nonpumped-2022,2025.06.16.12,0.0
Anhui-Hydro_Nonpumped-2022,2025.06.16.16,0.0
Anhui-Hydro_Nonpumped-2022,2025.06.16.20,0.0
Anhui-Hydro_Nonpumped-2022,2025.07.22.00,0.0
Anhui-Hydro_Nonpumped-2022,2025.07.22.04,0.0
Anhui-Hydro_Nonpumped-2022,2025.07.22.08,0.0
Anhui-Hydro_Nonpumped-2022,2025.07.22.12,0.0
Anhui-Hydro_Nonpumped-2022,2025.07.22.16,0.0
Anhui-Hydro_Nonpumped-2022,2025.07.22.20,0.0
Anhui-Hydro_Nonpumped-2022,2025.08.19.00,0.0
Anhui-Hydro_Nonpumped-2022,2025.08.19.04,0.0
Anhui-Hydro_Nonpumped-2022,2025.08.19.08,0.0
Anhui-Hydro_Nonpumped-2022,2025.08.19.12,0.0
Anhui-Hydro_Nonpumped-2022,2025.08.19.16,0.0
Anhui-Hydro_Nonpumped-2022,2025.08.19.20,0.0
Anhui-Hydro_Nonpumped-2022,2025.09.20.00,0.0
Anhui-Hydro_Nonpumped-2022,2025.09.20.04,0.0
Anhui-Hydro_Nonpumped-2022,2025.09.20.08,0.0
Anhui-Hydro_Nonpumped-2022,2025.09.20.12,0.0
Anhui-Hydro_Nonpumped-2022,2025.09.20.16,0.0
Anhui-Hydro_Nonpumped-2022,2025.09.20.20,0.0
Anhui-Hydro_Nonpumped-2022,2025.10.26.00,0.0
Anhui-Hydro_Nonpumped-2022,2025.10.26.04,0.0
Anhui-Hydro_Nonpumped-2022,2025.10.26.08,0.0
Anhui-Hydro_Nonpumped-2022,2025.10.26.12,0.0
Anhui-Hydro_Nonpumped-2022,2025.10.26.16,0.0
Anhui-Hydro_Nonpumped-2022,2025.10.26.20,0.0
Anhui-Hydro_Nonpumped-2022,2025.11.19.00,0.0
Anhui-Hydro_Nonpumped-2022,2025.11.19.04,0.0
Anhui-Hydro_Nonpumped-2022,2025.11.19.08,0.0
Anhui-Hydro_Nonpumped-2022,2025.11.19.12,0.0
Anhui-Hydro_Nonpumped-2022,2025.11.19.16,0.0
Anhui-Hydro_Nonpumped-2022,2025.11.19.20,0.0
Anhui-Hydro_Nonpumped-2022,2025.12.16.00,0.0
Anhui-Hydro_Nonpumped-2022,2025.12.16.04,0.0
Anhui-Hydro_Nonpumped-2022,2025.12.16.08,0.0
Anhui-Hydro_Nonpumped-2022,2025.12.16.12,0.0
Anhui-Hydro_Nonpumped-2022,2025.12.16.16,0.0
Anhui-Hydro_Nonpumped-2022,2025.12.16.20,0.0
Anhui-PV-2022,2025.01.22.00,0.0
Anhui-PV-2022,2025.01.22.04,0.0
Anhui-PV-2022,2025.01.22.08,0.0
Anhui-PV-2022,2025.01.22.12,0.0
Anhui-PV-2022,2025.01.22.16,0.0
Anhui-PV-2022,2025.01.22.20,10682.000000000004
Anhui-PV-2022,2025.02.08.00,0.0
Anhui-PV-2022,2025.02.08.04,0.0
Anhui-PV-2022,2025.02.08.08,0.0
Anhui-PV-2022,2025.02.08.12,0.0
Anhui-PV-2022,2025.02.08.16,0.0
Anhui-PV-2022,2025.02.08.20,10682.000000000002
Anhui-PV-2022,2025.03.21.00,0.0
Anhui-PV-2022,2025.03.21.04,0.0
Anhui-PV-2022,2025.03.21.08,0.0
Anhui-PV-2022,2025.03.21.12,0.0
Anhui-PV-2022,2025.03.21.16,1.8189894035458565e-12
Anhui-PV-2022,2025.03.21.20,10682.000000000002
Anhui-PV-2022,2025.04.11.00,0.0
Anhui-PV-2022,2025.04.11.04,0.0
Anhui-PV-2022,2025.04.11.08,0.0
Anhui-PV-2022,2025.04.11.12,1.8189894035458565e-12
Anhui-PV-2022,2025.04.11.16,0.0
Anhui-PV-2022,2025.04.11.20,10682.000000000002
Anhui-PV-2022,2025.05.22.00,0.0
Anhui-PV-2022,2025.05.22.04,0.0
Anhui-PV-2022,2025.05.22.08,0.0
Anhui-PV-2022,2025.05.22.12,0.0
Anhui-PV-2022,2025.05.22.16,0.0
Anhui-PV-2022,2025.05.22.20,10682.000000000002
Anhui-PV-2022,2025.06.16.00,0.0
Anhui-PV-2022,2025.06.16.04,0.0
Anhui-PV-2022,2025.06.16.08,0.0
Anhui-PV-2022,2025.06.16.12,0.0
Anhui-PV-2022,2025.06.16.16,0.0
Anhui-PV-2022,2025.06.16.20,10682.000000000002
Anhui-PV-2022,2025.07.22.00,0.0
Anhui-PV-2022,2025.07.22.04,0.0
Anhui-PV-2022,2025.07.22.08,0.0
Anhui-PV-2022,2025.07.22.12,0.0
Anhui-PV-2022,2025.07.22.16,0.0
Anhui-PV-2022,2025.07.22.20,10682.000000000002
Anhui-PV-2022,2025.08.19.00,0.0
Anhui-PV-2022,2025.08.19.04,0.0
Anhui-PV-2022,2025.08.19.08,0.0
Anhui-PV-2022,2025.08.19.12,0.0
Anhui-PV-2022,2025.08.19.16,0.0
Anhui-PV-2022,2025.08.19.20,10682.000000000002
Anhui-PV-2022,2025.09.20.00,0.0
Anhui-PV-2022,2025.09.20.04,0.0
Anhui-PV-2022,2025.09.20.08,0.0
Anhui-PV-2022,2025.09.20.12,0.0
Anhui-PV-2022,2025.09.20.16,0.0
Anhui-PV-2022,2025.09.20.20,10682.000000000004
Anhui-PV-2022,2025.10.26.00,0.0
Anhui-PV-2022,2025.10.26.04,0.0
Anhui-PV-2022,2025.10.26.08,0.0
Anhui-PV-2022,2025.10.26.12,0.0
Anhui-PV-2022,2025.10.26.16,0.0
Anhui-PV-2022,2025.10.26.20,10682.000000000004
Anhui-PV-2022,2025.11.19.00,0.0
Anhui-PV-2022,2025.11.19.04,0.0
Anhui-PV-2022,2025.11.19.08,0.0
Anhui-PV-2022,2025.11.19.12,0.0
Anhui-PV-2022,2025.11.19.16,0.0
Anhui-PV-2022,2025.11.19.20,10682.000000000002
Anhui-PV-2022,2025.12.16.00,0.0
Anhui-PV-2022,2025.12.16.04,0.0
Anhui-PV-2022,2025.12.16.08,0.0
Anhui-PV-2022,2025.12.16.12,0.0
Anhui-PV-2022,2025.12.16.16,0.0
Anhui-PV-2022,2025.12.16.20,10682.000000000002
Anhui-Wind-2022,2025.01.22.00,0.0
Anhui-Wind-2022,2025.01.22.04,0.0
Anhui-Wind-2022,2025.01.22.08,9.094947017729282e-13
Anhui-Wind-2022,2025.01.22.12,0.0
Anhui-Wind-2022,2025.01.22.16,1.8189894035458565e-12
Anhui-Wind-2022,2025.01.22.20,0.0
Anhui-Wind-2022,2025.02.08.00,9.094947017729282e-13
Anhui-Wind-2022,2025.02.08.04,0.0
Anhui-Wind-2022,2025.02.08.08,0.0
Anhui-Wind-2022,2025.02.08.12,0.0
Anhui-Wind-2022,2025.02.08.16,0.0
Anhui-Wind-2022,2025.02.08.20,0.0
Anhui-Wind-2022,2025.03.21.00,9.094947017729282e-13
Anhui-Wind-2022,2025.03.21.04,0.0
Anhui-Wind-2022,2025.03.21.08,0.0
Anhui-Wind-2022,2025.03.21.12,0.0
Anhui-Wind-2022,2025.03.21.16,0.0
Anhui-Wind-2022,2025.03.21.20,0.0
Anhui-Wind-2022,2025.04.11.00,0.0
Anhui-Wind-2022,2025.04.11.04,9.094947017729282e-13
Anhui-Wind-2022,2025.04.11.08,0.0
Anhui-Wind-2022,2025.04.11.12,9.094947017729282e-13
Anhui-Wind-2022,2025.04.11.16,0.0
Anhui-Wind-2022,2025.04.11.20,0.0
Anhui-Wind-2022,2025.05.22.00,0.0
Anhui-Wind-2022,2025.05.22.04,0.0
Anhui-Wind-2022,2025.05.22.08,9.094947017729282e-13
Anhui-Wind-2022,2025.05.22.12,0.0
Anhui-Wind-2022,2025.05.22.16,0.0
Anhui-Wind-2022,2025.05.22.20,0.0
Anhui-Wind-2022,2025.06.16.00,0.0
Anhui-Wind-2022,2025.06.16.04,0.0
Anhui-Wind-2022,2025.06.16.08,0.0
Anhui-Wind-2022,2025.06.16.12,0.0
Anhui-Wind-2022,2025.06.16.16,0.0
Anhui-Wind-2022,2025.06.16.20,9.094947017729282e-13
Anhui-Wind-2022,2025.07.22.00,0.0
Anhui-Wind-2022,2025.07.22.04,0.0
Anhui-Wind-2022,2025.07.22.08,0.0
Anhui-Wind-2022,2025.07.22.12,0.0
Anhui-Wind-2022,2025.07.22.16,0.0
Anhui-Wind-2022,2025.07.22.20,0.0
Anhui-Wind-2022,2025.08.19.00,0.0
Anhui-Wind-2022,2025.08.19.04,0.0
Anhui-Wind-2022,2025.08.19.08,0.0
Anhui-Wind-2022,2025.08.19.12,0.0
Anhui-Wind-2022,2025.08.19.16,0.0
Anhui-Wind-2022,2025.08.19.20,0.0
Anhui-Wind-2022,2025.09.20.00,0.0
Anhui-Wind-2022,2025.09.20.04,0.0
Anhui-Wind-2022,2025.09.20.08,9.094947017729282e-13
Anhui-Wind-2022,2025.09.20.12,0.0
Anhui-Wind-2022,2025.09.20.16,0.0
Anhui-Wind-2022,2025.09.20.20,0.0
Anhui-Wind-2022,2025.10.26.00,0.0
Anhui-Wind-2022,2025.10.26.04,9.094947017729282e-13
Anhui-Wind-2022,2025.10.26.08,0.0
Anhui-Wind-2022,2025.10.26.12,0.0
Anhui-Wind-2022,2025.10.26.16,0.0
Anhui-Wind-2022,2025.10.26.20,0.0
Anhui-Wind-2022,2025.11.19.00,9.094947017729282e-13
Anhui-Wind-2022,2025.11.19.04,0.0
Anhui-Wind-2022,2025.11.19.08,0.0
Anhui-Wind-2022,2025.11.19.12,0.0
Anhui-Wind-2022,2025.11.19.16,0.0
Anhui-Wind-2022,2025.11.19.20,0.0
Anhui-Wind-2022,2025.12.16.00,0.0
Anhui-Wind-2022,2025.12.16.04,0.0
Anhui-Wind-2022,2025.12.16.08,0.0
Anhui-Wind-2022,2025.12.16.12,0.0
Anhui-Wind-2022,2025.12.16.16,0.0
Anhui-Wind-2022,2025.12.16.20,0.0
Beijing-Central_PV-2022,2025.01.22.00,0.0
Beijing-Central_PV-2022,2025.01.22.04,0.0
Beijing-Central_PV-2022,2025.01.22.08,0.0
Beijing-Central_PV-2022,2025.01.22.12,7.105427357601002e-15
Beijing-Central_PV-2022,2025.01.22.16,0.0
Beijing-Central_PV-2022,2025.01.22.20,49.000000000000014
Beijing-Central_PV-2022,2025.02.08.00,0.0
Beijing-Central_PV-2022,2025.02.08.04,0.0
Beijing-Central_PV-2022,2025.02.08.08,0.0
Beijing-Central_PV-2022,2025.02.08.12,0.0
Beijing-Central_PV-2022,2025.02.08.16,7.105427357601002e-15
Beijing-Central_PV-2022,2025.02.08.20,49.00000000000001
Beijing-Central_PV-2022,2025.03.21.00,0.0
Beijing-Central_PV-2022,2025.03.21.04,0.0
Beijing-Central_PV-2022,2025.03.21.08,0.0
Beijing-Central_PV-2022,2025.03.21.12,7.105427357601002e-15
Beijing-Central_PV-2022,2025.03.21.16,0.0
Beijing-Central_PV-2022,2025.03.21.20,49.000000000000014
Beijing-Central_PV-2022,2025.04.11.00,0.0
Beijing-Central_PV-2022,2025.04.11.04,0.0
Beijing-Central_PV-2022,2025.04.11.08,0.0
Beijing-Central_PV-2022,2025.04.11.12,0.0
Beijing-Central_PV-2022,2025.04.11.16,7.105427357601002e-15
Beijing-Central_PV-2022,2025.04.11.20,49.000000000000014
Beijing-Central_PV-2022,2025.05.22.00,0.0
Beijing-Central_PV-2022,2025.05.22.04,0.0
Beijing-Central_PV-2022,2025.05.22.08,0.0
Beijing-Central_PV-2022,2025.05.22.12,0.0
Beijing-Central_PV-2022,2025.05.22.16,0.0
Beijing-Central_PV-2022,2025.05.22.20,49.000000000000014
Beijing-Central_PV-2022,2025.06.16.00,0.0
Beijing-Central_PV-2022,2025.06.16.04,0.0
Beijing-Central_PV-2022,2025.06.16.08,0.0
Beijing-Central_PV-2022,2025.06.16.12,0.0
Beijing-Central_PV-2022,2025.06.16.16,0.0
Beijing-Central_PV-2022,2025.06.16.20,49.00000000000002
Beijing-Central_PV-2022,2025.07.22.00,0.0
Beijing-Central_PV-2022,2025.07.22.04,0.0
Beijing-Central_PV-2022,2025.07.22.08,0.0
Beijing-Central_PV-2022,2025.07.22.12,0.0
Beijing-Central_PV-2022,2025.07.22.16,0.0
Beijing-Central_PV-2022,2025.07.22.20,49.000000000000014
Beijing-Central_PV-2022,2025.08.19.00,0.0
Beijing-Central_PV-2022,2025.08.19.04,0.0
Beijing-Central_PV-2022,2025.08.19.08,0.0
Beijing-Central_PV-2022,2025.08.19.12,0.0
Beijing-Central_PV-2022,2025.08.19.16,0.0
Beijing-Central_PV-2022,2025.08.19.20,49.000000000000014
Beijing-Central_PV-2022,2025.09.20.00,0.0
Beijing-Central_PV-2022,2025.09.20.04,0.0
Beijing-Central_PV-2022,2025.09.20.08,0.0
Beijing-Central_PV-2022,2025.09.20.12,0.0
Beijing-Central_PV-2022,2025.09.20.16,0.0
Beijing-Central_PV-2022,2025.09.20.20,49.000000000000014
Beijing-Central_PV-2022,2025.10.26.00,0.0
Beijing-Central_PV-2022,2025.10.26.04,0.0
Beijing-Central_PV-2022,2025.10.26.08,0.0
Beijing-Central_PV-2022,2025.10.26.12,0.0
Beijing-Central_PV-2022,2025.10.26.16,0.0
Beijing-Central_PV-2022,2025.10.26.20,49.000000000000014
Beijing-Central_PV-2022,2025.11.19.00,0.0
Beijing-Central_PV-2022,2025.11.19.04,0.0
Beijing-Central_PV-2022,2025.11.19.08,0.0
Beijing-Central_PV-2022,2025.11.19.12,0.0
Beijing-Central_PV-2022,2025.11.19.16,7.105427357601002e-15
Beijing-Central_PV-2022,2025.11.19.20,49.000000000000014
Beijing-Central_PV-2022,2025.12.16.00,0.0
Beijing-Central_PV-2022,2025.12.16.04,0.0
Beijing-Central_PV-2022,2025.12.16.08,0.0
Beijing-Central_PV-2022,2025.12.16.12,7.105427357601002e-15
Beijing-Central_PV-2022,2025.12.16.16,0.0
Beijing-Central_PV-2022,2025.12.16.20,49.000000000000014
Beijing-Coal-2022,2025.01.22.00,0.0
Beijing-Coal-2022,2025.01.22.04,0.0
Beijing-Coal-2022,2025.01.22.08,0.0
Beijing-Coal-2022,2025.01.22.12,0.0
Beijing-Coal-2022,2025.01.22.16,0.0
