STR_TPS_1,STR_TPS_2,StateOfCharge
Hainan-Battery_Storage-11200-1,2025.10.26.00,0.0
Hainan-Battery_Storage-11200-1,2025.10.26.04,0.0
Hainan-Battery_Storage-11200-1,2025.10.26.08,0.0
Hainan-Battery_Storage-11200-1,2025.10.26.12,0.0
Hainan-Battery_Storage-11200-1,2025.10.26.16,0.0
Hainan-Battery_Storage-11200-1,2025.10.26.20,0.0
Hainan-Battery_Storage-11200-1,2025.11.19.00,0.0
Hainan-Battery_Storage-11200-1,2025.11.19.04,0.0
Hainan-Battery_Storage-11200-1,2025.11.19.08,51.68621967432176
Hainan-Battery_Storage-11200-1,2025.11.19.12,208.12684092100253
Hainan-Battery_Storage-11200-1,2025.11.19.16,208.12684092100253
Hainan-Battery_Storage-11200-1,2025.11.19.20,0.0
Hainan-Battery_Storage-11200-1,2025.12.16.00,0.0
Hainan-Battery_Storage-11200-1,2025.12.16.04,156.44062124668076
Hainan-Battery_Storage-11200-1,2025.12.16.08,208.12684092100253
Hainan-Battery_Storage-11200-1,2025.12.16.12,208.12684092100253
Hainan-Battery_Storage-11200-1,2025.12.16.16,0.0
Hainan-Battery_Storage-11200-1,2025.12.16.20,0.0
Hainan-Battery_Storage-11200-2,2025.01.22.00,0.0
Hainan-Battery_Storage-11200-2,2025.01.22.04,0.0
Hainan-Battery_Storage-11200-2,2025.01.22.08,0.0
Hainan-Battery_Storage-11200-2,2025.01.22.12,0.0
Hainan-Battery_Storage-11200-2,2025.01.22.16,0.0
Hainan-Battery_Storage-11200-2,2025.01.22.20,0.0
Hainan-Battery_Storage-11200-2,2025.02.08.00,0.0
Hainan-Battery_Storage-11200-2,2025.02.08.04,0.0
Hainan-Battery_Storage-11200-2,2025.02.08.08,0.0
Hainan-Battery_Storage-11200-2,2025.02.08.12,0.0
Hainan-Battery_Storage-11200-2,2025.02.08.16,0.0
Hainan-Battery_Storage-11200-2,2025.02.08.20,0.0
Hainan-Battery_Storage-11200-2,2025.03.21.00,0.0
Hainan-Battery_Storage-11200-2,2025.03.21.04,0.0
Hainan-Battery_Storage-11200-2,2025.03.21.08,0.0
Hainan-Battery_Storage-11200-2,2025.03.21.12,0.0
Hainan-Battery_Storage-11200-2,2025.03.21.16,0.0
Hainan-Battery_Storage-11200-2,2025.03.21.20,0.0
Hainan-Battery_Storage-11200-2,2025.04.11.00,0.0
Hainan-Battery_Storage-11200-2,2025.04.11.04,0.0
Hainan-Battery_Storage-11200-2,2025.04.11.08,0.0
Hainan-Battery_Storage-11200-2,2025.04.11.12,0.0
Hainan-Battery_Storage-11200-2,2025.04.11.16,0.0
Hainan-Battery_Storage-11200-2,2025.04.11.20,0.0
Hainan-Battery_Storage-11200-2,2025.05.22.00,0.0
Hainan-Battery_Storage-11200-2,2025.05.22.04,0.0
Hainan-Battery_Storage-11200-2,2025.05.22.08,0.0
Hainan-Battery_Storage-11200-2,2025.05.22.12,0.0
Hainan-Battery_Storage-11200-2,2025.05.22.16,0.0
Hainan-Battery_Storage-11200-2,2025.05.22.20,0.0
Hainan-Battery_Storage-11200-2,2025.06.16.00,0.0
Hainan-Battery_Storage-11200-2,2025.06.16.04,0.0
Hainan-Battery_Storage-11200-2,2025.06.16.08,0.0
Hainan-Battery_Storage-11200-2,2025.06.16.12,0.0
Hainan-Battery_Storage-11200-2,2025.06.16.16,0.0
Hainan-Battery_Storage-11200-2,2025.06.16.20,0.0
Hainan-Battery_Storage-11200-2,2025.07.22.00,0.0
Hainan-Battery_Storage-11200-2,2025.07.22.04,0.0
Hainan-Battery_Storage-11200-2,2025.07.22.08,0.0
Hainan-Battery_Storage-11200-2,2025.07.22.12,0.0
Hainan-Battery_Storage-11200-2,2025.07.22.16,0.0
Hainan-Battery_Storage-11200-2,2025.07.22.20,0.0
Hainan-Battery_Storage-11200-2,2025.08.19.00,0.0
Hainan-Battery_Storage-11200-2,2025.08.19.04,0.0
Hainan-Battery_Storage-11200-2,2025.08.19.08,0.0
Hainan-Battery_Storage-11200-2,2025.08.19.12,0.0
Hainan-Battery_Storage-11200-2,2025.08.19.16,0.0
Hainan-Battery_Storage-11200-2,2025.08.19.20,0.0
Hainan-Battery_Storage-11200-2,2025.09.20.00,0.0
Hainan-Battery_Storage-11200-2,2025.09.20.04,0.0
Hainan-Battery_Storage-11200-2,2025.09.20.08,0.0
Hainan-Battery_Storage-11200-2,2025.09.20.12,0.0
Hainan-Battery_Storage-11200-2,2025.09.20.16,0.0
Hainan-Battery_Storage-11200-2,2025.09.20.20,0.0
Hainan-Battery_Storage-11200-2,2025.10.26.00,0.0
Hainan-Battery_Storage-11200-2,2025.10.26.04,0.0
Hainan-Battery_Storage-11200-2,2025.10.26.08,0.0
Hainan-Battery_Storage-11200-2,2025.10.26.12,0.0
Hainan-Battery_Storage-11200-2,2025.10.26.16,0.0
Hainan-Battery_Storage-11200-2,2025.10.26.20,0.0
Hainan-Battery_Storage-11200-2,2025.11.19.00,0.0
Hainan-Battery_Storage-11200-2,2025.11.19.04,0.0
Hainan-Battery_Storage-11200-2,2025.11.19.08,0.0
Hainan-Battery_Storage-11200-2,2025.11.19.12,0.0
Hainan-Battery_Storage-11200-2,2025.11.19.16,0.0
Hainan-Battery_Storage-11200-2,2025.11.19.20,0.0
Hainan-Battery_Storage-11200-2,2025.12.16.00,0.0
Hainan-Battery_Storage-11200-2,2025.12.16.04,0.0
Hainan-Battery_Storage-11200-2,2025.12.16.08,0.0
Hainan-Battery_Storage-11200-2,2025.12.16.12,0.0
Hainan-Battery_Storage-11200-2,2025.12.16.16,0.0
Hainan-Battery_Storage-11200-2,2025.12.16.20,0.0
Hainan-Battery_Storage-11200-3,2025.01.22.00,0.0
Hainan-Battery_Storage-11200-3,2025.01.22.04,0.0
Hainan-Battery_Storage-11200-3,2025.01.22.08,0.0
Hainan-Battery_Storage-11200-3,2025.01.22.12,0.0
Hainan-Battery_Storage-11200-3,2025.01.22.16,0.0
Hainan-Battery_Storage-11200-3,2025.01.22.20,0.0
Hainan-Battery_Storage-11200-3,2025.02.08.00,0.0
Hainan-Battery_Storage-11200-3,2025.02.08.04,0.0
Hainan-Battery_Storage-11200-3,2025.02.08.08,0.0
Hainan-Battery_Storage-11200-3,2025.02.08.12,0.0
Hainan-Battery_Storage-11200-3,2025.02.08.16,0.0
Hainan-Battery_Storage-11200-3,2025.02.08.20,0.0
Hainan-Battery_Storage-11200-3,2025.03.21.00,0.0
Hainan-Battery_Storage-11200-3,2025.03.21.04,0.0
Hainan-Battery_Storage-11200-3,2025.03.21.08,0.0
Hainan-Battery_Storage-11200-3,2025.03.21.12,0.0
Hainan-Battery_Storage-11200-3,2025.03.21.16,0.0
Hainan-Battery_Storage-11200-3,2025.03.21.20,0.0
Hainan-Battery_Storage-11200-3,2025.04.11.00,0.0
Hainan-Battery_Storage-11200-3,2025.04.11.04,0.0
Hainan-Battery_Storage-11200-3,2025.04.11.08,0.0
Hainan-Battery_Storage-11200-3,2025.04.11.12,0.0
Hainan-Battery_Storage-11200-3,2025.04.11.16,0.0
Hainan-Battery_Storage-11200-3,2025.04.11.20,0.0
Hainan-Battery_Storage-11200-3,2025.05.22.00,0.0
Hainan-Battery_Storage-11200-3,2025.05.22.04,0.0
Hainan-Battery_Storage-11200-3,2025.05.22.08,0.0
Hainan-Battery_Storage-11200-3,2025.05.22.12,0.0
Hainan-Battery_Storage-11200-3,2025.05.22.16,0.0
Hainan-Battery_Storage-11200-3,2025.05.22.20,0.0
Hainan-Battery_Storage-11200-3,2025.06.16.00,0.0
Hainan-Battery_Storage-11200-3,2025.06.16.04,0.0
Hainan-Battery_Storage-11200-3,2025.06.16.08,0.0
Hainan-Battery_Storage-11200-3,2025.06.16.12,0.0
Hainan-Battery_Storage-11200-3,2025.06.16.16,0.0
Hainan-Battery_Storage-11200-3,2025.06.16.20,0.0
Hainan-Battery_Storage-11200-3,2025.07.22.00,0.0
Hainan-Battery_Storage-11200-3,2025.07.22.04,0.0
Hainan-Battery_Storage-11200-3,2025.07.22.08,0.0
Hainan-Battery_Storage-11200-3,2025.07.22.12,0.0
Hainan-Battery_Storage-11200-3,2025.07.22.16,0.0
Hainan-Battery_Storage-11200-3,2025.07.22.20,0.0
Hainan-Battery_Storage-11200-3,2025.08.19.00,0.0
Hainan-Battery_Storage-11200-3,2025.08.19.04,0.0
Hainan-Battery_Storage-11200-3,2025.08.19.08,0.0
Hainan-Battery_Storage-11200-3,2025.08.19.12,0.0
Hainan-Battery_Storage-11200-3,2025.08.19.16,0.0
Hainan-Battery_Storage-11200-3,2025.08.19.20,0.0
Hainan-Battery_Storage-11200-3,2025.09.20.00,0.0
Hainan-Battery_Storage-11200-3,2025.09.20.04,0.0
Hainan-Battery_Storage-11200-3,2025.09.20.08,0.0
Hainan-Battery_Storage-11200-3,2025.09.20.12,0.0
Hainan-Battery_Storage-11200-3,2025.09.20.16,0.0
Hainan-Battery_Storage-11200-3,2025.09.20.20,0.0
Hainan-Battery_Storage-11200-3,2025.10.26.00,0.0
Hainan-Battery_Storage-11200-3,2025.10.26.04,0.0
Hainan-Battery_Storage-11200-3,2025.10.26.08,0.0
Hainan-Battery_Storage-11200-3,2025.10.26.12,0.0
Hainan-Battery_Storage-11200-3,2025.10.26.16,0.0
Hainan-Battery_Storage-11200-3,2025.10.26.20,0.0
Hainan-Battery_Storage-11200-3,2025.11.19.00,0.0
Hainan-Battery_Storage-11200-3,2025.11.19.04,0.0
Hainan-Battery_Storage-11200-3,2025.11.19.08,0.0
Hainan-Battery_Storage-11200-3,2025.11.19.12,0.0
Hainan-Battery_Storage-11200-3,2025.11.19.16,0.0
Hainan-Battery_Storage-11200-3,2025.11.19.20,0.0
Hainan-Battery_Storage-11200-3,2025.12.16.00,0.0
Hainan-Battery_Storage-11200-3,2025.12.16.04,0.0
Hainan-Battery_Storage-11200-3,2025.12.16.08,0.0
Hainan-Battery_Storage-11200-3,2025.12.16.12,0.0
Hainan-Battery_Storage-11200-3,2025.12.16.16,0.0
Hainan-Battery_Storage-11200-3,2025.12.16.20,0.0
Hebei-Battery_Storage-11183-1,2025.01.22.00,0.0
Hebei-Battery_Storage-11183-1,2025.01.22.04,0.0
Hebei-Battery_Storage-11183-1,2025.01.22.08,545.8943107770071
Hebei-Battery_Storage-11183-1,2025.01.22.12,2198.173112575531
Hebei-Battery_Storage-11183-1,2025.01.22.16,0.0
Hebei-Battery_Storage-11183-1,2025.01.22.20,0.0
Hebei-Battery_Storage-11183-1,2025.02.08.00,0.0
Hebei-Battery_Storage-11183-1,2025.02.08.04,0.0
Hebei-Battery_Storage-11183-1,2025.02.08.08,0.0
Hebei-Battery_Storage-11183-1,2025.02.08.12,0.0
Hebei-Battery_Storage-11183-1,2025.02.08.16,0.0
Hebei-Battery_Storage-11183-1,2025.02.08.20,0.0
Hebei-Battery_Storage-11183-1,2025.03.21.00,0.0
Hebei-Battery_Storage-11183-1,2025.03.21.04,0.0
Hebei-Battery_Storage-11183-1,2025.03.21.08,0.0
Hebei-Battery_Storage-11183-1,2025.03.21.12,0.0
Hebei-Battery_Storage-11183-1,2025.03.21.16,0.0
Hebei-Battery_Storage-11183-1,2025.03.21.20,0.0
Hebei-Battery_Storage-11183-1,2025.04.11.00,545.8943107770071
Hebei-Battery_Storage-11183-1,2025.04.11.04,545.8943107770071
Hebei-Battery_Storage-11183-1,2025.04.11.08,545.8943107770071
Hebei-Battery_Storage-11183-1,2025.04.11.12,2198.173112575531
Hebei-Battery_Storage-11183-1,2025.04.11.16,545.8943107770071
Hebei-Battery_Storage-11183-1,2025.04.11.20,545.8943107770071
Hebei-Battery_Storage-11183-1,2025.05.22.00,2198.173112575531
Hebei-Battery_Storage-11183-1,2025.05.22.04,0.0
Hebei-Battery_Storage-11183-1,2025.05.22.08,1652.2788017985238
Hebei-Battery_Storage-11183-1,2025.05.22.12,2198.173112575531
Hebei-Battery_Storage-11183-1,2025.05.22.16,2198.173112575531
Hebei-Battery_Storage-11183-1,2025.05.22.20,2198.173112575531
Hebei-Battery_Storage-11183-1,2025.06.16.00,1652.2788017985238
Hebei-Battery_Storage-11183-1,2025.06.16.04,0.0
Hebei-Battery_Storage-11183-1,2025.06.16.08,1652.2788017985238
Hebei-Battery_Storage-11183-1,2025.06.16.12,1652.2788017985238
Hebei-Battery_Storage-11183-1,2025.06.16.16,1652.2788017985238
Hebei-Battery_Storage-11183-1,2025.06.16.20,1652.2788017985238
Hebei-Battery_Storage-11183-1,2025.07.22.00,0.0
Hebei-Battery_Storage-11183-1,2025.07.22.04,545.8943107770071
Hebei-Battery_Storage-11183-1,2025.07.22.08,2198.173112575531
Hebei-Battery_Storage-11183-1,2025.07.22.12,0.0
Hebei-Battery_Storage-11183-1,2025.07.22.16,239.08799351610767
Hebei-Battery_Storage-11183-1,2025.07.22.20,0.0
Hebei-Battery_Storage-11183-1,2025.08.19.00,545.8943107770071
Hebei-Battery_Storage-11183-1,2025.08.19.04,545.8943107770071
Hebei-Battery_Storage-11183-1,2025.08.19.08,2198.173112575531
Hebei-Battery_Storage-11183-1,2025.08.19.12,2198.173112575531
Hebei-Battery_Storage-11183-1,2025.08.19.16,0.0
Hebei-Battery_Storage-11183-1,2025.08.19.20,0.0
Hebei-Battery_Storage-11183-1,2025.09.20.00,0.0
Hebei-Battery_Storage-11183-1,2025.09.20.04,0.0
Hebei-Battery_Storage-11183-1,2025.09.20.08,0.0
Hebei-Battery_Storage-11183-1,2025.09.20.12,0.0
Hebei-Battery_Storage-11183-1,2025.09.20.16,0.0
Hebei-Battery_Storage-11183-1,2025.09.20.20,0.0
Hebei-Battery_Storage-11183-1,2025.10.26.00,0.0
Hebei-Battery_Storage-11183-1,2025.10.26.04,0.0
Hebei-Battery_Storage-11183-1,2025.10.26.08,545.8943107770073
Hebei-Battery_Storage-11183-1,2025.10.26.12,2198.173112575531
Hebei-Battery_Storage-11183-1,2025.10.26.16,0.0
Hebei-Battery_Storage-11183-1,2025.10.26.20,0.0
Hebei-Battery_Storage-11183-1,2025.11.19.00,545.8943107770071
Hebei-Battery_Storage-11183-1,2025.11.19.04,545.8943107770071
Hebei-Battery_Storage-11183-1,2025.11.19.08,545.8943107770071
Hebei-Battery_Storage-11183-1,2025.11.19.12,2198.173112575531
Hebei-Battery_Storage-11183-1,2025.11.19.16,0.0
Hebei-Battery_Storage-11183-1,2025.11.19.20,545.8943107770071
Hebei-Battery_Storage-11183-1,2025.12.16.00,0.0
Hebei-Battery_Storage-11183-1,2025.12.16.04,545.8943107770071
Hebei-Battery_Storage-11183-1,2025.12.16.08,2198.173112575531
Hebei-Battery_Storage-11183-1,2025.12.16.12,2198.173112575531
Hebei-Battery_Storage-11183-1,2025.12.16.16,0.0
Hebei-Battery_Storage-11183-1,2025.12.16.20,1652.2788017985238
Hebei-Battery_Storage-11183-2,2025.01.22.00,0.0
Hebei-Battery_Storage-11183-2,2025.01.22.04,0.0
Hebei-Battery_Storage-11183-2,2025.01.22.08,0.0
Hebei-Battery_Storage-11183-2,2025.01.22.12,0.0
Hebei-Battery_Storage-11183-2,2025.01.22.16,0.0
Hebei-Battery_Storage-11183-2,2025.01.22.20,0.0
Hebei-Battery_Storage-11183-2,2025.02.08.00,0.0
Hebei-Battery_Storage-11183-2,2025.02.08.04,0.0
Hebei-Battery_Storage-11183-2,2025.02.08.08,0.0
Hebei-Battery_Storage-11183-2,2025.02.08.12,0.0
Hebei-Battery_Storage-11183-2,2025.02.08.16,0.0
Hebei-Battery_Storage-11183-2,2025.02.08.20,0.0
Hebei-Battery_Storage-11183-2,2025.03.21.00,0.0
Hebei-Battery_Storage-11183-2,2025.03.21.04,0.0
Hebei-Battery_Storage-11183-2,2025.03.21.08,0.0
Hebei-Battery_Storage-11183-2,2025.03.21.12,0.0
Hebei-Battery_Storage-11183-2,2025.03.21.16,0.0
Hebei-Battery_Storage-11183-2,2025.03.21.20,0.0
Hebei-Battery_Storage-11183-2,2025.04.11.00,0.0
Hebei-Battery_Storage-11183-2,2025.04.11.04,0.0
Hebei-Battery_Storage-11183-2,2025.04.11.08,0.0
Hebei-Battery_Storage-11183-2,2025.04.11.12,0.0
Hebei-Battery_Storage-11183-2,2025.04.11.16,0.0
Hebei-Battery_Storage-11183-2,2025.04.11.20,0.0
Hebei-Battery_Storage-11183-2,2025.05.22.00,0.0
Hebei-Battery_Storage-11183-2,2025.05.22.04,0.0
Hebei-Battery_Storage-11183-2,2025.05.22.08,0.0
Hebei-Battery_Storage-11183-2,2025.05.22.12,0.0
Hebei-Battery_Storage-11183-2,2025.05.22.16,0.0
Hebei-Battery_Storage-11183-2,2025.05.22.20,0.0
Hebei-Battery_Storage-11183-2,2025.06.16.00,0.0
Hebei-Battery_Storage-11183-2,2025.06.16.04,0.0
Hebei-Battery_Storage-11183-2,2025.06.16.08,0.0
Hebei-Battery_Storage-11183-2,2025.06.16.12,0.0
Hebei-Battery_Storage-11183-2,2025.06.16.16,0.0
Hebei-Battery_Storage-11183-2,2025.06.16.20,0.0
Hebei-Battery_Storage-11183-2,2025.07.22.00,0.0
Hebei-Battery_Storage-11183-2,2025.07.22.04,0.0
Hebei-Battery_Storage-11183-2,2025.07.22.08,0.0
Hebei-Battery_Storage-11183-2,2025.07.22.12,0.0
Hebei-Battery_Storage-11183-2,2025.07.22.16,0.0
Hebei-Battery_Storage-11183-2,2025.07.22.20,0.0
Hebei-Battery_Storage-11183-2,2025.08.19.00,0.0
Hebei-Battery_Storage-11183-2,2025.08.19.04,0.0
Hebei-Battery_Storage-11183-2,2025.08.19.08,0.0
Hebei-Battery_Storage-11183-2,2025.08.19.12,0.0
Hebei-Battery_Storage-11183-2,2025.08.19.16,0.0
Hebei-Battery_Storage-11183-2,2025.08.19.20,0.0
Hebei-Battery_Storage-11183-2,2025.09.20.00,0.0
Hebei-Battery_Storage-11183-2,2025.09.20.04,0.0
Hebei-Battery_Storage-11183-2,2025.09.20.08,0.0
Hebei-Battery_Storage-11183-2,2025.09.20.12,0.0
Hebei-Battery_Storage-11183-2,2025.09.20.16,0.0
Hebei-Battery_Storage-11183-2,2025.09.20.20,0.0
Hebei-Battery_Storage-11183-2,2025.10.26.00,0.0
Hebei-Battery_Storage-11183-2,2025.10.26.04,0.0
Hebei-Battery_Storage-11183-2,2025.10.26.08,0.0
Hebei-Battery_Storage-11183-2,2025.10.26.12,0.0
Hebei-Battery_Storage-11183-2,2025.10.26.16,0.0
Hebei-Battery_Storage-11183-2,2025.10.26.20,0.0
Hebei-Battery_Storage-11183-2,2025.11.19.00,0.0
Hebei-Battery_Storage-11183-2,2025.11.19.04,0.0
Hebei-Battery_Storage-11183-2,2025.11.19.08,0.0
Hebei-Battery_Storage-11183-2,2025.11.19.12,0.0
Hebei-Battery_Storage-11183-2,2025.11.19.16,0.0
Hebei-Battery_Storage-11183-2,2025.11.19.20,0.0
Hebei-Battery_Storage-11183-2,2025.12.16.00,0.0
Hebei-Battery_Storage-11183-2,2025.12.16.04,0.0
Hebei-Battery_Storage-11183-2,2025.12.16.08,0.0
Hebei-Battery_Storage-11183-2,2025.12.16.12,0.0
Hebei-Battery_Storage-11183-2,2025.12.16.16,0.0
Hebei-Battery_Storage-11183-2,2025.12.16.20,0.0
Hebei-Battery_Storage-11183-3,2025.01.22.00,0.0
Hebei-Battery_Storage-11183-3,2025.01.22.04,0.0
Hebei-Battery_Storage-11183-3,2025.01.22.08,0.0
Hebei-Battery_Storage-11183-3,2025.01.22.12,0.0
Hebei-Battery_Storage-11183-3,2025.01.22.16,0.0
Hebei-Battery_Storage-11183-3,2025.01.22.20,0.0
Hebei-Battery_Storage-11183-3,2025.02.08.00,0.0
Hebei-Battery_Storage-11183-3,2025.02.08.04,0.0
Hebei-Battery_Storage-11183-3,2025.02.08.08,0.0
Hebei-Battery_Storage-11183-3,2025.02.08.12,0.0
Hebei-Battery_Storage-11183-3,2025.02.08.16,0.0
Hebei-Battery_Storage-11183-3,2025.02.08.20,0.0
Hebei-Battery_Storage-11183-3,2025.03.21.00,0.0
Hebei-Battery_Storage-11183-3,2025.03.21.04,0.0
Hebei-Battery_Storage-11183-3,2025.03.21.08,0.0
Hebei-Battery_Storage-11183-3,2025.03.21.12,0.0
Hebei-Battery_Storage-11183-3,2025.03.21.16,0.0
Hebei-Battery_Storage-11183-3,2025.03.21.20,0.0
Hebei-Battery_Storage-11183-3,2025.04.11.00,0.0
Hebei-Battery_Storage-11183-3,2025.04.11.04,0.0
Hebei-Battery_Storage-11183-3,2025.04.11.08,0.0
Hebei-Battery_Storage-11183-3,2025.04.11.12,0.0
Hebei-Battery_Storage-11183-3,2025.04.11.16,0.0
Hebei-Battery_Storage-11183-3,2025.04.11.20,0.0
Hebei-Battery_Storage-11183-3,2025.05.22.00,0.0
Hebei-Battery_Storage-11183-3,2025.05.22.04,0.0
Hebei-Battery_Storage-11183-3,2025.05.22.08,0.0
Hebei-Battery_Storage-11183-3,2025.05.22.12,0.0
Hebei-Battery_Storage-11183-3,2025.05.22.16,0.0
Hebei-Battery_Storage-11183-3,2025.05.22.20,0.0
Hebei-Battery_Storage-11183-3,2025.06.16.00,0.0
Hebei-Battery_Storage-11183-3,2025.06.16.04,0.0
Hebei-Battery_Storage-11183-3,2025.06.16.08,0.0
Hebei-Battery_Storage-11183-3,2025.06.16.12,0.0
Hebei-Battery_Storage-11183-3,2025.06.16.16,0.0
Hebei-Battery_Storage-11183-3,2025.06.16.20,0.0
Hebei-Battery_Storage-11183-3,2025.07.22.00,0.0
Hebei-Battery_Storage-11183-3,2025.07.22.04,0.0
Hebei-Battery_Storage-11183-3,2025.07.22.08,0.0
Hebei-Battery_Storage-11183-3,2025.07.22.12,0.0
Hebei-Battery_Storage-11183-3,2025.07.22.16,0.0
Hebei-Battery_Storage-11183-3,2025.07.22.20,0.0
Hebei-Battery_Storage-11183-3,2025.08.19.00,0.0
Hebei-Battery_Storage-11183-3,2025.08.19.04,0.0
Hebei-Battery_Storage-11183-3,2025.08.19.08,0.0
Hebei-Battery_Storage-11183-3,2025.08.19.12,0.0
Hebei-Battery_Storage-11183-3,2025.08.19.16,0.0
Hebei-Battery_Storage-11183-3,2025.08.19.20,0.0
Hebei-Battery_Storage-11183-3,2025.09.20.00,0.0
Hebei-Battery_Storage-11183-3,2025.09.20.04,0.0
Hebei-Battery_Storage-11183-3,2025.09.20.08,0.0
Hebei-Battery_Storage-11183-3,2025.09.20.12,0.0
Hebei-Battery_Storage-11183-3,2025.09.20.16,0.0
Hebei-Battery_Storage-11183-3,2025.09.20.20,0.0
Hebei-Battery_Storage-11183-3,2025.10.26.00,0.0
Hebei-Battery_Storage-11183-3,2025.10.26.04,0.0
Hebei-Battery_Storage-11183-3,2025.10.26.08,0.0
Hebei-Battery_Storage-11183-3,2025.10.26.12,0.0
Hebei-Battery_Storage-11183-3,2025.10.26.16,0.0
Hebei-Battery_Storage-11183-3,2025.10.26.20,0.0
Hebei-Battery_Storage-11183-3,2025.11.19.00,0.0
Hebei-Battery_Storage-11183-3,2025.11.19.04,0.0
Hebei-Battery_Storage-11183-3,2025.11.19.08,0.0
Hebei-Battery_Storage-11183-3,2025.11.19.12,0.0
Hebei-Battery_Storage-11183-3,2025.11.19.16,0.0
Hebei-Battery_Storage-11183-3,2025.11.19.20,0.0
Hebei-Battery_Storage-11183-3,2025.12.16.00,0.0
Hebei-Battery_Storage-11183-3,2025.12.16.04,0.0
Hebei-Battery_Storage-11183-3,2025.12.16.08,0.0
Hebei-Battery_Storage-11183-3,2025.12.16.12,0.0
Hebei-Battery_Storage-11183-3,2025.12.16.16,0.0
Hebei-Battery_Storage-11183-3,2025.12.16.20,0.0
Heilongjiang-Battery_Storage-11189-1,2025.01.22.00,236.05905109301068
Heilongjiang-Battery_Storage-11189-1,2025.01.22.04,236.05905109301068
Heilongjiang-Battery_Storage-11189-1,2025.01.22.08,236.05905109301068
Heilongjiang-Battery_Storage-11189-1,2025.01.22.12,236.05905109301068
Heilongjiang-Battery_Storage-11189-1,2025.01.22.16,236.05905109301068
Heilongjiang-Battery_Storage-11189-1,2025.01.22.20,0.0
Heilongjiang-Battery_Storage-11189-1,2025.02.08.00,0.0
Heilongjiang-Battery_Storage-11189-1,2025.02.08.04,0.0
Heilongjiang-Battery_Storage-11189-1,2025.02.08.08,0.0
Heilongjiang-Battery_Storage-11189-1,2025.02.08.12,0.0
Heilongjiang-Battery_Storage-11189-1,2025.02.08.16,0.0
Heilongjiang-Battery_Storage-11189-1,2025.02.08.20,0.0
Heilongjiang-Battery_Storage-11189-1,2025.03.21.00,0.0
Heilongjiang-Battery_Storage-11189-1,2025.03.21.04,0.0
Heilongjiang-Battery_Storage-11189-1,2025.03.21.08,0.0
Heilongjiang-Battery_Storage-11189-1,2025.03.21.12,0.0
Heilongjiang-Battery_Storage-11189-1,2025.03.21.16,0.0
Heilongjiang-Battery_Storage-11189-1,2025.03.21.20,0.0
Heilongjiang-Battery_Storage-11189-1,2025.04.11.00,0.0
Heilongjiang-Battery_Storage-11189-1,2025.04.11.04,0.0
Heilongjiang-Battery_Storage-11189-1,2025.04.11.08,0.0
Heilongjiang-Battery_Storage-11189-1,2025.04.11.12,0.0
Heilongjiang-Battery_Storage-11189-1,2025.04.11.16,0.0
Heilongjiang-Battery_Storage-11189-1,2025.04.11.20,0.0
Heilongjiang-Battery_Storage-11189-1,2025.05.22.00,0.0
Heilongjiang-Battery_Storage-11189-1,2025.05.22.04,0.0
Heilongjiang-Battery_Storage-11189-1,2025.05.22.08,0.0
Heilongjiang-Battery_Storage-11189-1,2025.05.22.12,0.0
Heilongjiang-Battery_Storage-11189-1,2025.05.22.16,0.0
Heilongjiang-Battery_Storage-11189-1,2025.05.22.20,0.0
Heilongjiang-Battery_Storage-11189-1,2025.06.16.00,0.0
Heilongjiang-Battery_Storage-11189-1,2025.06.16.04,0.0
Heilongjiang-Battery_Storage-11189-1,2025.06.16.08,0.0
Heilongjiang-Battery_Storage-11189-1,2025.06.16.12,0.0
Heilongjiang-Battery_Storage-11189-1,2025.06.16.16,0.0
Heilongjiang-Battery_Storage-11189-1,2025.06.16.20,0.0
Heilongjiang-Battery_Storage-11189-1,2025.07.22.00,241.8246600597532
Heilongjiang-Battery_Storage-11189-1,2025.07.22.04,241.8246600597532
Heilongjiang-Battery_Storage-11189-1,2025.07.22.08,314.050303452373
Heilongjiang-Battery_Storage-11189-1,2025.07.22.12,0.0
Heilongjiang-Battery_Storage-11189-1,2025.07.22.16,0.0
Heilongjiang-Battery_Storage-11189-1,2025.07.22.20,5.765608966742511
Heilongjiang-Battery_Storage-11189-1,2025.08.19.00,77.9912523593623
Heilongjiang-Battery_Storage-11189-1,2025.08.19.04,77.9912523593623
Heilongjiang-Battery_Storage-11189-1,2025.08.19.08,314.050303452373
Heilongjiang-Battery_Storage-11189-1,2025.08.19.12,314.050303452373
Heilongjiang-Battery_Storage-11189-1,2025.08.19.16,0.0
Heilongjiang-Battery_Storage-11189-1,2025.08.19.20,0.0
Heilongjiang-Battery_Storage-11189-1,2025.09.20.00,0.0
Heilongjiang-Battery_Storage-11189-1,2025.09.20.04,0.0
Heilongjiang-Battery_Storage-11189-1,2025.09.20.08,0.0
Heilongjiang-Battery_Storage-11189-1,2025.09.20.12,0.0
Heilongjiang-Battery_Storage-11189-1,2025.09.20.16,0.0
Heilongjiang-Battery_Storage-11189-1,2025.09.20.20,0.0
Heilongjiang-Battery_Storage-11189-1,2025.10.26.00,314.050303452373
Heilongjiang-Battery_Storage-11189-1,2025.10.26.04,314.050303452373
Heilongjiang-Battery_Storage-11189-1,2025.10.26.08,314.050303452373
Heilongjiang-Battery_Storage-11189-1,2025.10.26.12,314.050303452373
Heilongjiang-Battery_Storage-11189-1,2025.10.26.16,314.050303452373
