load_zone,timestamp,ZoneTotalDistributedDispatch,InjectIntoDistributedGrid,StorageNetDisChargeforDis,EvDischargePower,zone_demand_mw,StorageNetChargeforDis,EvChargePower
Chongqing,2025.03.21.20,0.0,16078.41983020083,0.0,0.0,-15409.1267491482,-0.0,-669.2930810526314
Chongqing,2025.04.11.00,0.0,15935.319784298777,0.0,0.0,-15541.4810916672,-0.0,-393.8386926315787
Chongqing,2025.04.11.04,0.0,12606.4546271506,0.0,0.0,-12534.6096071506,-0.0,-71.84502
Chongqing,2025.04.11.08,11.744462100000003,12985.1557370719,0.0,0.0,-12996.9001991719,-0.0,-0.0
Chongqing,2025.04.11.12,18.170449500000004,16272.8055059892,0.0,0.0,-16290.9759554892,-0.0,-0.0
Chongqing,2025.04.11.16,6.356978250000001,17398.1798533871,0.0,0.0,-17404.5368316371,-0.0,-0.0
Chongqing,2025.04.11.20,0.0,16064.127383242572,0.0,0.0,-15922.7643074531,-0.0,-141.3630757894736
Chongqing,2025.05.22.00,0.0,15743.757127965237,0.0,0.0,-15381.9650955705,-0.0,-361.7920323947368
Chongqing,2025.05.22.04,0.0,12477.8008183292,0.0,0.0,-12405.9557983292,-0.0,-71.84502
Chongqing,2025.05.22.08,18.882738000000007,12846.414879739601,0.0,0.0,-12863.5014922396,-0.0,-1.7961255
Chongqing,2025.05.22.12,55.39540650000001,16328.810020267998,0.0,0.0,-16123.767229268,-0.0,-260.43819750000006
Chongqing,2025.05.22.16,13.845011250000004,17303.27790067199,0.0,0.0,-17225.8986431062,-0.0,-91.22426881578959
Chongqing,2025.05.22.20,0.0,15759.334863751003,0.0,0.0,-15759.334863751,-0.0,-0.0
Chongqing,2025.06.16.00,0.0,16247.9134391784,0.0,0.0,-16247.9134391784,-0.0,-0.0
Chongqing,2025.06.16.04,0.0,13176.2107293964,0.0,0.0,-13104.3657093964,-0.0,-71.84502
Chongqing,2025.06.16.08,28.756360500000007,13560.7093164566,0.0,0.0,-13587.6695514566,-0.0,-1.7961255
Chongqing,2025.06.16.12,83.83571700000002,17126.81684554192,0.0,0.0,-17031.4763183314,-0.0,-179.17624421052633
Chongqing,2025.06.16.16,56.706279000000016,18298.926207922887,0.0,0.0,-18195.6536974492,-0.0,-159.97878947368426
Chongqing,2025.06.16.20,0.0,16948.691318799,0.0,0.0,-16646.527744299,-0.0,-302.1635744999999
Chongqing,2025.07.22.00,0.0,17792.57301186726,0.0,665.7851028172372,-18458.3581146845,-0.0,-0.0
Chongqing,2025.07.22.04,0.0,14958.991977995001,0.0,0.0,-14887.146957995,-0.0,-71.84502
Chongqing,2025.07.22.08,34.22556900000001,15403.7723471875,0.0,0.0,-15436.2017906875,-0.0,-1.7961255
Chongqing,2025.07.22.12,71.52983250000001,19537.4290401216,0.0,0.0,-19348.5206751216,-0.0,-260.4381975
Chongqing,2025.07.22.16,44.740185000000004,20725.235160497203,0.0,0.0,-20671.0783717275,-0.0,-98.89697376970071
Chongqing,2025.07.22.20,0.0,19472.24943427596,0.0,0.0,-18911.2018365012,-0.0,-561.0475977747597
Chongqing,2025.08.19.00,0.0,22663.194722801523,0.0,0.0,-21876.5732374331,-0.0,-786.6214853684213
Chongqing,2025.08.19.04,0.0,17715.8715742314,0.0,0.0,-17644.0265542314,-0.0,-71.84502
Chongqing,2025.08.19.08,11.861378550000003,18284.692974287704,0.0,0.0,-18294.7582273377,-0.0,-1.7961255
Chongqing,2025.08.19.12,25.345152000000006,23166.673793656897,0.0,0.0,-22931.5807481569,-0.0,-260.4381975
Chongqing,2025.08.19.16,6.514209450000002,22714.3588243562,0.0,1778.18355,-24499.0565838062,-0.0,-0.0
Chongqing,2025.08.19.20,0.0,23738.817542854304,0.0,0.0,-22413.2769238543,-0.0,-1325.5406189999999
Chongqing,2025.09.20.00,0.0,17496.91371800733,0.0,0.0,-17307.5589050873,-0.0,-189.35481292003226
Chongqing,2025.09.20.04,0.0,14030.842418539401,0.0,0.0,-13958.9973985394,-0.0,-71.84502
Chongqing,2025.09.20.08,34.79776650000001,14440.819383774498,0.0,0.0,-14473.8210247745,-0.0,-1.7961255
Chongqing,2025.09.20.12,108.29085750000003,18033.9328023908,0.0,0.0,-18142.2236598908,-0.0,-0.0
Chongqing,2025.09.20.16,50.95328700000001,19651.32986649177,0.0,0.0,-19382.3255745444,-0.0,-319.9575789473684
Chongqing,2025.09.20.20,0.0,18093.672830832165,0.0,0.0,-17732.1697692522,-0.0,-361.50306157996783
Chongqing,2025.10.26.00,0.0,16236.518137058101,0.0,0.0,-16236.5181370581,-0.0,-0.0
Chongqing,2025.10.26.04,0.0,13167.020121204601,0.0,0.0,-13095.1751012046,-0.0,-71.84502
Chongqing,2025.10.26.08,16.519492500000002,13563.4166162305,0.0,0.0,-13578.1399832305,-0.0,-1.7961255
Chongqing,2025.10.26.12,27.806079000000004,17252.163591179098,0.0,0.0,-17019.5314726791,-0.0,-260.4381975
Chongqing,2025.10.26.16,28.527187500000004,18197.8866833139,0.0,0.0,-18182.8923683139,-0.0,-43.5215025000001
Chongqing,2025.10.26.20,0.0,16880.87844117585,0.0,0.0,-16634.8528782548,-0.0,-246.0255629210525
Chongqing,2025.11.19.00,0.0,16606.55480934828,0.0,0.0,-16424.5207622167,-0.0,-182.03404713157894
Chongqing,2025.11.19.04,0.0,13318.649138901399,0.0,0.0,-13246.8041189014,-0.0,-71.84502
Chongqing,2025.11.19.08,5.204586450000002,13731.9527898005,0.0,0.0,-13735.3612507505,-0.0,-1.7961255
Chongqing,2025.11.19.12,51.21259500000001,17425.826210866,0.0,0.0,-17216.600608366,-0.0,-260.43819750000006
Chongqing,2025.11.19.16,12.314212050000002,18504.628743683337,0.0,0.0,-18393.4320584965,-0.0,-123.51089723684208
Chongqing,2025.11.19.20,0.0,16827.4678209316,0.0,0.0,-16827.4678209316,-0.0,-0.0
Chongqing,2025.12.16.00,0.0,18287.4478020668,0.0,0.0,-18287.4478020668,-0.0,-0.0
Chongqing,2025.12.16.04,0.0,14821.148355893401,0.0,0.0,-14749.3033358934,-0.0,-71.84502
Chongqing,2025.12.16.08,4.3469958,15288.927343957901,0.0,0.0,-15293.2743397579,-0.0,-0.0
Chongqing,2025.12.16.12,45.17971500000001,19194.579088746923,0.0,0.0,-19169.3681363785,-0.0,-70.39066736842103
Chongqing,2025.12.16.16,14.080674300000002,20465.599283510805,0.0,0.0,-20479.6799578108,-0.0,-0.0
Chongqing,2025.12.16.20,0.0,18736.0985365343,0.0,0.0,-18736.0985365343,-0.0,-0.0
Henan,2025.01.22.00,0.0,62388.13786620128,0.0,0.0,-61296.8099787539,-0.0,-1091.327887447369
Henan,2025.01.22.04,0.0,55296.921039801,0.0,0.0,-55079.329379801,-0.0,-217.59166
Henan,2025.01.22.08,581.4054702400001,56338.941863322696,0.0,0.0,-56914.9075420627,-0.0,-5.439791499999999
Henan,2025.01.22.12,9494.100546000003,59813.879703391314,0.0,0.0,-68697.4902883387,-0.0,-610.4899610526315
Henan,2025.01.22.16,2333.2937717600007,66904.52409415651,0.0,0.0,-68197.4302122323,-0.0,-1040.3876536842108
Henan,2025.01.22.20,0.0,65618.8965094352,0.0,0.0,-65618.8965094352,-0.0,-0.0
Henan,2025.02.08.00,0.0,57628.84568530309,0.0,0.0,-56482.0187104873,-0.0,-1146.8269748157895
Henan,2025.02.08.04,0.0,50970.5054522399,0.0,0.0,-50752.9137922399,-0.0,-217.59166
Henan,2025.02.08.08,670.0225582400001,51779.726713813296,0.0,0.0,-52444.3094805533,-0.0,-5.439791499999999
Henan,2025.02.08.12,1756.6321267600006,62155.242248495735,0.0,0.0,-63301.3844142031,-0.0,-610.4899610526315
Henan,2025.02.08.16,1051.0303921600002,62029.18817547942,0.0,0.0,-62840.603460271,-0.0,-239.61510736842092
Henan,2025.02.08.20,0.0,60464.6105024403,0.0,0.0,-60464.6105024403,-0.0,-0.0
Henan,2025.03.21.00,0.0,52895.41905703877,0.0,0.0,-52179.8818262053,-0.0,-715.53723083347
Henan,2025.03.21.04,0.0,46887.1528404304,0.0,0.0,-46887.1528404304,-0.0,-0.0
Henan,2025.03.21.08,622.2432246800001,47832.914435068,0.0,0.0,-48449.717868248,-0.0,-5.439791499999999
Henan,2025.03.21.12,1570.4165643600004,56977.243987910835,0.0,0.0,-58479.8283343761,-0.0,-67.83221789473684
Henan,2025.03.21.16,891.1384745200003,57163.0057877767,0.0,0.0,-58054.1442622967,-0.0,-0.0
Henan,2025.03.21.20,0.0,57257.68609773447,0.0,0.0,-55859.1265453311,-0.0,-1398.559552403372
Henan,2025.04.11.00,0.0,51058.46400045412,0.0,0.0,-49709.9022477436,-0.0,-1348.561752710526
Henan,2025.04.11.04,0.0,44667.7091400056,0.0,0.0,-44667.7091400056,-0.0,-0.0
Henan,2025.04.11.08,1432.7188576400006,44729.0297423598,0.0,0.0,-46156.3088084998,-0.0,-5.439791499999999
Henan,2025.04.11.12,2442.7542445600006,53540.20999731444,0.0,0.0,-55711.6353702955,-0.0,-271.32887157894737
Henan,2025.04.11.16,861.1073290400003,55026.413101322316,0.0,0.0,-55306.101419836,-0.0,-581.4190105263156
Henan,2025.04.11.20,0.0,53286.34272358759,0.0,0.0,-53214.9867541139,-0.0,-71.35596947368437
Henan,2025.05.22.00,0.0,51459.14483755014,0.0,0.0,-51209.9935774712,-0.0,-249.1512600789476
Henan,2025.05.22.04,0.0,46233.23431365,0.0,0.0,-46015.64265365,-0.0,-217.59166
Henan,2025.05.22.08,5849.489013200001,41705.1144411665,0.0,0.0,-47549.1636628665,-0.0,-5.439791499999999
Henan,2025.05.22.12,9497.898222400003,48683.7120154864,0.0,0.0,-57392.8404703864,-0.0,-788.7697675
Henan,2025.05.22.16,3203.4798992000005,54145.657112073524,0.0,0.0,-56975.0687577209,-0.0,-374.06825355263163
Henan,2025.05.22.20,0.0,55391.698465209076,0.0,0.0,-54820.8507094196,-0.0,-570.8477557894739
Henan,2025.06.16.00,0.0,60338.01803797245,0.0,0.0,-59331.1755946737,-0.0,-1006.8424432987458
Henan,2025.06.16.04,0.0,53347.34593045242,0.0,0.0,-53313.0739463038,-0.0,-34.27198414862312
Henan,2025.06.16.08,5058.6733484000015,50036.5561809866,0.0,0.0,-55089.7897378866,-0.0,-5.439791499999999
Henan,2025.06.16.12,6834.250578400002,59931.61301078594,0.0,0.0,-66494.534717607,-0.0,-271.32887157894737
Henan,2025.06.16.16,1997.3634800000004,64885.27534505238,0.0,0.0,-66010.5103092629,-0.0,-872.1285157894736
Henan,2025.06.16.20,0.0,63586.01966044659,0.0,0.0,-63514.6636909729,-0.0,-71.35596947368437
Henan,2025.07.22.00,0.0,69060.67896875033,0.0,0.0,-68473.9713545398,-0.0,-586.7076142105261
Henan,2025.07.22.04,0.0,61528.4942803221,0.0,0.0,-61528.4942803221,-0.0,-0.0
Henan,2025.07.22.08,2262.0040520000007,61316.993778919496,0.0,0.0,-63578.9978309195,-0.0,-0.0
Henan,2025.07.22.12,5533.640344400002,71207.5442367583,0.0,0.0028275,-76741.1874086583,-0.0,-0.0
Henan,2025.07.22.16,2202.510229640001,74367.67841209541,0.0,0.0,-76182.5759680512,-0.0,-387.6126736842104
Henan,2025.07.22.20,0.0,73872.97296362589,0.0,0.0,-73302.1252078364,-0.0,-570.8477557894739
Henan,2025.08.19.00,0.0,63350.422178848516,0.0,0.0,-62460.6749051643,-0.0,-889.747273684211
Henan,2025.08.19.04,0.0,56125.1407304663,0.0,0.0,-56125.1407304663,-0.0,-0.0
Henan,2025.08.19.08,936.8628323600002,57058.708853579905,0.0,0.0,-57995.5716859399,-0.0,-0.0
Henan,2025.08.19.12,4844.838144160001,65157.0364915326,0.0,0.0,-70001.8746356926,-0.0,-0.0
Henan,2025.08.19.16,3406.6889850000007,66763.95293016717,0.0,0.0,-69492.3197362198,-0.0,-678.3221789473683
Henan,2025.08.19.20,0.0,67435.67422770646,0.0,0.0,-66864.826471917,-0.0,-570.8477557894739
Henan,2025.09.20.00,0.0,50400.05553414134,0.0,0.0,-50311.2349709045,-0.0,-88.82056323684264
Henan,2025.09.20.04,0.0,45425.638920983096,0.0,0.0,-45208.0472609831,-0.0,-217.59166
Henan,2025.09.20.08,1701.4546301200005,45018.6394425493,0.0,0.0,-46714.6542811693,-0.0,-5.439791499999999
Henan,2025.09.20.12,4199.655367600001,52796.40469091793,0.0,0.0,-56385.5700974653,-0.0,-610.4899610526315
Henan,2025.09.20.16,1568.1734443200005,54891.47286556547,0.0,0.0,-55975.1304677802,-0.0,-484.5158421052632
Henan,2025.09.20.20,0.0,53930.07589245089,0.0,0.0,-53858.7199229772,-0.0,-71.35596947368437
Henan,2025.10.26.00,0.0,46843.580109037764,0.0,0.0,-46748.5202702114,-0.0,-95.0598388263752
Henan,2025.10.26.04,0.0,42006.707149585,0.0,0.0,-42006.707149585,-0.0,-0.0
Henan,2025.10.26.08,4676.7696024000015,38729.856449258295,0.0,0.0,-43406.6260516583,-0.0,-0.0
Henan,2025.10.26.12,10733.876986000001,42375.91691898718,0.0,0.0,-52392.7104586714,-0.0,-717.0834463157889
Henan,2025.10.26.16,1910.1574744000004,50101.1780218177,0.0,0.0,-52011.3354962177,-0.0,-0.0
Henan,2025.10.26.20,0.0,51146.93015230369,0.0,0.0,-50044.7953921827,-0.0,-1102.1347601209964
Henan,2025.11.19.00,0.0,50419.05725300676,0.0,0.0,-49709.9022477436,-0.0,-709.1550052631574
Henan,2025.11.19.04,0.0,44885.3008000056,0.0,0.0,-44667.7091400056,-0.0,-217.59166
Henan,2025.11.19.08,2382.1865244800006,43774.1222840198,0.0,0.0,-46156.3088084998,-0.0,-0.0
Henan,2025.11.19.12,8699.119822400004,47801.28531539549,0.0,0.0,-55711.6353702955,-0.0,-788.7697675
Henan,2025.11.19.16,712.6581207200002,54593.443299116,0.0,0.0,-55306.101419836,-0.0,-0.0
Henan,2025.11.19.20,0.0,53293.05987503496,0.0,0.0,-53214.9867541139,-0.0,-78.07312092105212
Henan,2025.12.16.00,0.0,57105.15006955475,0.0,0.0,-56641.3599938179,-0.0,-463.7900757368425
Henan,2025.12.16.04,0.0,50896.092711851,0.0,0.0,-50896.092711851,-0.0,-0.0
Henan,2025.12.16.08,2672.8433368000005,49924.85644705869,0.0,0.0,-52592.2599923587,-0.0,-5.439791499999999
Henan,2025.12.16.12,11245.985786000001,53022.7477747593,0.0,0.0,-63479.9637932593,-0.0,-788.7697675
Henan,2025.12.16.16,1434.1798984800005,61583.6837278374,0.0,0.019305,-63017.8829313174,-0.0,-0.0
Henan,2025.12.16.20,0.0,60635.187065628,0.0,0.0,-60635.187065628,-0.0,-0.0
Hubei,2025.01.22.00,0.0,34368.87102089077,0.0,0.0,-34178.9138691013,-0.0,-189.9571517894735
Hubei,2025.01.22.04,0.0,30937.572015856604,0.0,0.0,-30834.6390558566,-0.0,-102.93296000000001
Hubei,2025.01.22.08,98.36878674000002,30892.996713231,0.0,0.0,-30988.792175971,-0.0,-2.573324
Hubei,2025.01.22.12,1508.3455870000005,35337.042517269605,0.0,0.0,-36472.2561242696,-0.0,-373.13198
Hubei,2025.01.22.16,445.6067137666668,37732.47367412723,0.0,0.0,-38143.2311215781,-0.0,-34.849266315789606
Hubei,2025.01.22.20,0.0,35885.822197156376,0.0,0.0,-35750.8008245248,-0.0,-135.02137263157883
Hubei,2025.02.08.00,0.0,30239.721774986647,0.0,0.0,-30234.7209834077,-0.0,-5.000791578947284
Hubei,2025.02.08.04,0.0,27379.303181954703,0.0,0.0,-27276.3702219547,-0.0,-102.93296000000004
Hubei,2025.02.08.08,87.16367058000002,27328.1439679621,0.0,0.0,-27412.7343145421,-0.0,-2.573324
Hubei,2025.02.08.12,342.7618404000001,32293.785290119802,0.0,0.0,-32263.4151505198,-0.0,-373.13198
Hubei,2025.02.08.16,363.9766011000001,33658.65098440682,0.0,0.0,-33741.5622621384,-0.0,-281.06532336842133
Hubei,2025.02.08.20,0.0,31658.970000434296,0.0,0.0,-31625.2146572764,-0.0,-33.75534315789465
Hubei,2025.03.21.00,0.0,29660.152178782824,0.0,0.0,-29198.0686185723,-0.0,-462.08356021052606
Hubei,2025.03.21.04,0.0,26444.0832502004,0.0,0.0,-26341.1502902004,-0.0,-102.93296000000001
Hubei,2025.03.21.08,179.93624670000005,26295.4759693122,0.0,0.0,-26472.8388920122,-0.0,-2.573324
Hubei,2025.03.21.12,378.40685446666674,31151.93044425723,0.0,0.0,-31157.2053187239,-0.0,-373.13198000000006
Hubei,2025.03.21.16,213.87649850000005,32492.741357693187,0.0,0.0,-32584.6714698774,-0.0,-121.94638631578934
Hubei,2025.03.21.20,0.0,30608.39737572759,0.0,0.0,-30540.8866894118,-0.0,-67.51068631578954
Hubei,2025.04.11.00,0.0,28735.648130499503,0.0,0.0,-28574.0287976574,-0.0,-161.6193328421054
Hubei,2025.04.11.04,0.0,25778.1703573655,0.0,0.0,-25778.1703573655,-0.0,-0.0
Hubei,2025.04.11.08,158.78296140000003,25750.8347886462,0.0,0.0,-25907.0444260462,-0.0,-2.573324
Hubei,2025.04.11.12,501.4376780000001,30362.9878756251,0.0,0.0,-30491.2935736251,-0.0,-373.13198
Hubei,2025.04.11.16,267.41968376666676,32069.496089756016,0.0,0.0,-31888.251004049,-0.0,-448.6647694736841
Hubei,2025.04.11.20,0.0,29888.1473007482,0.0,0.0,-29888.1473007482,-0.0,-0.0
Hubei,2025.05.22.00,0.0,29387.071471488573,0.0,0.0,-28854.5600965412,-0.0,-532.5113749473687
Hubei,2025.05.22.04,0.0,26134.1857113258,0.0,0.0,-26031.2527513258,-0.0,-102.93296000000001
Hubei,2025.05.22.08,1062.1730163333336,25101.79237487147,0.0,0.0,-26161.3920672048,-0.0,-2.573324
Hubei,2025.05.22.12,1775.853818666667,29387.92616801483,0.0,0.0,-30790.6480066815,-0.0,-373.13198
Hubei,2025.05.22.16,389.4518791333334,32216.35958021828,0.0,0.0,-32201.3203488253,-0.0,-404.49111052631565
Hubei,2025.05.22.20,0.0,30181.5802234518,0.0,0.0,-30181.5802234518,-0.0,-0.0
Hubei,2025.06.16.00,0.0,32301.078703963103,0.0,0.0,-32301.0787039631,-0.0,-0.0
Hubei,2025.06.16.04,0.0,29243.475774379003,0.0,0.0,-29140.542814379,-0.0,-102.93296000000001
Hubei,2025.06.16.08,898.1267166666669,28390.673163575735,0.0,0.0,-29286.2265562424,-0.0,-2.573324
Hubei,2025.06.16.12,1834.3012636666672,33007.25238979563,0.0,0.0,-34468.4216734623,-0.0,-373.13198
Hubei,2025.06.16.16,785.5267746666669,35262.064298593636,0.0,0.0,-36047.5910732603,-0.0,-0.0
Hubei,2025.06.16.20,0.0,34636.50945667768,0.0,0.0,-33786.604091204,-0.0,-849.9053654736842
Hubei,2025.07.22.00,0.0,38406.44927097527,0.0,0.0,-37270.4735760279,-0.0,-1135.9756949473683
Hubei,2025.07.22.04,0.0,33726.63453691261,0.0,0.0,-33623.7015769126,-0.0,-102.93296000000001
Hubei,2025.07.22.08,288.4074242000001,33505.964093588496,0.0,0.0,-33791.7981937885,-0.0,-2.573324
Hubei,2025.07.22.12,1106.382547666667,38664.87125354303,0.0,0.0,-39771.2538012097,-0.0,-0.0
Hubei,2025.07.22.16,650.2229734000001,40943.1299705141,0.0,0.019305,-41593.3722489141,-0.0,-0.0
Hubei,2025.07.22.20,0.0,38984.526854380594,0.0,0.014390999999999998,-38984.5412453806,-0.0,-0.0
Hubei,2025.08.19.00,0.0,41598.683353758286,0.0,0.0,-41049.0474951246,-0.0,-549.6358586336842
Hubei,2025.08.19.04,0.0,37135.489580915295,0.0,0.0,-37032.5566209153,-0.0,-102.93296000000001
Hubei,2025.08.19.08,216.95959810000008,37003.30901954589,0.0,0.0,-37217.6952936459,-0.0,-2.573324
Hubei,2025.08.19.12,361.39577273333344,43441.96448009336,0.0,0.002827501,-43803.3630803277,-0.0,-0.0
Hubei,2025.08.19.16,238.22333920000008,45571.9698137989,0.0,0.019305,-45810.2124579989,-0.0,-0.0
Hubei,2025.08.19.20,0.0,42936.87724502481,0.0,0.014391000999999995,-42936.8916360258,-0.0,-0.0
Hubei,2025.09.20.00,0.0,34351.192418124076,0.0,0.0,-33720.9051494925,-0.0,-630.2872686315791
Hubei,2025.09.20.04,0.0,30524.3776818395,0.0,0.0,-30421.4447218395,-0.0,-102.93296000000001
Hubei,2025.09.20.08,903.6303476666669,29672.475115631034,0.0,0.0,-30573.5321392977,-0.0,-2.573324
Hubei,2025.09.20.12,1955.3042320000004,34401.34360999279,0.0,0.0,-35983.5158619928,-0.0,-373.13198000000006
Hubei,2025.09.20.16,770.2098483333334,36861.88939484037,0.0,0.0,-37632.0992431737,-0.0,-0.0
Hubei,2025.09.20.20,0.0,35271.7283012335,0.0,0.0,-35271.7283012335,-0.0,-0.0
Hubei,2025.10.26.00,0.0,28690.831556511057,0.0,0.0,-27995.7944552479,-0.0,-695.0371012631578
Hubei,2025.10.26.04,0.0,25256.5140137444,0.0,0.0,-25256.5140137444,-0.0,-0.0
Hubei,2025.10.26.08,858.2739974666669,24527.079466869334,0.0,0.0,-25382.780140336,-0.0,-2.573324
Hubei,2025.10.26.12,1733.3999736666672,28507.585512512105,0.0,0.0,-29874.2607703893,-0.0,-366.72471578947375
Hubei,2025.10.26.16,390.30476006666674,30852.64410683934,0.0,0.0,-31242.948866906,-0.0,-0.0
Hubei,2025.10.26.20,0.0,29283.3199828132,0.0,0.0,-29283.3199828132,-0.0,-0.0
Hubei,2025.11.19.00,0.0,30067.1788824259,0.0,0.0,-29816.3787664259,-0.0,-250.800116
Hubei,2025.11.19.04,0.0,27001.894136370003,0.0,0.0,-26898.96117637,-0.0,-102.93296000000001
Hubei,2025.11.19.08,252.69479830000006,26783.316995145,0.0,0.0,-27033.438469445,-0.0,-2.573324
Hubei,2025.11.19.12,1559.651167666667,30481.970660991887,0.0,0.0,-31817.0029402375,-0.0,-224.61888842105267
Hubei,2025.11.19.16,248.1194347333334,33164.100027473825,0.0,0.0,-33274.6976937861,-0.0,-137.5217684210527
Hubei,2025.11.19.20,0.0,31187.632897566797,0.0,0.0,-31187.6328975668,-0.0,-0.0
Hubei,2025.12.16.00,0.0,33835.4081789624,0.0,0.0,-33835.4081789624,-0.0,-0.0
Hubei,2025.12.16.04,0.0,30627.6770317845,0.0,0.0,-30524.7440717845,-0.0,-102.93296000000001
Hubei,2025.12.16.08,502.6319778666668,30177.289264871735,0.0,0.0,-30677.3479187384,-0.0,-2.573324
Hubei,2025.12.16.12,1930.7782130000007,34174.9236211341,0.0,0.0,-36105.7018341341,-0.0,-0.0
Hubei,2025.12.16.16,319.0768182000001,37578.32811110245,0.0,0.0,-37759.8831608814,-0.0,-137.5217684210527
Hubei,2025.12.16.20,0.0,36115.2889735377,0.0,0.0,-35391.4973206956,-0.0,-723.791652842105
Hunan,2025.01.22.00,0.0,33337.91897219408,0.0,0.0,-33331.8054395625,-0.0,-6.113532631578844
Hunan,2025.01.22.04,0.0,25567.052024008208,0.0,0.0,-25561.3205871661,-0.0,-5.731436842105196
Hunan,2025.01.22.08,181.17226190000002,27223.696689463795,0.0,0.0,-27404.8689513638,-0.0,-0.0
Hunan,2025.01.22.12,1958.2036600000004,32646.797718436792,0.0,0.0,-34262.8823609368,-0.0,-342.11901750000004
Hunan,2025.01.22.16,590.4904495000002,33366.13768488033,0.0,0.0,-33535.3197645119,-0.0,-421.3083698684211
Hunan,2025.01.22.20,0.0,34445.6582549763,0.0,0.0,-34445.6582549763,-0.0,-0.0
Hunan,2025.02.08.00,0.0,31076.268314204804,0.0,0.0,-31076.2683142048,-0.0,-0.0
Hunan,2025.02.08.04,0.0,23916.029871457322,0.0,0.0,-23831.6060758396,-0.0,-84.42379561772123
Hunan,2025.02.08.08,260.76413545,25289.638833042198,0.0,0.0,-25550.4029684922,-0.0,-0.0
Hunan,2025.02.08.12,1231.6706150000002,30830.354878895694,0.0,0.0,-31944.3399907378,-0.0,-117.68550315789477
Hunan,2025.02.08.16,560.3620400000002,31274.226853034303,0.0,0.0,-31266.0109844415,-0.0,-568.577908592805
Hunan,2025.02.08.20,0.0,32114.747583415,0.0,0.0,-32114.747583415,-0.0,-0.0
Hunan,2025.03.21.00,0.0,28263.8106965227,0.0,0.0,-28263.8106965227,-0.0,-0.0
Hunan,2025.03.21.04,0.0,21683.973589719066,0.0,0.0,-21674.8032907717,-0.0,-9.170298947368504
Hunan,2025.03.21.08,530.2663135000001,22707.779690602903,0.0,0.0,-23238.0460041029,-0.0,-0.0
Hunan,2025.03.21.12,1126.6985275000002,28073.72869206487,0.0,0.0,-29053.3203406175,-0.0,-147.10687894736827
Hunan,2025.03.21.16,370.3433965000001,28597.151068110423,0.0,0.0,-28436.381317242,-0.0,-531.1131473684212
Hunan,2025.03.21.20,0.0,29208.305742725,0.0,0.0,-29208.305742725,-0.0,-0.0
Hunan,2025.04.11.00,0.0,27338.664767841572,0.0,0.0,-26788.8957935521,-0.0,-549.7689742894738
Hunan,2025.04.11.04,0.0,20638.105925688502,0.0,0.0,-20543.7282656885,-0.0,-94.37766
Hunan,2025.04.11.08,208.34998450000006,21819.4043881326,0.0,0.0,-22025.3949311326,-0.0,-2.3594415
Hunan,2025.04.11.12,527.6187700000002,27244.958008686892,0.0,0.0,-27537.2057723711,-0.0,-235.37100631578954
Hunan,2025.04.11.16,302.4491190000001,27379.814851062136,0.0,0.0,-26952.4610121674,-0.0,-729.8029578947368
Hunan,2025.04.11.20,0.0,27684.1034370618,0.0,0.0,-27684.1034370618,-0.0,-0.0
Hunan,2025.05.22.00,0.0,25501.855717659364,0.0,0.0,-25145.0451170541,-0.0,-356.8106006052633
