load_zone,timestamp,component,injects_or_withdraws,value
Jiangxi,2025.02.08.08,InjectIntoDistributedGrid,injects,11766.1929089357
Jiangxi,2025.02.08.08,StorageNetDisChargeforDis,injects,0.0
Jiangxi,2025.02.08.08,EvDischargePower,injects,0.0
Jiangxi,2025.02.08.08,zone_demand_mw,withdraws,-12116.0232261955
Jiangxi,2025.02.08.08,StorageNetChargeforDis,withdraws,-0.0
Jiangxi,2025.02.08.08,EvChargePower,withdraws,-1.531153
Jiangxi,2025.02.08.12,ZoneTotalDistributedDispatch,injects,1575.6550025580002
Jiangxi,2025.02.08.12,InjectIntoDistributedGrid,injects,13048.6128718523
Jiangxi,2025.02.08.12,StorageNetDisChargeforDis,injects,0.0
Jiangxi,2025.02.08.12,EvDischargePower,injects,0.0
Jiangxi,2025.02.08.12,zone_demand_mw,withdraws,-14528.8032744103
Jiangxi,2025.02.08.12,StorageNetChargeforDis,withdraws,-0.0
Jiangxi,2025.02.08.12,EvChargePower,withdraws,-95.4646
Jiangxi,2025.02.08.16,ZoneTotalDistributedDispatch,injects,581.2673717760002
Jiangxi,2025.02.08.16,InjectIntoDistributedGrid,injects,14716.1485354783
Jiangxi,2025.02.08.16,StorageNetDisChargeforDis,injects,0.0
Jiangxi,2025.02.08.16,EvDischargePower,injects,0.0
Jiangxi,2025.02.08.16,zone_demand_mw,withdraws,-15107.9744672543
Jiangxi,2025.02.08.16,StorageNetChargeforDis,withdraws,-0.0
Jiangxi,2025.02.08.16,EvChargePower,withdraws,-189.44144000000003
Jiangxi,2025.02.08.20,ZoneTotalDistributedDispatch,injects,0.0
Jiangxi,2025.02.08.20,InjectIntoDistributedGrid,injects,15183.4720129198
Jiangxi,2025.02.08.20,StorageNetDisChargeforDis,injects,0.0
Jiangxi,2025.02.08.20,EvDischargePower,injects,0.0
Jiangxi,2025.02.08.20,zone_demand_mw,withdraws,-15183.4720129198
Jiangxi,2025.02.08.20,StorageNetChargeforDis,withdraws,-0.0
Jiangxi,2025.02.08.20,EvChargePower,withdraws,-0.0
Jiangxi,2025.03.21.00,ZoneTotalDistributedDispatch,injects,0.0
Jiangxi,2025.03.21.00,InjectIntoDistributedGrid,injects,14184.1032937926
Jiangxi,2025.03.21.00,StorageNetDisChargeforDis,injects,0.0
Jiangxi,2025.03.21.00,EvDischargePower,injects,0.0
Jiangxi,2025.03.21.00,zone_demand_mw,withdraws,-14034.3788467926
Jiangxi,2025.03.21.00,StorageNetChargeforDis,withdraws,-0.0
Jiangxi,2025.03.21.00,EvChargePower,withdraws,-149.72444700000008
Jiangxi,2025.03.21.04,ZoneTotalDistributedDispatch,injects,0.0
Jiangxi,2025.03.21.04,InjectIntoDistributedGrid,injects,12691.394120022602
Jiangxi,2025.03.21.04,StorageNetDisChargeforDis,injects,0.0
Jiangxi,2025.03.21.04,EvDischargePower,injects,0.0
Jiangxi,2025.03.21.04,zone_demand_mw,withdraws,-12630.1480000226
Jiangxi,2025.03.21.04,StorageNetChargeforDis,withdraws,-0.0
Jiangxi,2025.03.21.04,EvChargePower,withdraws,-61.24612
Jiangxi,2025.03.21.08,ZoneTotalDistributedDispatch,injects,811.0853936640001
Jiangxi,2025.03.21.08,InjectIntoDistributedGrid,injects,11833.9122912219
Jiangxi,2025.03.21.08,StorageNetDisChargeforDis,injects,0.0
Jiangxi,2025.03.21.08,EvDischargePower,injects,0.0
Jiangxi,2025.03.21.08,zone_demand_mw,withdraws,-12643.4665318859
Jiangxi,2025.03.21.08,StorageNetChargeforDis,withdraws,-0.0
Jiangxi,2025.03.21.08,EvChargePower,withdraws,-1.531153
Jiangxi,2025.03.21.12,ZoneTotalDistributedDispatch,injects,1477.5538213800003
Jiangxi,2025.03.21.12,InjectIntoDistributedGrid,injects,13905.7447939166
Jiangxi,2025.03.21.12,StorageNetDisChargeforDis,injects,0.0
Jiangxi,2025.03.21.12,EvDischargePower,injects,0.0
Jiangxi,2025.03.21.12,zone_demand_mw,withdraws,-15161.2814302966
Jiangxi,2025.03.21.12,StorageNetChargeforDis,withdraws,-0.0
Jiangxi,2025.03.21.12,EvChargePower,withdraws,-222.01718499999998
Jiangxi,2025.03.21.16,ZoneTotalDistributedDispatch,injects,852.1352712600002
Jiangxi,2025.03.21.16,InjectIntoDistributedGrid,injects,14983.361977514001
Jiangxi,2025.03.21.16,StorageNetDisChargeforDis,injects,0.0
Jiangxi,2025.03.21.16,EvDischargePower,injects,0.0
Jiangxi,2025.03.21.16,zone_demand_mw,withdraws,-15765.665513774
Jiangxi,2025.03.21.16,StorageNetChargeforDis,withdraws,-0.0
Jiangxi,2025.03.21.16,EvChargePower,withdraws,-69.83173499999997
Jiangxi,2025.03.21.20,ZoneTotalDistributedDispatch,injects,0.0
Jiangxi,2025.03.21.20,InjectIntoDistributedGrid,injects,15904.703952077602
Jiangxi,2025.03.21.20,StorageNetDisChargeforDis,injects,0.0
Jiangxi,2025.03.21.20,EvDischargePower,injects,0.0
Jiangxi,2025.03.21.20,zone_demand_mw,withdraws,-15844.4496720776
Jiangxi,2025.03.21.20,StorageNetChargeforDis,withdraws,-0.0
Jiangxi,2025.03.21.20,EvChargePower,withdraws,-60.25428000000003
Jiangxi,2025.04.11.00,ZoneTotalDistributedDispatch,injects,0.0
Jiangxi,2025.04.11.00,InjectIntoDistributedGrid,injects,13774.955294471401
Jiangxi,2025.04.11.00,StorageNetDisChargeforDis,injects,0.0
Jiangxi,2025.04.11.00,EvDischargePower,injects,0.0
Jiangxi,2025.04.11.00,zone_demand_mw,withdraws,-13770.9879344714
Jiangxi,2025.04.11.00,StorageNetChargeforDis,withdraws,-0.0
Jiangxi,2025.04.11.00,EvChargePower,withdraws,-3.967360000000027
Jiangxi,2025.04.11.04,ZoneTotalDistributedDispatch,injects,0.0
Jiangxi,2025.04.11.04,InjectIntoDistributedGrid,injects,12439.188227889501
Jiangxi,2025.04.11.04,StorageNetDisChargeforDis,injects,0.0
Jiangxi,2025.04.11.04,EvDischargePower,injects,0.0
Jiangxi,2025.04.11.04,zone_demand_mw,withdraws,-12393.1110608895
Jiangxi,2025.04.11.04,StorageNetChargeforDis,withdraws,-0.0
Jiangxi,2025.04.11.04,EvChargePower,withdraws,-46.07716700000008
Jiangxi,2025.04.11.08,ZoneTotalDistributedDispatch,injects,360.77451774000014
Jiangxi,2025.04.11.08,InjectIntoDistributedGrid,injects,12046.9362717948
Jiangxi,2025.04.11.08,StorageNetDisChargeforDis,injects,0.0
Jiangxi,2025.04.11.08,EvDischargePower,injects,0.0
Jiangxi,2025.04.11.08,zone_demand_mw,withdraws,-12406.1796365348
Jiangxi,2025.04.11.08,StorageNetChargeforDis,withdraws,-0.0
Jiangxi,2025.04.11.08,EvChargePower,withdraws,-1.531153
Jiangxi,2025.04.11.12,ZoneTotalDistributedDispatch,injects,626.7484952820002
Jiangxi,2025.04.11.12,InjectIntoDistributedGrid,injects,14288.1786616631
Jiangxi,2025.04.11.12,StorageNetDisChargeforDis,injects,0.0
Jiangxi,2025.04.11.12,EvDischargePower,injects,0.0
Jiangxi,2025.04.11.12,zone_demand_mw,withdraws,-14876.7413169451
Jiangxi,2025.04.11.12,StorageNetChargeforDis,withdraws,-0.0
Jiangxi,2025.04.11.12,EvChargePower,withdraws,-38.18584000000005
Jiangxi,2025.04.11.16,ZoneTotalDistributedDispatch,injects,398.61815775600013
Jiangxi,2025.04.11.16,InjectIntoDistributedGrid,injects,15071.1644339198
Jiangxi,2025.04.11.16,StorageNetDisChargeforDis,injects,0.0
Jiangxi,2025.04.11.16,EvDischargePower,injects,0.0
Jiangxi,2025.04.11.16,zone_demand_mw,withdraws,-15469.7825916758
Jiangxi,2025.04.11.16,StorageNetChargeforDis,withdraws,-0.0
Jiangxi,2025.04.11.16,EvChargePower,withdraws,-0.0
Jiangxi,2025.04.11.20,ZoneTotalDistributedDispatch,injects,0.0
Jiangxi,2025.04.11.20,InjectIntoDistributedGrid,injects,15647.511964317702
Jiangxi,2025.04.11.20,StorageNetDisChargeforDis,injects,0.0
Jiangxi,2025.04.11.20,EvDischargePower,injects,0.0
Jiangxi,2025.04.11.20,zone_demand_mw,withdraws,-15547.0881643177
Jiangxi,2025.04.11.20,StorageNetChargeforDis,withdraws,-0.0
Jiangxi,2025.04.11.20,EvChargePower,withdraws,-100.42379999999997
Jiangxi,2025.05.22.00,ZoneTotalDistributedDispatch,injects,0.0
Jiangxi,2025.05.22.00,InjectIntoDistributedGrid,injects,13878.778458949839
Jiangxi,2025.05.22.00,StorageNetDisChargeforDis,injects,0.0
Jiangxi,2025.05.22.00,EvDischargePower,injects,0.0
Jiangxi,2025.05.22.00,zone_demand_mw,withdraws,-13680.5706820115
Jiangxi,2025.05.22.00,StorageNetChargeforDis,withdraws,-0.0
Jiangxi,2025.05.22.00,EvChargePower,withdraws,-198.20777693833952
Jiangxi,2025.05.22.04,ZoneTotalDistributedDispatch,injects,0.0
Jiangxi,2025.05.22.04,InjectIntoDistributedGrid,injects,12372.9867623772
Jiangxi,2025.05.22.04,StorageNetDisChargeforDis,injects,0.0
Jiangxi,2025.05.22.04,EvDischargePower,injects,0.0
Jiangxi,2025.05.22.04,zone_demand_mw,withdraws,-12311.7406423772
Jiangxi,2025.05.22.04,StorageNetChargeforDis,withdraws,-0.0
Jiangxi,2025.05.22.04,EvChargePower,withdraws,-61.24612
Jiangxi,2025.05.22.08,ZoneTotalDistributedDispatch,injects,1233.2875081800003
Jiangxi,2025.05.22.08,InjectIntoDistributedGrid,injects,11092.967057473299
Jiangxi,2025.05.22.08,StorageNetDisChargeforDis,injects,0.0
Jiangxi,2025.05.22.08,EvDischargePower,injects,0.0
Jiangxi,2025.05.22.08,zone_demand_mw,withdraws,-12324.7234126533
Jiangxi,2025.05.22.08,StorageNetChargeforDis,withdraws,-0.0
Jiangxi,2025.05.22.08,EvChargePower,withdraws,-1.531153
Jiangxi,2025.05.22.12,ZoneTotalDistributedDispatch,injects,1368.6568164360006
Jiangxi,2025.05.22.12,InjectIntoDistributedGrid,injects,13632.424301588999
Jiangxi,2025.05.22.12,StorageNetDisChargeforDis,injects,0.0
Jiangxi,2025.05.22.12,EvDischargePower,injects,0.0
Jiangxi,2025.05.22.12,zone_demand_mw,withdraws,-14779.063933025
Jiangxi,2025.05.22.12,StorageNetChargeforDis,withdraws,-0.0
Jiangxi,2025.05.22.12,EvChargePower,withdraws,-222.01718499999998
Jiangxi,2025.05.22.16,ZoneTotalDistributedDispatch,injects,800.7408181500002
Jiangxi,2025.05.22.16,InjectIntoDistributedGrid,injects,14827.12372561121
Jiangxi,2025.05.22.16,StorageNetDisChargeforDis,injects,0.0
Jiangxi,2025.05.22.16,EvDischargePower,injects,0.0
Jiangxi,2025.05.22.16,zone_demand_mw,withdraws,-15368.2114302785
Jiangxi,2025.05.22.16,StorageNetChargeforDis,withdraws,-0.0
Jiangxi,2025.05.22.16,EvChargePower,withdraws,-259.65311348271314
Jiangxi,2025.05.22.20,ZoneTotalDistributedDispatch,injects,0.0
Jiangxi,2025.05.22.20,InjectIntoDistributedGrid,injects,15444.9950406764
Jiangxi,2025.05.22.20,StorageNetDisChargeforDis,injects,0.0
Jiangxi,2025.05.22.20,EvDischargePower,injects,0.014390999999999998
Jiangxi,2025.05.22.20,zone_demand_mw,withdraws,-15445.0094316764
Jiangxi,2025.05.22.20,StorageNetChargeforDis,withdraws,-0.0
Jiangxi,2025.05.22.20,EvChargePower,withdraws,-0.0
Jiangxi,2025.06.16.00,ZoneTotalDistributedDispatch,injects,0.0
Jiangxi,2025.06.16.00,InjectIntoDistributedGrid,injects,14867.782598292799
Jiangxi,2025.06.16.00,StorageNetDisChargeforDis,injects,0.0
Jiangxi,2025.06.16.00,EvDischargePower,injects,0.010647
Jiangxi,2025.06.16.00,zone_demand_mw,withdraws,-14867.7932452928
Jiangxi,2025.06.16.00,StorageNetChargeforDis,withdraws,-0.0
Jiangxi,2025.06.16.00,EvChargePower,withdraws,-0.0
Jiangxi,2025.06.16.04,ZoneTotalDistributedDispatch,injects,0.0
Jiangxi,2025.06.16.04,InjectIntoDistributedGrid,injects,13441.419989590202
Jiangxi,2025.06.16.04,StorageNetDisChargeforDis,injects,0.0
Jiangxi,2025.06.16.04,EvDischargePower,injects,0.0
Jiangxi,2025.06.16.04,zone_demand_mw,withdraws,-13380.1738695902
Jiangxi,2025.06.16.04,StorageNetChargeforDis,withdraws,-0.0
Jiangxi,2025.06.16.04,EvChargePower,withdraws,-61.24612
Jiangxi,2025.06.16.08,ZoneTotalDistributedDispatch,injects,1766.3020229400004
Jiangxi,2025.06.16.08,InjectIntoDistributedGrid,injects,11629.5124362157
Jiangxi,2025.06.16.08,StorageNetDisChargeforDis,injects,0.0
Jiangxi,2025.06.16.08,EvDischargePower,injects,0.0
Jiangxi,2025.06.16.08,zone_demand_mw,withdraws,-13394.2833061557
Jiangxi,2025.06.16.08,StorageNetChargeforDis,withdraws,-0.0
Jiangxi,2025.06.16.08,EvChargePower,withdraws,-1.531153
Jiangxi,2025.06.16.12,ZoneTotalDistributedDispatch,injects,3275.877974460001
Jiangxi,2025.06.16.12,InjectIntoDistributedGrid,injects,13007.7547690271
Jiangxi,2025.06.16.12,StorageNetDisChargeforDis,injects,0.0
Jiangxi,2025.06.16.12,EvDischargePower,injects,0.0
Jiangxi,2025.06.16.12,zone_demand_mw,withdraws,-16061.6155584871
Jiangxi,2025.06.16.12,StorageNetChargeforDis,withdraws,-0.0
Jiangxi,2025.06.16.12,EvChargePower,withdraws,-222.01718499999998
Jiangxi,2025.06.16.16,ZoneTotalDistributedDispatch,injects,1402.3083492600003
Jiangxi,2025.06.16.16,InjectIntoDistributedGrid,injects,15862.093119041372
Jiangxi,2025.06.16.16,StorageNetDisChargeforDis,injects,0.0
Jiangxi,2025.06.16.16,EvDischargePower,injects,0.0
Jiangxi,2025.06.16.16,zone_demand_mw,withdraws,-16701.8902505119
Jiangxi,2025.06.16.16,StorageNetChargeforDis,withdraws,-0.0
Jiangxi,2025.06.16.16,EvChargePower,withdraws,-562.5112177894734
Jiangxi,2025.06.16.20,ZoneTotalDistributedDispatch,injects,0.0
Jiangxi,2025.06.16.20,InjectIntoDistributedGrid,injects,16785.338518561402
Jiangxi,2025.06.16.20,StorageNetDisChargeforDis,injects,0.0
Jiangxi,2025.06.16.20,EvDischargePower,injects,0.014390999999999998
Jiangxi,2025.06.16.20,zone_demand_mw,withdraws,-16785.3529095614
Jiangxi,2025.06.16.20,StorageNetChargeforDis,withdraws,-0.0
Jiangxi,2025.06.16.20,EvChargePower,withdraws,-0.0
Jiangxi,2025.07.22.00,ZoneTotalDistributedDispatch,injects,0.0
Jiangxi,2025.07.22.00,InjectIntoDistributedGrid,injects,16585.129949677797
Jiangxi,2025.07.22.00,StorageNetDisChargeforDis,injects,0.0
Jiangxi,2025.07.22.00,EvDischargePower,injects,0.0
Jiangxi,2025.07.22.00,zone_demand_mw,withdraws,-16511.0333026778
Jiangxi,2025.07.22.00,StorageNetChargeforDis,withdraws,-0.0
Jiangxi,2025.07.22.00,EvChargePower,withdraws,-74.09664700000002
Jiangxi,2025.07.22.04,ZoneTotalDistributedDispatch,injects,0.0
Jiangxi,2025.07.22.04,InjectIntoDistributedGrid,injects,14920.243195868501
Jiangxi,2025.07.22.04,StorageNetDisChargeforDis,injects,0.0
Jiangxi,2025.07.22.04,EvDischargePower,injects,0.0
Jiangxi,2025.07.22.04,zone_demand_mw,withdraws,-14858.9970758685
Jiangxi,2025.07.22.04,StorageNetChargeforDis,withdraws,-0.0
Jiangxi,2025.07.22.04,EvChargePower,withdraws,-61.24612
Jiangxi,2025.07.22.08,ZoneTotalDistributedDispatch,injects,643.2037035060001
Jiangxi,2025.07.22.08,InjectIntoDistributedGrid,injects,14232.9933857758
Jiangxi,2025.07.22.08,StorageNetDisChargeforDis,injects,0.0
Jiangxi,2025.07.22.08,EvDischargePower,injects,0.0
Jiangxi,2025.07.22.08,zone_demand_mw,withdraws,-14874.6659362818
Jiangxi,2025.07.22.08,StorageNetChargeforDis,withdraws,-0.0
Jiangxi,2025.07.22.08,EvChargePower,withdraws,-1.531153
Jiangxi,2025.07.22.12,ZoneTotalDistributedDispatch,injects,2233.0791373800007
Jiangxi,2025.07.22.12,InjectIntoDistributedGrid,injects,15603.721859630803
Jiangxi,2025.07.22.12,StorageNetDisChargeforDis,injects,0.0
Jiangxi,2025.07.22.12,EvDischargePower,injects,0.0
Jiangxi,2025.07.22.12,zone_demand_mw,withdraws,-17836.8009970108
Jiangxi,2025.07.22.12,StorageNetChargeforDis,withdraws,-0.0
Jiangxi,2025.07.22.12,EvChargePower,withdraws,-0.0
Jiangxi,2025.07.22.16,ZoneTotalDistributedDispatch,injects,708.2514719280002
Jiangxi,2025.07.22.16,InjectIntoDistributedGrid,injects,18057.7943959574
Jiangxi,2025.07.22.16,StorageNetDisChargeforDis,injects,0.0
Jiangxi,2025.07.22.16,EvDischargePower,injects,0.0
Jiangxi,2025.07.22.16,zone_demand_mw,withdraws,-18547.8410678854
Jiangxi,2025.07.22.16,StorageNetChargeforDis,withdraws,-0.0
Jiangxi,2025.07.22.16,EvChargePower,withdraws,-218.20480000000003
Jiangxi,2025.07.22.20,ZoneTotalDistributedDispatch,injects,0.0
Jiangxi,2025.07.22.20,InjectIntoDistributedGrid,injects,18680.6978293853
Jiangxi,2025.07.22.20,StorageNetDisChargeforDis,injects,0.0
Jiangxi,2025.07.22.20,EvDischargePower,injects,0.0
Jiangxi,2025.07.22.20,zone_demand_mw,withdraws,-18640.5283093853
Jiangxi,2025.07.22.20,StorageNetChargeforDis,withdraws,-0.0
Jiangxi,2025.07.22.20,EvChargePower,withdraws,-40.16951999999994
Jiangxi,2025.08.19.00,ZoneTotalDistributedDispatch,injects,0.0
Jiangxi,2025.08.19.00,InjectIntoDistributedGrid,injects,19319.8625223542
Jiangxi,2025.08.19.00,StorageNetDisChargeforDis,injects,0.0
Jiangxi,2025.08.19.00,EvDischargePower,injects,0.0
Jiangxi,2025.08.19.00,zone_demand_mw,withdraws,-18987.6891073542
Jiangxi,2025.08.19.00,StorageNetChargeforDis,withdraws,-0.0
Jiangxi,2025.08.19.00,EvChargePower,withdraws,-332.17341499999986
Jiangxi,2025.08.19.04,ZoneTotalDistributedDispatch,injects,0.0
Jiangxi,2025.08.19.04,InjectIntoDistributedGrid,injects,17087.8473655503
Jiangxi,2025.08.19.04,StorageNetDisChargeforDis,injects,0.0
Jiangxi,2025.08.19.04,EvDischargePower,injects,0.0
Jiangxi,2025.08.19.04,zone_demand_mw,withdraws,-17087.8473655503
Jiangxi,2025.08.19.04,StorageNetChargeforDis,withdraws,-0.0
Jiangxi,2025.08.19.04,EvChargePower,withdraws,-0.0
Jiangxi,2025.08.19.08,ZoneTotalDistributedDispatch,injects,856.8579255600002
Jiangxi,2025.08.19.08,InjectIntoDistributedGrid,injects,16249.008630233602
Jiangxi,2025.08.19.08,StorageNetDisChargeforDis,injects,0.0
Jiangxi,2025.08.19.08,EvDischargePower,injects,0.0
Jiangxi,2025.08.19.08,zone_demand_mw,withdraws,-17105.8665557936
Jiangxi,2025.08.19.08,StorageNetChargeforDis,withdraws,-0.0
Jiangxi,2025.08.19.08,EvChargePower,withdraws,-0.0
Jiangxi,2025.08.19.12,ZoneTotalDistributedDispatch,injects,1981.8200165400003
Jiangxi,2025.08.19.12,InjectIntoDistributedGrid,injects,18752.5191892785
Jiangxi,2025.08.19.12,StorageNetDisChargeforDis,injects,0.0
Jiangxi,2025.08.19.12,EvDischargePower,injects,0.0
Jiangxi,2025.08.19.12,zone_demand_mw,withdraws,-20512.3220208185
Jiangxi,2025.08.19.12,StorageNetChargeforDis,withdraws,-0.0
Jiangxi,2025.08.19.12,EvChargePower,withdraws,-222.01718499999998
Jiangxi,2025.08.19.16,ZoneTotalDistributedDispatch,injects,856.1885557680002
Jiangxi,2025.08.19.16,InjectIntoDistributedGrid,injects,20473.8295814074
Jiangxi,2025.08.19.16,StorageNetDisChargeforDis,injects,0.0
Jiangxi,2025.08.19.16,EvDischargePower,injects,0.0
Jiangxi,2025.08.19.16,zone_demand_mw,withdraws,-21330.0181371754
Jiangxi,2025.08.19.16,StorageNetChargeforDis,withdraws,-0.0
Jiangxi,2025.08.19.16,EvChargePower,withdraws,-0.0
Jiangxi,2025.08.19.20,ZoneTotalDistributedDispatch,injects,0.0
Jiangxi,2025.08.19.20,InjectIntoDistributedGrid,injects,21436.608469443203
Jiangxi,2025.08.19.20,StorageNetDisChargeforDis,injects,0.0
Jiangxi,2025.08.19.20,EvDischargePower,injects,0.0
Jiangxi,2025.08.19.20,zone_demand_mw,withdraws,-21436.6084694432
Jiangxi,2025.08.19.20,StorageNetChargeforDis,withdraws,-0.0
Jiangxi,2025.08.19.20,EvChargePower,withdraws,-0.0
Jiangxi,2025.09.20.00,ZoneTotalDistributedDispatch,injects,0.0
Jiangxi,2025.09.20.00,InjectIntoDistributedGrid,injects,16627.118634637
Jiangxi,2025.09.20.00,StorageNetDisChargeforDis,injects,0.0
Jiangxi,2025.09.20.00,EvDischargePower,injects,0.0
Jiangxi,2025.09.20.00,zone_demand_mw,withdraws,-16330.198932637
Jiangxi,2025.09.20.00,StorageNetChargeforDis,withdraws,-0.0
Jiangxi,2025.09.20.00,EvChargePower,withdraws,-296.91970199999986
Jiangxi,2025.09.20.04,ZoneTotalDistributedDispatch,injects,0.0
Jiangxi,2025.09.20.04,InjectIntoDistributedGrid,injects,14696.2563602274
Jiangxi,2025.09.20.04,StorageNetDisChargeforDis,injects,0.0
Jiangxi,2025.09.20.04,EvDischargePower,injects,0.0
Jiangxi,2025.09.20.04,zone_demand_mw,withdraws,-14696.2563602274
Jiangxi,2025.09.20.04,StorageNetChargeforDis,withdraws,-0.0
Jiangxi,2025.09.20.04,EvChargePower,withdraws,-0.0
Jiangxi,2025.09.20.08,ZoneTotalDistributedDispatch,injects,1848.2153562600006
Jiangxi,2025.09.20.08,InjectIntoDistributedGrid,injects,12865.0694067704
Jiangxi,2025.09.20.08,StorageNetDisChargeforDis,injects,0.0
Jiangxi,2025.09.20.08,EvDischargePower,injects,0.0
Jiangxi,2025.09.20.08,zone_demand_mw,withdraws,-14711.7536100304
Jiangxi,2025.09.20.08,StorageNetChargeforDis,withdraws,-0.0
Jiangxi,2025.09.20.08,EvChargePower,withdraws,-1.531153
Jiangxi,2025.09.20.12,ZoneTotalDistributedDispatch,injects,3477.7675951200013
Jiangxi,2025.09.20.12,InjectIntoDistributedGrid,injects,14385.695964759801
Jiangxi,2025.09.20.12,StorageNetDisChargeforDis,injects,0.0
Jiangxi,2025.09.20.12,EvDischargePower,injects,0.0
Jiangxi,2025.09.20.12,zone_demand_mw,withdraws,-17641.4463748798
Jiangxi,2025.09.20.12,StorageNetChargeforDis,withdraws,-0.0
Jiangxi,2025.09.20.12,EvChargePower,withdraws,-222.01718499999998
Jiangxi,2025.09.20.16,ZoneTotalDistributedDispatch,injects,1095.9623602200002
Jiangxi,2025.09.20.16,InjectIntoDistributedGrid,injects,17248.7365363888
Jiangxi,2025.09.20.16,StorageNetDisChargeforDis,injects,0.0
Jiangxi,2025.09.20.16,EvDischargePower,injects,0.0
Jiangxi,2025.09.20.16,zone_demand_mw,withdraws,-18344.6988966088
Jiangxi,2025.09.20.16,StorageNetChargeforDis,withdraws,-0.0
Jiangxi,2025.09.20.16,EvChargePower,withdraws,-0.0
Jiangxi,2025.09.20.20,ZoneTotalDistributedDispatch,injects,0.0
Jiangxi,2025.09.20.20,InjectIntoDistributedGrid,injects,18436.3709963776
Jiangxi,2025.09.20.20,StorageNetDisChargeforDis,injects,0.0
Jiangxi,2025.09.20.20,EvDischargePower,injects,0.0
Jiangxi,2025.09.20.20,zone_demand_mw,withdraws,-18436.3709963776
Jiangxi,2025.09.20.20,StorageNetChargeforDis,withdraws,-0.0
Jiangxi,2025.09.20.20,EvChargePower,withdraws,-0.0
Jiangxi,2025.10.26.00,ZoneTotalDistributedDispatch,injects,0.0
Jiangxi,2025.10.26.00,InjectIntoDistributedGrid,injects,15567.5457624557
Jiangxi,2025.10.26.00,StorageNetDisChargeforDis,injects,0.0
Jiangxi,2025.10.26.00,EvDischargePower,injects,0.0
Jiangxi,2025.10.26.00,zone_demand_mw,withdraws,-15567.5457624557
Jiangxi,2025.10.26.00,StorageNetChargeforDis,withdraws,-0.0
Jiangxi,2025.10.26.00,EvChargePower,withdraws,-0.0
Jiangxi,2025.10.26.04,ZoneTotalDistributedDispatch,injects,0.0
Jiangxi,2025.10.26.04,InjectIntoDistributedGrid,injects,14009.911598038
Jiangxi,2025.10.26.04,StorageNetDisChargeforDis,injects,0.0
Jiangxi,2025.10.26.04,EvDischargePower,injects,0.0
Jiangxi,2025.10.26.04,zone_demand_mw,withdraws,-14009.911598038
Jiangxi,2025.10.26.04,StorageNetChargeforDis,withdraws,-0.0
Jiangxi,2025.10.26.04,EvChargePower,withdraws,-0.0
Jiangxi,2025.10.26.08,ZoneTotalDistributedDispatch,injects,1444.8957104400004
Jiangxi,2025.10.26.08,InjectIntoDistributedGrid,injects,12581.320537632302
Jiangxi,2025.10.26.08,StorageNetDisChargeforDis,injects,0.0
Jiangxi,2025.10.26.08,EvDischargePower,injects,0.0
Jiangxi,2025.10.26.08,zone_demand_mw,withdraws,-14024.6850950723
Jiangxi,2025.10.26.08,StorageNetChargeforDis,withdraws,-0.0
Jiangxi,2025.10.26.08,EvChargePower,withdraws,-1.531153
Jiangxi,2025.10.26.12,ZoneTotalDistributedDispatch,injects,3470.757397380001
Jiangxi,2025.10.26.12,InjectIntoDistributedGrid,injects,13568.815096635502
Jiangxi,2025.10.26.12,StorageNetDisChargeforDis,injects,0.0
Jiangxi,2025.10.26.12,EvDischargePower,injects,0.0
Jiangxi,2025.10.26.12,zone_demand_mw,withdraws,-16817.5553090155
Jiangxi,2025.10.26.12,StorageNetChargeforDis,withdraws,-0.0
Jiangxi,2025.10.26.12,EvChargePower,withdraws,-222.01718499999998
Jiangxi,2025.10.26.16,ZoneTotalDistributedDispatch,injects,585.3588151320001
Jiangxi,2025.10.26.16,InjectIntoDistributedGrid,injects,16902.605706884402
Jiangxi,2025.10.26.16,StorageNetDisChargeforDis,injects,0.0
Jiangxi,2025.10.26.16,EvDischargePower,injects,0.0
Jiangxi,2025.10.26.16,zone_demand_mw,withdraws,-17487.9645220164
Jiangxi,2025.10.26.16,StorageNetChargeforDis,withdraws,-0.0
Jiangxi,2025.10.26.16,EvChargePower,withdraws,-0.0
Jiangxi,2025.10.26.20,ZoneTotalDistributedDispatch,injects,0.0
Jiangxi,2025.10.26.20,InjectIntoDistributedGrid,injects,17741.600132149
Jiangxi,2025.10.26.20,StorageNetDisChargeforDis,injects,0.0
Jiangxi,2025.10.26.20,EvDischargePower,injects,0.0
Jiangxi,2025.10.26.20,zone_demand_mw,withdraws,-17575.355350149
Jiangxi,2025.10.26.20,StorageNetChargeforDis,withdraws,-0.0
Jiangxi,2025.10.26.20,EvChargePower,withdraws,-166.24478200000016
Jiangxi,2025.11.19.00,ZoneTotalDistributedDispatch,injects,0.0
Jiangxi,2025.11.19.00,InjectIntoDistributedGrid,injects,15252.2496774671
Jiangxi,2025.11.19.00,StorageNetDisChargeforDis,injects,0.0
Jiangxi,2025.11.19.00,EvDischargePower,injects,0.0
Jiangxi,2025.11.19.00,zone_demand_mw,withdraws,-14989.6600374671
Jiangxi,2025.11.19.00,StorageNetChargeforDis,withdraws,-0.0
Jiangxi,2025.11.19.00,EvChargePower,withdraws,-262.5896399999999
Jiangxi,2025.11.19.04,ZoneTotalDistributedDispatch,injects,0.0
Jiangxi,2025.11.19.04,InjectIntoDistributedGrid,injects,13489.8470969024
